location_name,latitude,longitude,timestamp,source,temperature_2m,relative_humidity_2m,precipitation_probability,precipitation,cloud_cover,visibility,wind_speed_10m,wind_gusts_10m,weather_code,weather_description
Long An,10.536,106.4052,2026-06-02 03:00:00,WeatherAPI,24.5,95,29,0.0,62,2000.0,6.1,10.0,1030,Mist
Long An,10.536,106.4052,2026-06-02 04:00:00,WeatherAPI,24.4,95,26,0.0,54,2000.0,6.1,10.3,1030,Mist
Long An,10.536,106.4052,2026-06-02 05:00:00,WeatherAPI,24.5,95,25,0.0,52,2000.0,5.8,9.8,1030,Mist
Long An,10.536,106.4052,2026-06-02 06:00:00,WeatherAPI,24.9,93,14,0.0,49,10000.0,4.7,7.6,1003,Partly Cloudy
Long An,10.536,106.4052,2026-06-02 07:00:00,WeatherAPI,26.1,87,9,0.0,43,10000.0,5.8,8.0,1003,Partly Cloudy
Long An,10.536,106.4052,2026-06-02 08:00:00,WeatherAPI,27.2,81,6,0.0,38,10000.0,6.1,7.8,1003,Partly Cloudy
Long An,10.536,106.4052,2026-06-02 09:00:00,WeatherAPI,28.7,73,73,0.19,54,5000.0,8.6,10.2,1150,Patchy light drizzle
Long An,10.536,106.4052,2026-06-02 10:00:00,WeatherAPI,30.7,64,73,0.1,100,10000.0,11.5,13.6,1063,Patchy rain nearby
Long An,10.536,106.4052,2026-06-02 11:00:00,WeatherAPI,31.6,61,73,1.0,74,9000.0,13.7,15.7,1180,Patchy light rain
Long An,10.536,106.4052,2026-06-02 12:00:00,WeatherAPI,31.5,61,73,1.05,63,10000.0,15.5,22.8,1240,Light rain shower
Long An,10.536,106.4052,2026-06-02 13:00:00,WeatherAPI,30.9,65,73,1.24,74,10000.0,16.2,21.0,1240,Light rain shower
Long An,10.536,106.4052,2026-06-02 14:00:00,WeatherAPI,30.4,68,73,1.53,81,10000.0,16.9,24.3,1240,Light rain shower
Long An,10.536,106.4052,2026-06-02 15:00:00,WeatherAPI,30.0,71,73,0.35,82,10000.0,19.1,29.5,1240,Light rain shower
Long An,10.536,106.4052,2026-06-02 16:00:00,WeatherAPI,28.6,78,73,0.32,62,10000.0,20.5,34.3,1240,Light rain shower
Long An,10.536,106.4052,2026-06-02 17:00:00,WeatherAPI,27.5,81,73,0.13,61,10000.0,19.8,32.8,1063,Patchy rain nearby
Long An,10.536,106.4052,2026-06-02 18:00:00,WeatherAPI,26.6,83,7,0.0,38,10000.0,18.4,31.6,1003,Partly Cloudy
Long An,10.536,106.4052,2026-06-02 19:00:00,WeatherAPI,26.0,84,6,0.0,29,10000.0,18.7,28.9,1003,Partly Cloudy
Long An,10.536,106.4052,2026-06-02 20:00:00,WeatherAPI,25.9,85,7,0.0,34,10000.0,19.8,30.0,1003,Partly Cloudy
Long An,10.536,106.4052,2026-06-02 21:00:00,WeatherAPI,25.8,87,10,0.0,52,10000.0,17.3,26.5,1003,Partly Cloudy
Long An,10.536,106.4052,2026-06-02 22:00:00,WeatherAPI,25.7,88,9,0.0,40,10000.0,16.2,24.4,1003,Partly Cloudy
Long An,10.536,106.4052,2026-06-02 23:00:00,WeatherAPI,25.4,89,13,0.0,54,10000.0,14.8,22.2,1003,Partly Cloudy
Long An,10.536,106.4052,2026-06-03 00:00:00,WeatherAPI,25.4,90,14,0.0,56,10000.0,13.0,19.4,1003,Partly Cloudy
Long An,10.536,106.4052,2026-06-03 01:00:00,WeatherAPI,25.5,89,73,0.11,73,10000.0,12.2,18.4,1063,Patchy rain nearby
Long An,10.536,106.4052,2026-06-03 02:00:00,WeatherAPI,25.3,88,8,0.0,32,10000.0,13.0,20.1,1003,Partly Cloudy
Long An,10.536,106.4052,2026-06-03 03:00:00,WeatherAPI,25.2,87,7,0.0,22,10000.0,12.2,19.3,1000,Clear
Long An,10.536,106.4052,2026-06-03 04:00:00,WeatherAPI,25.2,86,10,0.0,54,10000.0,11.9,18.7,1003,Partly Cloudy
Long An,10.536,106.4052,2026-06-03 05:00:00,WeatherAPI,25.2,86,6,0.0,24,10000.0,10.8,17.3,1000,Clear
Long An,10.536,106.4052,2026-06-03 06:00:00,WeatherAPI,25.3,86,12,0.0,61,10000.0,10.1,15.9,1003,Partly Cloudy
Long An,10.536,106.4052,2026-06-03 07:00:00,WeatherAPI,26.8,79,7,0.0,56,10000.0,15.1,20.4,1003,Partly Cloudy
Long An,10.536,106.4052,2026-06-03 08:00:00,WeatherAPI,28.5,71,3,0.0,30,10000.0,19.4,23.3,1003,Partly Cloudy
Long An,10.536,106.4052,2026-06-03 09:00:00,WeatherAPI,30.0,63,4,0.0,66,10000.0,19.8,22.8,1006,Cloudy
Long An,10.536,106.4052,2026-06-03 10:00:00,WeatherAPI,31.4,58,2,0.0,46,10000.0,21.2,24.4,1003,Partly Cloudy
Long An,10.536,106.4052,2026-06-03 11:00:00,WeatherAPI,31.7,57,4,0.0,80,10000.0,22.3,25.7,1006,Cloudy
Long An,10.536,106.4052,2026-06-03 12:00:00,WeatherAPI,32.2,56,4,0.01,74,10000.0,22.3,25.7,1063,Patchy rain nearby
Long An,10.536,106.4052,2026-06-03 13:00:00,WeatherAPI,32.6,54,73,0.08,73,10000.0,22.3,25.7,1063,Patchy rain nearby
Long An,10.536,106.4052,2026-06-03 14:00:00,WeatherAPI,33.0,52,73,0.24,76,2000.0,23.8,27.3,1153,Light drizzle
Long An,10.536,106.4052,2026-06-03 15:00:00,WeatherAPI,31.9,56,73,0.09,50,10000.0,23.4,27.2,1063,Patchy rain nearby
Long An,10.536,106.4052,2026-06-03 16:00:00,WeatherAPI,31.3,59,2,0.0,35,10000.0,19.8,23.2,1003,Partly Cloudy
Long An,10.536,106.4052,2026-06-03 17:00:00,WeatherAPI,31.1,61,5,0.01,80,10000.0,19.1,25.2,1063,Patchy rain nearby
Long An,10.536,106.4052,2026-06-03 18:00:00,WeatherAPI,29.6,67,2,0.0,28,10000.0,16.9,25.7,1003,Partly Cloudy
Long An,10.536,106.4052,2026-06-03 19:00:00,WeatherAPI,28.5,72,6,0.0,62,10000.0,16.9,26.0,1003,Partly Cloudy
Long An,10.536,106.4052,2026-06-03 20:00:00,WeatherAPI,27.6,76,4,0.0,32,10000.0,15.8,24.0,1003,Partly Cloudy
Long An,10.536,106.4052,2026-06-03 21:00:00,WeatherAPI,27.2,78,4,0.0,24,10000.0,16.9,25.3,1000,Clear
Long An,10.536,106.4052,2026-06-03 22:00:00,WeatherAPI,27.0,80,4,0.0,22,10000.0,16.9,25.8,1000,Clear
Long An,10.536,106.4052,2026-06-03 23:00:00,WeatherAPI,26.7,82,6,0.0,31,10000.0,15.8,24.2,1003,Partly Cloudy
Tien Giang,10.3598,106.3567,2026-06-01 00:00:00,WeatherAPI,24.4,97,73,0.24,85,10000.0,5.8,10.0,1240,Light rain shower
Tien Giang,10.3598,106.3567,2026-06-01 01:00:00,WeatherAPI,24.4,96,52,0.03,85,2000.0,5.8,9.7,1030,Mist
Tien Giang,10.3598,106.3567,2026-06-01 02:00:00,WeatherAPI,24.3,96,73,0.06,72,2000.0,4.7,7.6,1030,Mist
Tien Giang,10.3598,106.3567,2026-06-01 03:00:00,WeatherAPI,24.3,96,73,0.2,72,5000.0,3.2,5.3,1150,Patchy light drizzle
Tien Giang,10.3598,106.3567,2026-06-01 04:00:00,WeatherAPI,24.3,96,73,0.12,74,2000.0,2.5,4.0,1030,Mist
Tien Giang,10.3598,106.3567,2026-06-01 05:00:00,WeatherAPI,24.3,96,42,0.03,71,2000.0,1.8,2.9,1030,Mist
Tien Giang,10.3598,106.3567,2026-06-01 06:00:00,WeatherAPI,24.4,96,36,0.01,69,2000.0,1.1,1.7,1030,Mist
Tien Giang,10.3598,106.3567,2026-06-01 07:00:00,WeatherAPI,25.3,92,16,0.0,60,10000.0,2.5,3.7,1003,Partly Cloudy
Tien Giang,10.3598,106.3567,2026-06-01 08:00:00,WeatherAPI,26.7,85,73,0.18,100,2000.0,4.7,6.0,1153,Light drizzle
Tien Giang,10.3598,106.3567,2026-06-01 09:00:00,WeatherAPI,27.0,84,73,1.28,59,9000.0,4.7,6.3,1180,Patchy light rain
Tien Giang,10.3598,106.3567,2026-06-01 10:00:00,WeatherAPI,26.4,87,76,0.94,75,10000.0,7.6,11.3,1240,Light rain shower
Tien Giang,10.3598,106.3567,2026-06-01 11:00:00,WeatherAPI,26.0,89,84,0.58,84,2000.0,10.4,15.2,1153,Light drizzle
Tien Giang,10.3598,106.3567,2026-06-01 12:00:00,WeatherAPI,25.7,90,32,0.04,87,10000.0,10.8,17.5,1063,Patchy rain nearby
Tien Giang,10.3598,106.3567,2026-06-01 13:00:00,WeatherAPI,25.3,91,81,0.28,100,2000.0,10.4,14.4,1153,Light drizzle
Tien Giang,10.3598,106.3567,2026-06-01 14:00:00,WeatherAPI,25.0,93,73,0.07,97,10000.0,10.1,13.8,1063,Patchy rain nearby
Tien Giang,10.3598,106.3567,2026-06-01 15:00:00,WeatherAPI,25.2,93,73,0.15,95,10000.0,9.7,13.5,1240,Light rain shower
Tien Giang,10.3598,106.3567,2026-06-01 16:00:00,WeatherAPI,25.2,93,73,0.08,77,10000.0,9.4,13.2,1063,Patchy rain nearby
Tien Giang,10.3598,106.3567,2026-06-01 17:00:00,WeatherAPI,25.0,94,28,0.01,83,10000.0,7.6,11.2,1063,Patchy rain nearby
Tien Giang,10.3598,106.3567,2026-06-01 18:00:00,WeatherAPI,24.8,95,35,0.01,68,2000.0,5.0,7.9,1030,Mist
Tien Giang,10.3598,106.3567,2026-06-01 19:00:00,WeatherAPI,24.6,96,35,0.01,64,2000.0,5.4,9.0,1030,Mist
Tien Giang,10.3598,106.3567,2026-06-01 20:00:00,WeatherAPI,24.7,96,34,0.02,56,2000.0,5.8,9.8,1030,Mist
Tien Giang,10.3598,106.3567,2026-06-01 21:00:00,WeatherAPI,24.7,95,27,0.0,52,2000.0,5.8,10.0,1030,Mist
Tien Giang,10.3598,106.3567,2026-06-01 22:00:00,WeatherAPI,24.7,96,41,0.05,57,2000.0,4.7,8.1,1030,Mist
Tien Giang,10.3598,106.3567,2026-06-01 23:00:00,WeatherAPI,24.8,96,26,0.0,51,2000.0,5.4,9.3,1030,Mist
Tien Giang,10.3598,106.3567,2026-06-02 00:00:00,WeatherAPI,24.7,96,27,0.0,54,2000.0,6.5,11.1,1030,Mist
Tien Giang,10.3598,106.3567,2026-06-02 01:00:00,WeatherAPI,24.7,94,25,0.0,53,2000.0,9.4,15.4,1030,Mist
Tien Giang,10.3598,106.3567,2026-06-02 02:00:00,WeatherAPI,24.5,94,26,0.0,55,2000.0,8.3,13.9,1030,Mist
Tien Giang,10.3598,106.3567,2026-06-02 03:00:00,WeatherAPI,24.2,96,29,0.0,59,2000.0,6.1,10.7,1030,Mist
Tien Giang,10.3598,106.3567,2026-06-02 04:00:00,WeatherAPI,24.1,96,29,0.0,58,2000.0,5.4,9.6,1030,Mist
Tien Giang,10.3598,106.3567,2026-06-02 05:00:00,WeatherAPI,24.2,96,28,0.0,56,2000.0,4.7,8.4,1030,Mist
Tien Giang,10.3598,106.3567,2026-06-02 06:00:00,WeatherAPI,24.6,94,24,0.0,51,2000.0,4.3,7.3,1030,Mist
Tien Giang,10.3598,106.3567,2026-06-02 07:00:00,WeatherAPI,25.6,90,12,0.0,47,10000.0,4.3,6.2,1003,Partly Cloudy
Tien Giang,10.3598,106.3567,2026-06-02 08:00:00,WeatherAPI,27.2,82,73,0.36,86,9000.0,5.0,6.3,1063,Patchy rain nearby
Tien Giang,10.3598,106.3567,2026-06-02 09:00:00,WeatherAPI,28.5,77,73,0.91,73,9000.0,6.1,7.3,1063,Patchy rain nearby
Tien Giang,10.3598,106.3567,2026-06-02 10:00:00,WeatherAPI,29.7,72,73,0.63,54,10000.0,8.6,12.6,1240,Light rain shower
Tien Giang,10.3598,106.3567,2026-06-02 11:00:00,WeatherAPI,29.9,71,73,1.5,70,9000.0,11.5,13.3,1180,Patchy light rain
Tien Giang,10.3598,106.3567,2026-06-02 12:00:00,WeatherAPI,29.5,74,73,1.62,78,10000.0,13.3,24.1,1240,Light rain shower
Tien Giang,10.3598,106.3567,2026-06-02 13:00:00,WeatherAPI,28.4,80,73,1.34,77,9000.0,14.4,18.7,1183,Light rain
Tien Giang,10.3598,106.3567,2026-06-02 14:00:00,WeatherAPI,28.1,82,73,1.1,77,10000.0,15.8,21.7,1240,Light rain shower
Tien Giang,10.3598,106.3567,2026-06-02 15:00:00,WeatherAPI,27.4,85,73,0.17,72,10000.0,15.5,21.2,1240,Light rain shower
Tien Giang,10.3598,106.3567,2026-06-02 16:00:00,WeatherAPI,26.7,86,16,0.03,59,10000.0,16.2,23.5,1063,Patchy rain nearby
Tien Giang,10.3598,106.3567,2026-06-02 17:00:00,WeatherAPI,26.1,87,9,0.0,40,10000.0,15.8,23.5,1003,Partly Cloudy
