location_name,latitude,longitude,timestamp,source,temperature_2m,relative_humidity_2m,precipitation_probability,precipitation,cloud_cover,visibility,wind_speed_10m,wind_gusts_10m,weather_code,weather_description
Dong Thap,10.4939,105.6882,2026-05-19 17:00:00,WeatherAPI,31.9,57,0,0.0,72,10000.0,24.8,32.0,1006,Cloudy
Dong Thap,10.4939,105.6882,2026-05-19 18:00:00,WeatherAPI,30.2,65,0,0.0,83,10000.0,20.9,30.7,1006,Cloudy
Dong Thap,10.4939,105.6882,2026-05-19 19:00:00,WeatherAPI,29.3,70,0,0.0,75,10000.0,18.4,27.8,1006,Cloudy
Dong Thap,10.4939,105.6882,2026-05-19 20:00:00,WeatherAPI,28.9,72,0,0.0,40,10000.0,17.6,26.6,1003,Partly Cloudy
Dong Thap,10.4939,105.6882,2026-05-19 21:00:00,WeatherAPI,28.1,77,100,0.15,85,10000.0,16.9,27.0,1063,Patchy rain nearby
Dong Thap,10.4939,105.6882,2026-05-19 22:00:00,WeatherAPI,27.7,79,67,0.01,58,10000.0,15.1,23.9,1063,Patchy rain nearby
Dong Thap,10.4939,105.6882,2026-05-19 23:00:00,WeatherAPI,27.4,80,0,0.0,69,10000.0,12.6,20.2,1006,Cloudy
Dong Thap,10.4939,105.6882,2026-05-20 00:00:00,WeatherAPI,27.2,81,0,0.0,93,10000.0,10.8,17.8,1009,Overcast
Dong Thap,10.4939,105.6882,2026-05-20 01:00:00,WeatherAPI,27.4,80,0,0.0,100,10000.0,11.2,18.1,1009,Overcast
Dong Thap,10.4939,105.6882,2026-05-20 02:00:00,WeatherAPI,27.3,79,0,0.0,100,10000.0,11.9,19.6,1009,Overcast
Dong Thap,10.4939,105.6882,2026-05-20 03:00:00,WeatherAPI,27.2,79,0,0.0,100,10000.0,11.9,19.7,1009,Overcast
Dong Thap,10.4939,105.6882,2026-05-20 04:00:00,WeatherAPI,27.0,80,0,0.0,46,10000.0,11.2,18.3,1003,Partly Cloudy
Dong Thap,10.4939,105.6882,2026-05-20 05:00:00,WeatherAPI,26.8,82,0,0.0,56,10000.0,10.4,17.5,1003,Partly Cloudy
Dong Thap,10.4939,105.6882,2026-05-20 06:00:00,WeatherAPI,26.8,82,0,0.0,61,10000.0,10.8,17.5,1003,Partly Cloudy
Dong Thap,10.4939,105.6882,2026-05-20 07:00:00,WeatherAPI,28.5,75,0,0.0,49,10000.0,15.8,20.7,1003,Partly Cloudy
Dong Thap,10.4939,105.6882,2026-05-20 08:00:00,WeatherAPI,30.4,66,0,0.0,67,10000.0,19.1,22.0,1006,Cloudy
Dong Thap,10.4939,105.6882,2026-05-20 09:00:00,WeatherAPI,32.0,58,64,0.01,84,10000.0,19.8,22.8,1063,Patchy rain nearby
Dong Thap,10.4939,105.6882,2026-05-20 10:00:00,WeatherAPI,33.7,51,100,0.06,90,10000.0,18.4,21.1,1063,Patchy rain nearby
Dong Thap,10.4939,105.6882,2026-05-20 11:00:00,WeatherAPI,35.0,45,0,0.0,56,10000.0,18.4,21.1,1003,Partly Cloudy
Dong Thap,10.4939,105.6882,2026-05-20 12:00:00,WeatherAPI,35.5,42,82,0.03,100,10000.0,18.7,21.5,1063,Patchy rain nearby
Dong Thap,10.4939,105.6882,2026-05-20 13:00:00,WeatherAPI,35.2,42,67,0.04,80,10000.0,21.2,24.4,1063,Patchy rain nearby
Dong Thap,10.4939,105.6882,2026-05-20 14:00:00,WeatherAPI,34.4,45,71,0.02,69,10000.0,20.5,26.3,1063,Patchy rain nearby
Dong Thap,10.4939,105.6882,2026-05-20 15:00:00,WeatherAPI,34.6,45,0,0.0,79,10000.0,23.4,27.5,1006,Cloudy
Dong Thap,10.4939,105.6882,2026-05-20 16:00:00,WeatherAPI,33.6,48,0,0.0,31,10000.0,23.0,29.4,1003,Partly Cloudy
Dong Thap,10.4939,105.6882,2026-05-20 17:00:00,WeatherAPI,32.5,51,0,0.0,34,10000.0,22.0,29.1,1003,Partly Cloudy
Dong Thap,10.4939,105.6882,2026-05-20 18:00:00,WeatherAPI,30.8,58,0,0.0,32,10000.0,19.1,28.3,1003,Partly Cloudy
Dong Thap,10.4939,105.6882,2026-05-20 19:00:00,WeatherAPI,29.4,66,0,0.0,32,10000.0,18.0,27.5,1003,Partly Cloudy
Dong Thap,10.4939,105.6882,2026-05-20 20:00:00,WeatherAPI,28.7,70,0,0.0,29,10000.0,16.9,25.6,1003,Partly Cloudy
Dong Thap,10.4939,105.6882,2026-05-20 21:00:00,WeatherAPI,28.4,72,0,0.0,32,10000.0,16.2,24.3,1003,Partly Cloudy
Dong Thap,10.4939,105.6882,2026-05-20 22:00:00,WeatherAPI,28.3,72,0,0.0,47,10000.0,15.5,23.5,1003,Partly Cloudy
Dong Thap,10.4939,105.6882,2026-05-20 23:00:00,WeatherAPI,28.0,74,76,0.02,83,10000.0,13.0,19.9,1063,Patchy rain nearby
Dong Thap,10.4939,105.6882,2026-05-21 00:00:00,WeatherAPI,27.5,76,0,0.0,36,10000.0,12.2,19.6,1003,Partly Cloudy
Dong Thap,10.4939,105.6882,2026-05-21 01:00:00,WeatherAPI,27.3,77,0,0.0,60,10000.0,12.6,20.0,1003,Partly Cloudy
Dong Thap,10.4939,105.6882,2026-05-21 02:00:00,WeatherAPI,27.1,79,0,0.0,42,10000.0,13.0,20.6,1003,Partly Cloudy
Dong Thap,10.4939,105.6882,2026-05-21 03:00:00,WeatherAPI,26.9,80,100,0.43,79,5000.0,11.2,18.1,1150,Patchy light drizzle
Dong Thap,10.4939,105.6882,2026-05-21 04:00:00,WeatherAPI,26.7,81,0,0.0,40,10000.0,10.1,16.7,1003,Partly Cloudy
Dong Thap,10.4939,105.6882,2026-05-21 05:00:00,WeatherAPI,26.5,82,0,0.0,44,10000.0,10.1,17.1,1003,Partly Cloudy
Dong Thap,10.4939,105.6882,2026-05-21 06:00:00,WeatherAPI,26.6,82,0,0.0,40,10000.0,10.1,16.8,1003,Partly Cloudy
Dong Thap,10.4939,105.6882,2026-05-21 07:00:00,WeatherAPI,28.4,74,0,0.0,54,10000.0,12.2,15.9,1003,Partly Cloudy
Dong Thap,10.4939,105.6882,2026-05-21 08:00:00,WeatherAPI,30.1,67,0,0.0,38,10000.0,14.0,16.2,1003,Partly Cloudy
Dong Thap,10.4939,105.6882,2026-05-21 09:00:00,WeatherAPI,31.6,60,0,0.0,61,10000.0,15.5,17.8,1003,Partly Cloudy
Dong Thap,10.4939,105.6882,2026-05-21 10:00:00,WeatherAPI,33.1,52,0,0.0,55,10000.0,15.5,17.8,1003,Partly Cloudy
Dong Thap,10.4939,105.6882,2026-05-21 11:00:00,WeatherAPI,34.4,47,0,0.0,71,10000.0,13.7,15.7,1006,Cloudy
Dong Thap,10.4939,105.6882,2026-05-21 12:00:00,WeatherAPI,35.5,43,0,0.0,100,10000.0,12.2,14.1,1009,Overcast
Dong Thap,10.4939,105.6882,2026-05-21 13:00:00,WeatherAPI,35.1,43,100,0.08,100,10000.0,11.9,13.7,1063,Patchy rain nearby
Dong Thap,10.4939,105.6882,2026-05-21 14:00:00,WeatherAPI,34.0,48,100,0.41,100,2000.0,12.6,16.8,1153,Light drizzle
Dong Thap,10.4939,105.6882,2026-05-21 15:00:00,WeatherAPI,33.0,53,84,0.01,66,10000.0,13.3,19.4,1063,Patchy rain nearby
Dong Thap,10.4939,105.6882,2026-05-21 16:00:00,WeatherAPI,31.3,61,67,0.04,62,10000.0,16.6,23.8,1063,Patchy rain nearby
Dong Thap,10.4939,105.6882,2026-05-21 17:00:00,WeatherAPI,30.4,64,100,0.07,77,10000.0,19.1,27.1,1063,Patchy rain nearby
Dong Thap,10.4939,105.6882,2026-05-21 18:00:00,WeatherAPI,29.3,69,100,0.28,86,9000.0,16.9,25.5,1063,Patchy rain nearby
Dong Thap,10.4939,105.6882,2026-05-21 19:00:00,WeatherAPI,28.9,71,100,0.52,67,5000.0,16.2,24.8,1150,Patchy light drizzle
Dong Thap,10.4939,105.6882,2026-05-21 20:00:00,WeatherAPI,28.6,73,100,0.83,51,10000.0,15.5,23.7,1240,Light rain shower
Dong Thap,10.4939,105.6882,2026-05-21 21:00:00,WeatherAPI,28.0,76,100,0.11,86,10000.0,15.8,24.3,1063,Patchy rain nearby
Dong Thap,10.4939,105.6882,2026-05-21 22:00:00,WeatherAPI,27.6,78,0,0.0,49,10000.0,13.7,21.4,1003,Partly Cloudy
Dong Thap,10.4939,105.6882,2026-05-21 23:00:00,WeatherAPI,27.4,79,0,0.0,54,10000.0,12.2,19.0,1003,Partly Cloudy
Long An,10.536,106.4052,2026-05-19 00:00:00,WeatherAPI,27.5,80,0,0.0,56,10000.0,10.1,15.6,1003,Partly Cloudy
Long An,10.536,106.4052,2026-05-19 01:00:00,WeatherAPI,27.1,82,70,0.02,80,10000.0,10.4,16.0,1063,Patchy rain nearby
Long An,10.536,106.4052,2026-05-19 02:00:00,WeatherAPI,26.6,85,100,1.06,56,10000.0,9.7,14.9,1240,Light rain shower
Long An,10.536,106.4052,2026-05-19 03:00:00,WeatherAPI,26.0,88,100,1.66,55,10000.0,9.4,15.4,1240,Light rain shower
Long An,10.536,106.4052,2026-05-19 04:00:00,WeatherAPI,25.6,90,100,1.62,71,10000.0,9.0,14.8,1240,Light rain shower
Long An,10.536,106.4052,2026-05-19 05:00:00,WeatherAPI,25.5,91,100,0.85,79,10000.0,8.6,15.8,1240,Light rain shower
Long An,10.536,106.4052,2026-05-19 06:00:00,WeatherAPI,26.0,90,100,0.83,80,10000.0,9.0,17.5,1240,Light rain shower
Long An,10.536,106.4052,2026-05-19 07:00:00,WeatherAPI,27.4,82,100,0.14,76,10000.0,10.8,21.4,1063,Patchy rain nearby
Long An,10.536,106.4052,2026-05-19 08:00:00,WeatherAPI,29.3,72,100,0.09,72,10000.0,14.8,18.0,1063,Patchy rain nearby
Long An,10.536,106.4052,2026-05-19 09:00:00,WeatherAPI,30.9,66,100,0.08,96,10000.0,16.6,19.6,1063,Patchy rain nearby
Long An,10.536,106.4052,2026-05-19 10:00:00,WeatherAPI,32.1,60,100,0.37,73,10000.0,17.3,21.1,1240,Light rain shower
Long An,10.536,106.4052,2026-05-19 11:00:00,WeatherAPI,32.7,57,100,0.08,79,10000.0,17.6,21.6,1063,Patchy rain nearby
Long An,10.536,106.4052,2026-05-19 12:00:00,WeatherAPI,33.4,54,100,0.27,93,10000.0,19.1,24.8,1240,Light rain shower
Long An,10.536,106.4052,2026-05-19 13:00:00,WeatherAPI,34.0,51,100,0.32,95,10000.0,19.8,25.3,1240,Light rain shower
Long An,10.536,106.4052,2026-05-19 14:00:00,WeatherAPI,33.1,59,100,0.05,75,10000.0,19.8,22.8,1003,Partly cloudy
Long An,10.536,106.4052,2026-05-19 15:00:00,WeatherAPI,33.4,52,89,0.01,86,10000.0,19.4,23.4,1063,Patchy rain nearby
Long An,10.536,106.4052,2026-05-19 16:00:00,WeatherAPI,33.7,51,81,0.03,81,10000.0,16.9,20.3,1063,Patchy rain nearby
Long An,10.536,106.4052,2026-05-19 17:00:00,WeatherAPI,33.0,52,78,0.01,87,10000.0,17.3,23.0,1063,Patchy rain nearby
Long An,10.536,106.4052,2026-05-19 18:00:00,WeatherAPI,31.4,58,64,0.02,80,10000.0,15.1,22.9,1063,Patchy rain nearby
Long An,10.536,106.4052,2026-05-19 19:00:00,WeatherAPI,30.4,63,66,0.01,91,10000.0,12.6,19.7,1063,Patchy rain nearby
Long An,10.536,106.4052,2026-05-19 20:00:00,WeatherAPI,29.6,67,100,0.07,68,10000.0,11.5,17.7,1063,Patchy rain nearby
Long An,10.536,106.4052,2026-05-19 21:00:00,WeatherAPI,29.0,71,64,0.01,78,10000.0,11.5,17.5,1063,Patchy rain nearby
Long An,10.536,106.4052,2026-05-19 22:00:00,WeatherAPI,28.5,74,100,0.09,85,10000.0,12.2,18.6,1063,Patchy rain nearby
Long An,10.536,106.4052,2026-05-19 23:00:00,WeatherAPI,28.1,76,100,0.06,71,10000.0,14.0,21.6,1063,Patchy rain nearby
Long An,10.536,106.4052,2026-05-20 00:00:00,WeatherAPI,27.7,79,0,0.0,28,10000.0,13.3,19.9,1003,Partly Cloudy
Long An,10.536,106.4052,2026-05-20 01:00:00,WeatherAPI,27.3,80,0,0.0,40,10000.0,12.6,18.9,1003,Partly Cloudy
Long An,10.536,106.4052,2026-05-20 02:00:00,WeatherAPI,27.1,81,0,0.0,33,10000.0,10.8,16.3,1003,Partly Cloudy
Long An,10.536,106.4052,2026-05-20 03:00:00,WeatherAPI,26.9,82,0,0.0,42,10000.0,8.6,13.2,1003,Partly Cloudy
Long An,10.536,106.4052,2026-05-20 04:00:00,WeatherAPI,26.7,83,0,0.0,47,10000.0,7.6,11.9,1003,Partly Cloudy
Long An,10.536,106.4052,2026-05-20 05:00:00,WeatherAPI,26.5,84,0,0.0,73,10000.0,6.8,11.1,1006,Cloudy
Long An,10.536,106.4052,2026-05-20 06:00:00,WeatherAPI,26.8,83,0,0.0,40,10000.0,7.6,11.7,1003,Partly Cloudy
Long An,10.536,106.4052,2026-05-20 07:00:00,WeatherAPI,28.3,75,0,0.0,51,10000.0,11.9,15.3,1003,Partly Cloudy
Long An,10.536,106.4052,2026-05-20 08:00:00,WeatherAPI,30.0,68,0,0.0,67,10000.0,13.7,15.7,1006,Cloudy
Long An,10.536,106.4052,2026-05-20 09:00:00,WeatherAPI,31.6,61,0,0.0,75,10000.0,14.0,16.2,1006,Cloudy
Long An,10.536,106.4052,2026-05-20 10:00:00,WeatherAPI,33.2,53,100,0.98,100,9000.0,13.7,15.9,1183,Light rain
Long An,10.536,106.4052,2026-05-20 11:00:00,WeatherAPI,34.0,49,82,0.01,100,10000.0,15.8,18.7,1063,Patchy rain nearby
Long An,10.536,106.4052,2026-05-20 12:00:00,WeatherAPI,33.5,50,70,0.04,81,10000.0,14.0,16.6,1063,Patchy rain nearby
Long An,10.536,106.4052,2026-05-20 13:00:00,WeatherAPI,34.6,47,79,0.03,62,10000.0,13.0,15.3,1063,Patchy rain nearby
Long An,10.536,106.4052,2026-05-20 14:00:00,WeatherAPI,33.9,49,66,0.05,75,10000.0,13.7,15.7,1063,Patchy rain nearby
Long An,10.536,106.4052,2026-05-20 15:00:00,WeatherAPI,32.8,52,82,0.05,92,10000.0,13.3,17.0,1063,Patchy rain nearby
Long An,10.536,106.4052,2026-05-20 16:00:00,WeatherAPI,31.6,59,100,0.06,77,10000.0,14.0,19.5,1063,Patchy rain nearby
Long An,10.536,106.4052,2026-05-20 17:00:00,WeatherAPI,31.0,62,0,0.0,100,10000.0,13.3,18.6,1009,Overcast
Long An,10.536,106.4052,2026-05-20 18:00:00,WeatherAPI,30.3,66,74,0.01,100,10000.0,11.5,16.8,1063,Patchy rain nearby
Long An,10.536,106.4052,2026-05-20 19:00:00,WeatherAPI,30.0,68,77,0.04,53,10000.0,11.5,17.4,1063,Patchy rain nearby
Long An,10.536,106.4052,2026-05-20 20:00:00,WeatherAPI,29.4,71,87,0.01,57,10000.0,11.9,18.2,1063,Patchy rain nearby
Long An,10.536,106.4052,2026-05-20 21:00:00,WeatherAPI,28.8,73,78,0.01,71,10000.0,10.8,16.3,1063,Patchy rain nearby
Long An,10.536,106.4052,2026-05-20 22:00:00,WeatherAPI,28.4,74,0,0.0,52,10000.0,9.0,13.5,1003,Partly Cloudy
Long An,10.536,106.4052,2026-05-20 23:00:00,WeatherAPI,28.1,74,0,0.0,37,10000.0,10.4,15.7,1003,Partly Cloudy
Long An,10.536,106.4052,2026-05-21 00:00:00,WeatherAPI,27.7,75,0,0.0,26,10000.0,10.1,15.3,1003,Partly Cloudy
Long An,10.536,106.4052,2026-05-21 01:00:00,WeatherAPI,27.2,77,0,0.0,23,10000.0,9.0,13.9,1000,Clear
Long An,10.536,106.4052,2026-05-21 02:00:00,WeatherAPI,27.0,78,0,0.0,27,10000.0,9.4,14.5,1003,Partly Cloudy
Long An,10.536,106.4052,2026-05-21 03:00:00,WeatherAPI,26.8,79,100,0.11,89,10000.0,8.3,12.9,1063,Patchy rain nearby
Long An,10.536,106.4052,2026-05-21 04:00:00,WeatherAPI,26.7,80,0,0.0,32,10000.0,6.5,10.3,1003,Partly Cloudy
Long An,10.536,106.4052,2026-05-21 05:00:00,WeatherAPI,26.5,81,0,0.0,32,10000.0,6.5,10.4,1003,Partly Cloudy
Long An,10.536,106.4052,2026-05-21 06:00:00,WeatherAPI,26.7,81,0,0.0,33,10000.0,7.2,11.2,1003,Partly Cloudy
Long An,10.536,106.4052,2026-05-21 07:00:00,WeatherAPI,27.9,76,89,0.01,85,10000.0,9.4,12.3,1063,Patchy rain nearby
Long An,10.536,106.4052,2026-05-21 08:00:00,WeatherAPI,29.0,71,0,0.0,57,10000.0,10.4,12.8,1003,Partly Cloudy
Long An,10.536,106.4052,2026-05-21 09:00:00,WeatherAPI,29.4,68,72,0.01,76,10000.0,10.1,12.2,1063,Patchy rain nearby
Long An,10.536,106.4052,2026-05-21 10:00:00,WeatherAPI,30.5,63,0,0.0,48,10000.0,9.0,10.4,1003,Partly Cloudy
Long An,10.536,106.4052,2026-05-21 11:00:00,WeatherAPI,31.6,57,0,0.0,64,10000.0,6.1,7.1,1006,Cloudy
Long An,10.536,106.4052,2026-05-21 12:00:00,WeatherAPI,32.7,53,0,0.0,63,10000.0,4.0,4.6,1006,Cloudy
Long An,10.536,106.4052,2026-05-21 13:00:00,WeatherAPI,33.0,52,0,0.0,98,10000.0,6.8,7.9,1009,Overcast
Long An,10.536,106.4052,2026-05-21 14:00:00,WeatherAPI,31.8,59,100,0.08,100,10000.0,12.2,15.1,1063,Patchy rain nearby
Long An,10.536,106.4052,2026-05-21 15:00:00,WeatherAPI,30.7,65,100,0.12,76,10000.0,13.3,17.6,1063,Patchy rain nearby
Long An,10.536,106.4052,2026-05-21 16:00:00,WeatherAPI,30.9,65,79,0.01,72,10000.0,12.6,17.0,1063,Patchy rain nearby
Long An,10.536,106.4052,2026-05-21 17:00:00,WeatherAPI,31.3,62,100,1.33,52,9000.0,11.2,14.8,1180,Patchy light rain
Long An,10.536,106.4052,2026-05-21 18:00:00,WeatherAPI,29.8,69,100,0.8,54,10000.0,11.2,17.5,1240,Light rain shower
Long An,10.536,106.4052,2026-05-21 19:00:00,WeatherAPI,29.0,72,100,0.36,87,10000.0,12.2,20.1,1240,Light rain shower
Long An,10.536,106.4052,2026-05-21 20:00:00,WeatherAPI,28.2,76,100,2.92,77,7000.0,11.5,19.9,1243,Moderate or heavy rain shower
Long An,10.536,106.4052,2026-05-21 21:00:00,WeatherAPI,27.8,79,100,1.98,62,10000.0,10.4,18.2,1240,Light rain shower
Long An,10.536,106.4052,2026-05-21 22:00:00,WeatherAPI,27.4,82,100,0.15,61,10000.0,8.3,14.9,1063,Patchy rain nearby
Long An,10.536,106.4052,2026-05-21 23:00:00,WeatherAPI,27.0,84,0,0.0,47,10000.0,7.9,14.4,1003,Partly Cloudy
Tien Giang,10.3598,106.3567,2026-05-19 00:00:00,WeatherAPI,25.8,90,100,0.97,83,10000.0,6.8,12.6,1240,Light rain shower
Tien Giang,10.3598,106.3567,2026-05-19 01:00:00,WeatherAPI,25.7,91,0,0.0,22,10000.0,7.2,12.7,1000,Clear
Tien Giang,10.3598,106.3567,2026-05-19 02:00:00,WeatherAPI,25.4,93,100,1.69,87,9000.0,7.2,12.6,1063,Patchy rain nearby
Tien Giang,10.3598,106.3567,2026-05-19 03:00:00,WeatherAPI,25.0,94,100,2.33,86,9000.0,6.1,11.0,1063,Patchy rain nearby
Tien Giang,10.3598,106.3567,2026-05-19 04:00:00,WeatherAPI,25.2,94,100,1.29,74,9000.0,6.5,11.5,1063,Patchy rain nearby
Tien Giang,10.3598,106.3567,2026-05-19 05:00:00,WeatherAPI,25.5,93,100,0.21,74,9000.0,6.1,11.2,1063,Patchy rain nearby
Tien Giang,10.3598,106.3567,2026-05-19 06:00:00,WeatherAPI,25.8,92,65,0.03,77,10000.0,6.5,12.1,1063,Patchy rain nearby
Tien Giang,10.3598,106.3567,2026-05-19 07:00:00,WeatherAPI,27.2,85,0,0.0,42,10000.0,7.6,14.0,1003,Partly Cloudy
Tien Giang,10.3598,106.3567,2026-05-19 08:00:00,WeatherAPI,28.9,76,0,0.0,53,10000.0,11.9,15.2,1003,Partly Cloudy
Tien Giang,10.3598,106.3567,2026-05-19 09:00:00,WeatherAPI,30.5,67,100,0.63,100,2000.0,14.0,16.2,1153,Light drizzle
Tien Giang,10.3598,106.3567,2026-05-19 10:00:00,WeatherAPI,31.6,62,100,0.9,73,10000.0,14.0,18.0,1240,Light rain shower
Tien Giang,10.3598,106.3567,2026-05-19 11:00:00,WeatherAPI,32.4,60,100,0.81,81,9000.0,14.0,16.2,1183,Light rain
Tien Giang,10.3598,106.3567,2026-05-19 12:00:00,WeatherAPI,32.7,57,100,0.18,79,10000.0,14.8,21.7,1240,Light rain shower
Tien Giang,10.3598,106.3567,2026-05-19 13:00:00,WeatherAPI,33.6,53,100,0.13,95,10000.0,15.8,18.2,1063,Patchy rain nearby
Tien Giang,10.3598,106.3567,2026-05-19 14:00:00,WeatherAPI,33.1,59,100,0.1,75,10000.0,16.6,19.3,1003,Partly cloudy
Tien Giang,10.3598,106.3567,2026-05-19 15:00:00,WeatherAPI,32.6,56,100,0.11,84,10000.0,15.1,19.5,1063,Patchy rain nearby
Tien Giang,10.3598,106.3567,2026-05-19 16:00:00,WeatherAPI,33.0,53,65,0.02,73,10000.0,15.5,19.7,1063,Patchy rain nearby
Tien Giang,10.3598,106.3567,2026-05-19 17:00:00,WeatherAPI,32.3,56,67,0.01,70,10000.0,13.7,18.8,1063,Patchy rain nearby
Tien Giang,10.3598,106.3567,2026-05-19 18:00:00,WeatherAPI,30.0,65,82,0.01,86,10000.0,10.1,17.1,1063,Patchy rain nearby
Tien Giang,10.3598,106.3567,2026-05-19 19:00:00,WeatherAPI,28.7,71,0,0.0,59,10000.0,9.4,16.7,1003,Partly Cloudy
Tien Giang,10.3598,106.3567,2026-05-19 20:00:00,WeatherAPI,28.3,74,75,0.03,55,10000.0,9.4,16.0,1063,Patchy rain nearby
Tien Giang,10.3598,106.3567,2026-05-19 21:00:00,WeatherAPI,27.7,78,100,0.11,72,10000.0,9.4,15.9,1063,Patchy rain nearby
Tien Giang,10.3598,106.3567,2026-05-19 22:00:00,WeatherAPI,27.4,80,100,0.16,76,9000.0,10.1,17.0,1063,Patchy rain nearby
Tien Giang,10.3598,106.3567,2026-05-19 23:00:00,WeatherAPI,27.1,81,0,0.0,25,10000.0,10.8,17.7,1003,Partly Cloudy
Tien Giang,10.3598,106.3567,2026-05-20 00:00:00,WeatherAPI,26.8,83,0,0.0,29,10000.0,9.4,15.4,1003,Partly Cloudy
Tien Giang,10.3598,106.3567,2026-05-20 01:00:00,WeatherAPI,26.5,84,0,0.0,48,10000.0,8.6,14.5,1003,Partly Cloudy
Tien Giang,10.3598,106.3567,2026-05-20 02:00:00,WeatherAPI,26.3,85,0,0.0,57,10000.0,7.9,13.4,1003,Partly Cloudy
Tien Giang,10.3598,106.3567,2026-05-20 03:00:00,WeatherAPI,26.0,86,0,0.0,59,10000.0,6.5,11.2,1003,Partly Cloudy
Tien Giang,10.3598,106.3567,2026-05-20 04:00:00,WeatherAPI,25.9,87,0,0.0,78,10000.0,5.8,10.2,1006,Cloudy
Tien Giang,10.3598,106.3567,2026-05-20 05:00:00,WeatherAPI,25.9,87,0,0.0,91,10000.0,5.8,10.3,1009,Overcast
Tien Giang,10.3598,106.3567,2026-05-20 06:00:00,WeatherAPI,26.3,85,0,0.0,48,10000.0,6.1,10.3,1003,Partly Cloudy
Tien Giang,10.3598,106.3567,2026-05-20 07:00:00,WeatherAPI,28.0,77,0,0.0,46,10000.0,9.0,12.0,1003,Partly Cloudy
Tien Giang,10.3598,106.3567,2026-05-20 08:00:00,WeatherAPI,29.9,68,0,0.0,54,10000.0,12.2,14.3,1003,Partly Cloudy
Tien Giang,10.3598,106.3567,2026-05-20 09:00:00,WeatherAPI,31.8,59,0,0.0,64,10000.0,12.6,14.5,1006,Cloudy
Tien Giang,10.3598,106.3567,2026-05-20 10:00:00,WeatherAPI,33.1,54,100,0.85,100,9000.0,13.0,15.3,1183,Light rain
Tien Giang,10.3598,106.3567,2026-05-20 11:00:00,WeatherAPI,33.7,51,68,0.01,100,10000.0,11.5,14.1,1063,Patchy rain nearby
Tien Giang,10.3598,106.3567,2026-05-20 12:00:00,WeatherAPI,33.3,51,100,0.11,58,10000.0,8.6,10.7,1063,Patchy rain nearby
Tien Giang,10.3598,106.3567,2026-05-20 13:00:00,WeatherAPI,33.4,51,70,0.02,100,10000.0,5.8,7.4,1063,Patchy rain nearby
Tien Giang,10.3598,106.3567,2026-05-20 14:00:00,WeatherAPI,32.9,54,60,0.04,100,10000.0,6.8,9.3,1063,Patchy rain nearby
Tien Giang,10.3598,106.3567,2026-05-20 15:00:00,WeatherAPI,30.9,63,100,0.43,51,10000.0,10.1,15.2,1240,Light rain shower
