location_name,latitude,longitude,timestamp,source,temperature_2m,relative_humidity_2m,precipitation_probability,precipitation,cloud_cover,visibility,wind_speed_10m,wind_gusts_10m,weather_code,weather_description
Dong Thap,10.4939,105.6882,2026-05-28 03:00:00,WeatherAPI,26.7,87,100,10.13,82,3000.0,9.7,20.4,1246,Torrential rain shower
Dong Thap,10.4939,105.6882,2026-05-28 04:00:00,WeatherAPI,24.7,96,100,24.39,100,3000.0,18.7,40.4,1246,Torrential rain shower
Dong Thap,10.4939,105.6882,2026-05-28 05:00:00,WeatherAPI,22.9,94,100,2.13,58,10000.0,7.9,17.1,1240,Light rain shower
Dong Thap,10.4939,105.6882,2026-05-28 06:00:00,WeatherAPI,23.2,95,100,0.12,53,2000.0,11.2,24.1,1030,Mist
Dong Thap,10.4939,105.6882,2026-05-28 07:00:00,WeatherAPI,24.0,95,100,0.15,72,10000.0,13.0,28.0,1063,Patchy rain nearby
Dong Thap,10.4939,105.6882,2026-05-28 08:00:00,WeatherAPI,25.6,91,0,0.0,51,10000.0,9.7,14.6,1003,Partly Cloudy
Dong Thap,10.4939,105.6882,2026-05-28 09:00:00,WeatherAPI,26.2,90,62,0.05,57,10000.0,10.8,16.0,1063,Patchy rain nearby
Dong Thap,10.4939,105.6882,2026-05-28 10:00:00,WeatherAPI,27.2,87,100,2.47,58,9000.0,10.1,15.5,1180,Patchy light rain
Dong Thap,10.4939,105.6882,2026-05-28 11:00:00,WeatherAPI,29.3,76,100,0.49,71,10000.0,16.6,23.5,1240,Light rain shower
Dong Thap,10.4939,105.6882,2026-05-28 12:00:00,WeatherAPI,30.4,71,0,0.0,58,10000.0,18.7,26.9,1003,Partly Cloudy
Dong Thap,10.4939,105.6882,2026-05-28 13:00:00,WeatherAPI,30.7,69,100,0.13,87,10000.0,18.7,27.2,1063,Patchy rain nearby
Dong Thap,10.4939,105.6882,2026-05-28 14:00:00,WeatherAPI,31.0,67,100,1.37,80,10000.0,21.2,28.0,1240,Light rain shower
Dong Thap,10.4939,105.6882,2026-05-28 15:00:00,WeatherAPI,29.0,76,100,1.24,65,10000.0,23.0,36.0,1240,Light rain shower
Dong Thap,10.4939,105.6882,2026-05-28 16:00:00,WeatherAPI,27.8,82,100,0.51,82,9000.0,23.0,39.1,1063,Patchy rain nearby
Dong Thap,10.4939,105.6882,2026-05-28 17:00:00,WeatherAPI,27.4,84,100,0.23,62,10000.0,20.9,33.8,1240,Light rain shower
Dong Thap,10.4939,105.6882,2026-05-28 18:00:00,WeatherAPI,26.9,85,100,1.76,71,10000.0,22.0,40.1,1240,Light rain shower
Dong Thap,10.4939,105.6882,2026-05-28 19:00:00,WeatherAPI,25.8,91,100,9.75,76,3000.0,19.8,39.6,1246,Torrential rain shower
Dong Thap,10.4939,105.6882,2026-05-28 20:00:00,WeatherAPI,25.1,96,100,4.18,75,8000.0,16.9,26.1,1186,Moderate rain at times
Dong Thap,10.4939,105.6882,2026-05-28 21:00:00,WeatherAPI,25.4,94,100,0.18,62,5000.0,16.6,26.2,1150,Patchy light drizzle
Dong Thap,10.4939,105.6882,2026-05-28 22:00:00,WeatherAPI,25.7,93,0,0.0,55,10000.0,14.8,23.5,1003,Partly Cloudy
Dong Thap,10.4939,105.6882,2026-05-28 23:00:00,WeatherAPI,25.8,93,0,0.0,51,10000.0,12.6,20.5,1003,Partly Cloudy
Long An,10.536,106.4052,2026-05-26 00:00:00,WeatherAPI,28.3,75,0,0.0,15,10000.0,10.4,15.6,1000,Clear
Long An,10.536,106.4052,2026-05-26 01:00:00,WeatherAPI,27.9,78,0,0.0,14,10000.0,11.2,16.7,1000,Clear
Long An,10.536,106.4052,2026-05-26 02:00:00,WeatherAPI,27.6,80,0,0.0,15,10000.0,10.4,15.7,1000,Clear
Long An,10.536,106.4052,2026-05-26 03:00:00,WeatherAPI,27.4,82,100,0.26,72,9000.0,8.6,13.1,1063,Patchy rain nearby
Long An,10.536,106.4052,2026-05-26 04:00:00,WeatherAPI,26.9,83,0,0.0,26,10000.0,5.0,8.0,1003,Partly Cloudy
Long An,10.536,106.4052,2026-05-26 05:00:00,WeatherAPI,26.7,85,0,0.0,35,10000.0,5.8,9.2,1003,Partly Cloudy
Long An,10.536,106.4052,2026-05-26 06:00:00,WeatherAPI,26.9,85,0,0.0,35,10000.0,6.1,9.5,1003,Partly Cloudy
Long An,10.536,106.4052,2026-05-26 07:00:00,WeatherAPI,28.5,76,0,0.0,15,10000.0,7.6,9.6,1000,Sunny
Long An,10.536,106.4052,2026-05-26 08:00:00,WeatherAPI,30.5,66,0,0.0,19,10000.0,10.4,12.0,1000,Sunny
Long An,10.536,106.4052,2026-05-26 09:00:00,WeatherAPI,32.3,57,0,0.0,21,10000.0,12.6,14.5,1000,Sunny
Long An,10.536,106.4052,2026-05-26 10:00:00,WeatherAPI,33.9,50,0,0.0,14,10000.0,12.6,14.5,1000,Sunny
Long An,10.536,106.4052,2026-05-26 11:00:00,WeatherAPI,34.3,60,0,0.0,50,10000.0,13.3,15.3,1003,Partly cloudy
Long An,10.536,106.4052,2026-05-26 12:00:00,WeatherAPI,36.5,42,0,0.0,95,10000.0,13.7,15.7,1009,Overcast
Long An,10.536,106.4052,2026-05-26 13:00:00,WeatherAPI,37.2,39,100,0.1,70,10000.0,14.0,16.2,1063,Patchy rain nearby
Long An,10.536,106.4052,2026-05-26 14:00:00,WeatherAPI,36.3,42,100,0.48,50,5000.0,16.2,18.8,1150,Patchy light drizzle
Long An,10.536,106.4052,2026-05-26 15:00:00,WeatherAPI,33.8,52,0,0.0,44,10000.0,16.9,23.9,1003,Partly Cloudy
Long An,10.536,106.4052,2026-05-26 16:00:00,WeatherAPI,33.7,52,0,0.0,28,10000.0,16.2,22.6,1003,Partly Cloudy
Long An,10.536,106.4052,2026-05-26 17:00:00,WeatherAPI,33.2,53,0,0.0,22,10000.0,15.5,23.0,1000,Sunny
Long An,10.536,106.4052,2026-05-26 18:00:00,WeatherAPI,32.1,57,0,0.0,18,10000.0,17.3,25.7,1000,Sunny
Long An,10.536,106.4052,2026-05-26 19:00:00,WeatherAPI,31.0,62,0,0.0,18,10000.0,18.0,26.7,1000,Clear
Long An,10.536,106.4052,2026-05-26 20:00:00,WeatherAPI,29.9,68,0,0.0,17,10000.0,19.1,27.7,1000,Clear
Long An,10.536,106.4052,2026-05-26 21:00:00,WeatherAPI,29.4,70,0,0.0,18,10000.0,17.6,25.7,1000,Clear
Long An,10.536,106.4052,2026-05-26 22:00:00,WeatherAPI,29.3,73,0,0.0,19,10000.0,17.6,25.3,1000,Clear
Long An,10.536,106.4052,2026-05-26 23:00:00,WeatherAPI,28.9,75,100,0.08,74,10000.0,14.4,20.8,1063,Patchy rain nearby
Long An,10.536,106.4052,2026-05-27 00:00:00,WeatherAPI,28.7,77,79,0.02,89,9000.0,11.5,16.8,1087,Thundery outbreaks in nearby
Long An,10.536,106.4052,2026-05-27 01:00:00,WeatherAPI,28.3,78,100,1.71,74,10000.0,13.3,20.6,1240,Light rain shower
Long An,10.536,106.4052,2026-05-27 02:00:00,WeatherAPI,28.3,78,100,1.34,50,10000.0,10.1,15.9,1240,Light rain shower
Long An,10.536,106.4052,2026-05-27 03:00:00,WeatherAPI,28.1,79,88,0.01,89,10000.0,7.2,11.2,1063,Patchy rain nearby
Long An,10.536,106.4052,2026-05-27 04:00:00,WeatherAPI,27.9,80,0,0.0,35,10000.0,7.9,12.1,1003,Partly Cloudy
Long An,10.536,106.4052,2026-05-27 05:00:00,WeatherAPI,27.6,81,0,0.0,47,10000.0,8.6,13.2,1003,Partly Cloudy
Long An,10.536,106.4052,2026-05-27 06:00:00,WeatherAPI,27.6,82,0,0.0,54,10000.0,11.9,18.0,1003,Partly Cloudy
Long An,10.536,106.4052,2026-05-27 07:00:00,WeatherAPI,28.8,78,0,0.0,55,9000.0,14.4,21.4,1087,Thundery outbreaks in nearby
Long An,10.536,106.4052,2026-05-27 08:00:00,WeatherAPI,30.6,69,100,0.05,74,9000.0,16.2,18.7,1087,Thundery outbreaks in nearby
Long An,10.536,106.4052,2026-05-27 09:00:00,WeatherAPI,32.1,62,83,0.04,69,10000.0,15.8,18.2,1063,Patchy rain nearby
Long An,10.536,106.4052,2026-05-27 10:00:00,WeatherAPI,33.8,54,63,0.01,78,10000.0,15.5,17.8,1063,Patchy rain nearby
Long An,10.536,106.4052,2026-05-27 11:00:00,WeatherAPI,35.3,48,76,0.02,92,9000.0,16.2,18.6,1087,Thundery outbreaks in nearby
Long An,10.536,106.4052,2026-05-27 12:00:00,WeatherAPI,35.5,46,100,0.36,82,10000.0,15.8,18.7,1240,Light rain shower
Long An,10.536,106.4052,2026-05-27 13:00:00,WeatherAPI,34.4,50,100,0.36,57,10000.0,15.1,18.8,1240,Light rain shower
Long An,10.536,106.4052,2026-05-27 14:00:00,WeatherAPI,33.8,52,0,0.0,49,9000.0,14.8,19.5,1087,Thundery outbreaks in nearby
Long An,10.536,106.4052,2026-05-27 15:00:00,WeatherAPI,33.6,53,0,0.0,39,9000.0,15.8,20.7,1087,Thundery outbreaks in nearby
Long An,10.536,106.4052,2026-05-27 16:00:00,WeatherAPI,33.8,52,0,0.0,52,10000.0,17.6,23.2,1003,Partly Cloudy
Long An,10.536,106.4052,2026-05-27 17:00:00,WeatherAPI,33.6,53,0,0.0,21,10000.0,16.9,23.1,1000,Sunny
Long An,10.536,106.4052,2026-05-27 18:00:00,WeatherAPI,32.2,59,0,0.0,29,9000.0,17.6,26.4,1087,Thundery outbreaks in nearby
Long An,10.536,106.4052,2026-05-27 19:00:00,WeatherAPI,30.8,65,0,0.0,21,10000.0,17.3,26.1,1000,Clear
Long An,10.536,106.4052,2026-05-27 20:00:00,WeatherAPI,30.0,68,0,0.0,20,10000.0,18.0,26.5,1000,Clear
Long An,10.536,106.4052,2026-05-27 21:00:00,WeatherAPI,29.3,71,69,0.02,77,10000.0,15.5,22.7,1063,Patchy rain nearby
Long An,10.536,106.4052,2026-05-27 22:00:00,WeatherAPI,28.8,73,87,0.04,72,10000.0,11.9,17.2,1063,Patchy rain nearby
Long An,10.536,106.4052,2026-05-27 23:00:00,WeatherAPI,27.5,81,100,3.91,52,7000.0,6.5,9.9,1243,Moderate or heavy rain shower
Long An,10.536,106.4052,2026-05-28 00:00:00,WeatherAPI,26.9,85,100,3.05,73,7000.0,4.3,7.8,1243,Moderate or heavy rain shower
Long An,10.536,106.4052,2026-05-28 01:00:00,WeatherAPI,26.3,89,100,5.69,61,7000.0,9.4,19.5,1243,Moderate or heavy rain shower
Long An,10.536,106.4052,2026-05-28 02:00:00,WeatherAPI,25.8,92,100,5.81,62,8000.0,6.8,10.6,1186,Moderate rain at times
Long An,10.536,106.4052,2026-05-28 03:00:00,WeatherAPI,25.3,95,100,9.0,93,5000.0,13.3,19.8,1195,Heavy rain
Long An,10.536,106.4052,2026-05-28 04:00:00,WeatherAPI,24.4,93,100,8.97,80,5000.0,16.6,27.2,1195,Heavy rain
Long An,10.536,106.4052,2026-05-28 05:00:00,WeatherAPI,22.7,93,100,9.06,72,6000.0,14.8,21.6,1192,Heavy rain at times
Long An,10.536,106.4052,2026-05-28 06:00:00,WeatherAPI,22.3,93,100,0.41,87,9000.0,11.9,19.8,1063,Patchy rain nearby
Long An,10.536,106.4052,2026-05-28 07:00:00,WeatherAPI,23.1,90,0,0.0,89,10000.0,9.0,14.0,1009,Overcast
Long An,10.536,106.4052,2026-05-28 08:00:00,WeatherAPI,24.0,86,0,0.0,40,10000.0,5.4,7.4,1003,Partly Cloudy
Long An,10.536,106.4052,2026-05-28 09:00:00,WeatherAPI,25.0,81,0,0.0,28,10000.0,5.0,6.8,1003,Partly Cloudy
Long An,10.536,106.4052,2026-05-28 10:00:00,WeatherAPI,26.4,74,0,0.0,25,10000.0,5.0,6.7,1000,Sunny
Long An,10.536,106.4052,2026-05-28 11:00:00,WeatherAPI,27.7,69,0,0.0,28,10000.0,5.0,6.4,1003,Partly Cloudy
Long An,10.536,106.4052,2026-05-28 12:00:00,WeatherAPI,28.7,69,0,0.0,32,10000.0,7.2,8.7,1003,Partly Cloudy
Long An,10.536,106.4052,2026-05-28 13:00:00,WeatherAPI,30.2,70,69,0.01,51,10000.0,10.4,12.0,1063,Patchy rain nearby
Long An,10.536,106.4052,2026-05-28 14:00:00,WeatherAPI,31.3,66,68,0.02,66,10000.0,11.5,13.2,1063,Patchy rain nearby
Long An,10.536,106.4052,2026-05-28 15:00:00,WeatherAPI,31.6,64,100,1.11,63,9000.0,13.3,16.3,1180,Patchy light rain
Long An,10.536,106.4052,2026-05-28 16:00:00,WeatherAPI,30.2,71,100,0.5,52,10000.0,18.7,27.5,1240,Light rain shower
Long An,10.536,106.4052,2026-05-28 17:00:00,WeatherAPI,28.5,78,0,0.0,38,10000.0,17.6,24.2,1003,Partly Cloudy
Long An,10.536,106.4052,2026-05-28 18:00:00,WeatherAPI,27.1,85,100,0.11,87,10000.0,16.6,26.1,1063,Patchy rain nearby
Long An,10.536,106.4052,2026-05-28 19:00:00,WeatherAPI,26.5,87,100,0.23,77,5000.0,15.8,23.4,1150,Patchy light drizzle
Long An,10.536,106.4052,2026-05-28 20:00:00,WeatherAPI,26.3,88,0,0.0,69,10000.0,16.9,25.1,1006,Cloudy
Long An,10.536,106.4052,2026-05-28 21:00:00,WeatherAPI,25.8,89,100,0.49,72,5000.0,16.6,24.1,1150,Patchy light drizzle
Long An,10.536,106.4052,2026-05-28 22:00:00,WeatherAPI,25.1,89,100,0.06,84,10000.0,13.0,19.0,1063,Patchy rain nearby
Long An,10.536,106.4052,2026-05-28 23:00:00,WeatherAPI,25.1,89,60,0.05,78,10000.0,7.9,11.8,1063,Patchy rain nearby
Tien Giang,10.3598,106.3567,2026-05-26 00:00:00,WeatherAPI,27.3,81,0,0.0,17,10000.0,7.9,13.0,1000,Clear
Tien Giang,10.3598,106.3567,2026-05-26 01:00:00,WeatherAPI,27.0,83,0,0.0,19,10000.0,7.9,13.2,1000,Clear
Tien Giang,10.3598,106.3567,2026-05-26 02:00:00,WeatherAPI,26.8,85,0,0.0,23,10000.0,7.6,12.6,1000,Clear
Tien Giang,10.3598,106.3567,2026-05-26 03:00:00,WeatherAPI,26.5,86,88,0.04,80,10000.0,6.8,11.4,1063,Patchy rain nearby
Tien Giang,10.3598,106.3567,2026-05-26 04:00:00,WeatherAPI,25.8,90,100,0.06,86,10000.0,5.0,8.9,1063,Patchy rain nearby
Tien Giang,10.3598,106.3567,2026-05-26 05:00:00,WeatherAPI,25.8,91,0,0.0,14,10000.0,4.0,7.0,1000,Clear
Tien Giang,10.3598,106.3567,2026-05-26 06:00:00,WeatherAPI,26.2,89,0,0.0,39,10000.0,4.7,7.8,1003,Partly Cloudy
Tien Giang,10.3598,106.3567,2026-05-26 07:00:00,WeatherAPI,28.0,80,0,0.0,28,10000.0,7.9,10.4,1003,Partly Cloudy
Tien Giang,10.3598,106.3567,2026-05-26 08:00:00,WeatherAPI,30.1,69,0,0.0,46,10000.0,10.8,12.6,1003,Partly Cloudy
Tien Giang,10.3598,106.3567,2026-05-26 09:00:00,WeatherAPI,32.2,58,0,0.0,19,10000.0,12.2,14.1,1000,Sunny
Tien Giang,10.3598,106.3567,2026-05-26 10:00:00,WeatherAPI,34.0,50,0,0.0,23,10000.0,12.2,14.1,1000,Sunny
Tien Giang,10.3598,106.3567,2026-05-26 11:00:00,WeatherAPI,34.3,60,0,0.0,50,10000.0,13.0,14.9,1003,Partly cloudy
Tien Giang,10.3598,106.3567,2026-05-26 12:00:00,WeatherAPI,36.1,44,100,0.19,100,2000.0,13.0,14.9,1153,Light drizzle
Tien Giang,10.3598,106.3567,2026-05-26 13:00:00,WeatherAPI,35.2,48,100,0.24,87,2000.0,12.2,14.5,1153,Light drizzle
Tien Giang,10.3598,106.3567,2026-05-26 14:00:00,WeatherAPI,33.7,53,100,0.05,70,10000.0,11.2,16.2,1063,Patchy rain nearby
Tien Giang,10.3598,106.3567,2026-05-26 15:00:00,WeatherAPI,33.1,55,0,0.0,48,10000.0,9.7,15.0,1003,Partly Cloudy
Tien Giang,10.3598,106.3567,2026-05-26 16:00:00,WeatherAPI,32.3,58,0,0.0,47,10000.0,9.4,15.9,1003,Partly Cloudy
Tien Giang,10.3598,106.3567,2026-05-26 17:00:00,WeatherAPI,31.6,59,0,0.0,24,10000.0,12.2,20.7,1000,Sunny
Tien Giang,10.3598,106.3567,2026-05-26 18:00:00,WeatherAPI,31.0,62,0,0.0,14,10000.0,14.4,24.0,1000,Sunny
Tien Giang,10.3598,106.3567,2026-05-26 19:00:00,WeatherAPI,29.8,68,100,0.05,88,10000.0,14.8,24.2,1063,Patchy rain nearby
Tien Giang,10.3598,106.3567,2026-05-26 20:00:00,WeatherAPI,29.1,71,0,0.0,14,10000.0,15.8,25.6,1000,Clear
Tien Giang,10.3598,106.3567,2026-05-26 21:00:00,WeatherAPI,28.7,75,0,0.0,15,10000.0,15.1,23.9,1000,Clear
Tien Giang,10.3598,106.3567,2026-05-26 22:00:00,WeatherAPI,28.5,78,0,0.0,15,10000.0,14.0,21.9,1000,Clear
Tien Giang,10.3598,106.3567,2026-05-26 23:00:00,WeatherAPI,27.5,83,100,2.27,77,9000.0,11.2,18.8,1063,Patchy rain nearby
Tien Giang,10.3598,106.3567,2026-05-27 00:00:00,WeatherAPI,26.9,88,100,0.08,84,10000.0,9.4,17.0,1063,Patchy rain nearby
Tien Giang,10.3598,106.3567,2026-05-27 01:00:00,WeatherAPI,26.7,89,100,1.16,87,9000.0,9.7,18.3,1063,Patchy rain nearby
Tien Giang,10.3598,106.3567,2026-05-27 02:00:00,WeatherAPI,26.8,87,100,0.72,76,9000.0,9.0,16.8,1063,Patchy rain nearby
Tien Giang,10.3598,106.3567,2026-05-27 03:00:00,WeatherAPI,26.6,89,0,0.0,24,10000.0,6.8,12.4,1000,Clear
Tien Giang,10.3598,106.3567,2026-05-27 04:00:00,WeatherAPI,26.5,90,0,0.0,30,10000.0,7.2,12.9,1003,Partly Cloudy
Tien Giang,10.3598,106.3567,2026-05-27 05:00:00,WeatherAPI,26.5,90,0,0.0,53,10000.0,7.2,12.5,1003,Partly Cloudy
Tien Giang,10.3598,106.3567,2026-05-27 06:00:00,WeatherAPI,26.6,90,0,0.0,72,10000.0,8.6,14.8,1006,Cloudy
Tien Giang,10.3598,106.3567,2026-05-27 07:00:00,WeatherAPI,28.0,85,0,0.0,62,9000.0,11.9,17.3,1087,Thundery outbreaks in nearby
Tien Giang,10.3598,106.3567,2026-05-27 08:00:00,WeatherAPI,30.0,76,0,0.0,47,9000.0,14.8,18.3,1087,Thundery outbreaks in nearby
Tien Giang,10.3598,106.3567,2026-05-27 09:00:00,WeatherAPI,32.1,64,0,0.0,77,9000.0,15.5,17.8,1087,Thundery outbreaks in nearby
Tien Giang,10.3598,106.3567,2026-05-27 10:00:00,WeatherAPI,33.5,56,100,1.37,68,10000.0,15.1,17.6,1273,Patchy light rain in area with thunder
Tien Giang,10.3598,106.3567,2026-05-27 11:00:00,WeatherAPI,33.7,57,100,0.39,81,10000.0,14.8,19.7,1240,Light rain shower
Tien Giang,10.3598,106.3567,2026-05-27 12:00:00,WeatherAPI,34.2,54,100,0.47,81,10000.0,12.6,17.9,1240,Light rain shower
Tien Giang,10.3598,106.3567,2026-05-27 13:00:00,WeatherAPI,33.8,54,100,0.25,86,10000.0,13.0,18.4,1273,Patchy light rain in area with thunder
Tien Giang,10.3598,106.3567,2026-05-27 14:00:00,WeatherAPI,32.8,57,0,0.0,45,9000.0,13.0,18.0,1087,Thundery outbreaks in nearby
