location_name,latitude,longitude,timestamp,source,temperature_2m,relative_humidity_2m,precipitation_probability,precipitation,cloud_cover,visibility,wind_speed_10m,wind_gusts_10m,weather_code,weather_description
Dong Thap,10.4939,105.6882,2026-05-28 22:00:00,WeatherAPI,26.4,87,0,0.0,28,10000.0,3.2,5.6,1003,Partly Cloudy
Dong Thap,10.4939,105.6882,2026-05-28 23:00:00,WeatherAPI,25.8,89,100,1.99,75,9000.0,13.0,23.2,1180,Patchy light rain
Dong Thap,10.4939,105.6882,2026-05-29 00:00:00,WeatherAPI,25.2,90,100,3.11,60,7000.0,17.3,30.7,1243,Moderate or heavy rain shower
Dong Thap,10.4939,105.6882,2026-05-29 01:00:00,WeatherAPI,24.9,91,100,0.07,78,10000.0,16.6,25.6,1063,Patchy rain nearby
Dong Thap,10.4939,105.6882,2026-05-29 02:00:00,WeatherAPI,24.8,91,0,0.0,32,10000.0,4.3,7.9,1003,Partly Cloudy
Dong Thap,10.4939,105.6882,2026-05-29 03:00:00,WeatherAPI,25.1,88,0,0.0,48,10000.0,3.2,5.8,1003,Partly Cloudy
Dong Thap,10.4939,105.6882,2026-05-29 04:00:00,WeatherAPI,25.3,86,0,0.0,48,10000.0,2.2,3.7,1003,Partly Cloudy
Dong Thap,10.4939,105.6882,2026-05-29 05:00:00,WeatherAPI,25.5,84,71,0.02,83,10000.0,2.5,4.4,1063,Patchy rain nearby
Dong Thap,10.4939,105.6882,2026-05-29 06:00:00,WeatherAPI,25.6,83,0,0.0,48,10000.0,1.1,1.9,1003,Partly Cloudy
Dong Thap,10.4939,105.6882,2026-05-29 07:00:00,WeatherAPI,26.7,78,0,0.0,59,10000.0,4.7,7.1,1003,Partly Cloudy
Dong Thap,10.4939,105.6882,2026-05-29 08:00:00,WeatherAPI,27.8,75,0,0.0,46,10000.0,8.3,11.3,1003,Partly Cloudy
Dong Thap,10.4939,105.6882,2026-05-29 09:00:00,WeatherAPI,28.2,76,0,0.0,44,10000.0,7.9,11.2,1003,Partly Cloudy
Dong Thap,10.4939,105.6882,2026-05-29 10:00:00,WeatherAPI,28.2,77,100,2.31,76,10000.0,5.8,9.0,1273,Patchy light rain in area with thunder
Dong Thap,10.4939,105.6882,2026-05-29 11:00:00,WeatherAPI,28.8,74,100,1.12,50,10000.0,6.8,10.6,1240,Light rain shower
Dong Thap,10.4939,105.6882,2026-05-29 12:00:00,WeatherAPI,29.3,72,0,0.0,52,10000.0,10.4,17.4,1003,Partly Cloudy
Dong Thap,10.4939,105.6882,2026-05-29 13:00:00,WeatherAPI,28.5,76,0,0.0,59,9000.0,13.7,22.5,1087,Thundery outbreaks in nearby
Dong Thap,10.4939,105.6882,2026-05-29 14:00:00,WeatherAPI,27.5,81,0,0.0,68,9000.0,14.0,21.0,1087,Thundery outbreaks in nearby
Dong Thap,10.4939,105.6882,2026-05-29 15:00:00,WeatherAPI,27.2,82,0,0.0,74,9000.0,13.3,20.9,1087,Thundery outbreaks in nearby
Dong Thap,10.4939,105.6882,2026-05-29 16:00:00,WeatherAPI,27.1,81,0,0.0,79,10000.0,14.0,22.0,1006,Cloudy
Dong Thap,10.4939,105.6882,2026-05-29 17:00:00,WeatherAPI,26.9,81,0,0.0,100,10000.0,14.0,22.1,1009,Overcast
Dong Thap,10.4939,105.6882,2026-05-29 18:00:00,WeatherAPI,26.7,84,0,0.0,65,10000.0,13.7,21.5,1006,Cloudy
Dong Thap,10.4939,105.6882,2026-05-29 19:00:00,WeatherAPI,26.4,85,0,0.0,52,10000.0,14.0,22.5,1003,Partly Cloudy
Dong Thap,10.4939,105.6882,2026-05-29 20:00:00,WeatherAPI,26.4,86,0,0.0,46,10000.0,14.8,23.2,1003,Partly Cloudy
Dong Thap,10.4939,105.6882,2026-05-29 21:00:00,WeatherAPI,26.3,86,0,0.0,46,10000.0,13.7,21.9,1003,Partly Cloudy
Dong Thap,10.4939,105.6882,2026-05-29 22:00:00,WeatherAPI,26.1,88,100,0.2,72,9000.0,10.4,17.3,1063,Patchy rain nearby
Dong Thap,10.4939,105.6882,2026-05-29 23:00:00,WeatherAPI,26.1,88,0,0.0,48,9000.0,8.3,13.7,1087,Thundery outbreaks in nearby
Dong Thap,10.4939,105.6882,2026-05-30 00:00:00,WeatherAPI,26.1,87,0,0.0,39,10000.0,10.4,17.1,1003,Partly Cloudy
Dong Thap,10.4939,105.6882,2026-05-30 01:00:00,WeatherAPI,26.0,87,0,0.0,41,10000.0,10.1,16.7,1003,Partly Cloudy
Dong Thap,10.4939,105.6882,2026-05-30 02:00:00,WeatherAPI,25.9,87,100,0.07,64,10000.0,10.1,16.6,1063,Patchy rain nearby
Dong Thap,10.4939,105.6882,2026-05-30 03:00:00,WeatherAPI,25.9,87,0,0.0,63,10000.0,12.6,20.9,1006,Cloudy
Dong Thap,10.4939,105.6882,2026-05-30 04:00:00,WeatherAPI,26.1,85,0,0.0,51,10000.0,11.2,18.5,1003,Partly Cloudy
Dong Thap,10.4939,105.6882,2026-05-30 05:00:00,WeatherAPI,26.0,85,100,0.26,74,5000.0,9.7,16.5,1150,Patchy light drizzle
Dong Thap,10.4939,105.6882,2026-05-30 06:00:00,WeatherAPI,25.9,85,100,0.15,88,9000.0,7.6,13.2,1063,Patchy rain nearby
Dong Thap,10.4939,105.6882,2026-05-30 07:00:00,WeatherAPI,26.2,85,100,1.18,53,9000.0,6.5,10.7,1180,Patchy light rain
Dong Thap,10.4939,105.6882,2026-05-30 08:00:00,WeatherAPI,26.8,82,100,0.49,50,10000.0,6.8,10.3,1240,Light rain shower
Dong Thap,10.4939,105.6882,2026-05-30 09:00:00,WeatherAPI,27.5,80,84,0.02,73,10000.0,9.4,12.8,1063,Patchy rain nearby
Dong Thap,10.4939,105.6882,2026-05-30 10:00:00,WeatherAPI,27.9,78,100,0.09,67,10000.0,12.6,16.6,1063,Patchy rain nearby
Dong Thap,10.4939,105.6882,2026-05-30 11:00:00,WeatherAPI,28.1,77,100,0.15,100,2000.0,16.2,21.2,1153,Light drizzle
Dong Thap,10.4939,105.6882,2026-05-30 12:00:00,WeatherAPI,27.7,79,100,0.48,100,10000.0,17.3,23.7,1240,Light rain shower
Dong Thap,10.4939,105.6882,2026-05-30 13:00:00,WeatherAPI,27.1,82,100,0.32,100,2000.0,16.9,24.0,1153,Light drizzle
Dong Thap,10.4939,105.6882,2026-05-30 14:00:00,WeatherAPI,27.2,82,100,0.68,82,2000.0,19.1,26.0,1153,Light drizzle
Dong Thap,10.4939,105.6882,2026-05-30 15:00:00,WeatherAPI,26.9,84,100,0.38,75,10000.0,19.8,27.2,1240,Light rain shower
Dong Thap,10.4939,105.6882,2026-05-30 16:00:00,WeatherAPI,26.4,86,0,0.0,100,10000.0,18.4,26.5,1009,Overcast
Dong Thap,10.4939,105.6882,2026-05-30 17:00:00,WeatherAPI,26.0,88,0,0.0,46,10000.0,19.1,28.3,1003,Partly Cloudy
Dong Thap,10.4939,105.6882,2026-05-30 18:00:00,WeatherAPI,25.8,88,0,0.0,40,10000.0,17.6,26.7,1003,Partly Cloudy
Dong Thap,10.4939,105.6882,2026-05-30 19:00:00,WeatherAPI,25.7,87,0,0.0,32,10000.0,17.3,26.6,1003,Partly Cloudy
Dong Thap,10.4939,105.6882,2026-05-30 20:00:00,WeatherAPI,25.5,86,0,0.0,82,10000.0,16.9,27.6,1006,Cloudy
Dong Thap,10.4939,105.6882,2026-05-30 21:00:00,WeatherAPI,25.5,86,87,0.01,82,10000.0,10.8,17.9,1063,Patchy rain nearby
Dong Thap,10.4939,105.6882,2026-05-30 22:00:00,WeatherAPI,24.9,90,100,1.55,72,9000.0,10.1,17.7,1180,Patchy light rain
Dong Thap,10.4939,105.6882,2026-05-30 23:00:00,WeatherAPI,24.7,93,100,0.4,77,9000.0,11.5,20.5,1063,Patchy rain nearby
Long An,10.536,106.4052,2026-05-28 00:00:00,WeatherAPI,28.3,79,0,0.0,18,10000.0,10.8,15.9,1000,Clear
Long An,10.536,106.4052,2026-05-28 01:00:00,WeatherAPI,28.0,81,0,0.0,22,10000.0,10.4,15.3,1000,Clear
Long An,10.536,106.4052,2026-05-28 02:00:00,WeatherAPI,27.7,82,0,0.0,26,10000.0,10.1,14.9,1003,Partly Cloudy
Long An,10.536,106.4052,2026-05-28 03:00:00,WeatherAPI,27.5,83,0,0.0,29,10000.0,9.7,14.5,1003,Partly Cloudy
Long An,10.536,106.4052,2026-05-28 04:00:00,WeatherAPI,27.3,83,0,0.0,32,10000.0,9.0,13.7,1003,Partly Cloudy
Long An,10.536,106.4052,2026-05-28 05:00:00,WeatherAPI,27.0,84,0,0.0,12,10000.0,6.5,10.2,1000,Clear
Long An,10.536,106.4052,2026-05-28 06:00:00,WeatherAPI,27.1,84,85,0.03,80,10000.0,5.8,8.7,1063,Patchy rain nearby
Long An,10.536,106.4052,2026-05-28 07:00:00,WeatherAPI,28.6,77,0,0.0,22,10000.0,7.2,9.0,1000,Sunny
Long An,10.536,106.4052,2026-05-28 08:00:00,WeatherAPI,30.6,68,100,0.8,89,10000.0,9.4,10.9,1273,Patchy light rain in area with thunder
Long An,10.536,106.4052,2026-05-28 09:00:00,WeatherAPI,32.1,59,0,0.0,46,10000.0,12.6,15.2,1003,Partly Cloudy
Long An,10.536,106.4052,2026-05-28 10:00:00,WeatherAPI,33.2,54,0,0.0,29,10000.0,13.0,15.6,1003,Partly Cloudy
Long An,10.536,106.4052,2026-05-28 11:00:00,WeatherAPI,31.2,75,0,0.0,50,10000.0,10.8,13.0,1003,Partly cloudy
Long An,10.536,106.4052,2026-05-28 12:00:00,WeatherAPI,35.1,46,0,0.0,51,10000.0,8.6,10.4,1003,Partly Cloudy
Long An,10.536,106.4052,2026-05-28 13:00:00,WeatherAPI,35.3,44,76,0.03,57,10000.0,7.9,9.7,1063,Patchy rain nearby
Long An,10.536,106.4052,2026-05-28 14:00:00,WeatherAPI,35.3,44,100,0.05,73,10000.0,7.2,8.9,1063,Patchy rain nearby
Long An,10.536,106.4052,2026-05-28 15:00:00,WeatherAPI,34.7,47,0,0.0,53,10000.0,9.4,11.8,1003,Partly Cloudy
Long An,10.536,106.4052,2026-05-28 16:00:00,WeatherAPI,33.3,53,0,0.0,43,10000.0,11.9,16.1,1003,Partly Cloudy
Long An,10.536,106.4052,2026-05-28 17:00:00,WeatherAPI,32.0,59,75,0.01,67,10000.0,12.6,18.6,1063,Patchy rain nearby
Long An,10.536,106.4052,2026-05-28 18:00:00,WeatherAPI,31.4,63,100,0.46,70,5000.0,12.2,18.5,1150,Patchy light drizzle
Long An,10.536,106.4052,2026-05-28 19:00:00,WeatherAPI,30.6,66,71,0.01,82,10000.0,14.8,22.1,1063,Patchy rain nearby
Long An,10.536,106.4052,2026-05-28 20:00:00,WeatherAPI,28.6,75,100,0.79,81,9000.0,19.8,29.0,1063,Patchy rain nearby
Long An,10.536,106.4052,2026-05-28 21:00:00,WeatherAPI,27.1,82,100,2.24,58,9000.0,15.5,23.6,1180,Patchy light rain
Long An,10.536,106.4052,2026-05-28 22:00:00,WeatherAPI,27.1,82,100,0.23,74,9000.0,13.0,19.5,1063,Patchy rain nearby
Long An,10.536,106.4052,2026-05-28 23:00:00,WeatherAPI,26.7,82,100,0.46,54,10000.0,11.5,16.7,1240,Light rain shower
Long An,10.536,106.4052,2026-05-29 00:00:00,WeatherAPI,26.3,86,100,0.35,86,9000.0,14.4,22.5,1063,Patchy rain nearby
Long An,10.536,106.4052,2026-05-29 01:00:00,WeatherAPI,26.1,86,100,0.52,50,10000.0,13.0,17.8,1240,Light rain shower
Long An,10.536,106.4052,2026-05-29 02:00:00,WeatherAPI,25.9,86,89,0.05,97,10000.0,7.2,10.1,1063,Patchy rain nearby
Long An,10.536,106.4052,2026-05-29 03:00:00,WeatherAPI,26.0,84,63,0.03,57,10000.0,7.6,12.0,1063,Patchy rain nearby
Long An,10.536,106.4052,2026-05-29 04:00:00,WeatherAPI,26.3,78,86,0.01,57,10000.0,7.9,13.0,1063,Patchy rain nearby
Long An,10.536,106.4052,2026-05-29 05:00:00,WeatherAPI,26.4,71,0,0.0,63,10000.0,7.9,13.8,1006,Cloudy
Long An,10.536,106.4052,2026-05-29 06:00:00,WeatherAPI,26.5,70,0,0.0,47,10000.0,2.5,4.3,1003,Partly Cloudy
Long An,10.536,106.4052,2026-05-29 07:00:00,WeatherAPI,26.8,69,0,0.0,45,10000.0,2.9,4.5,1003,Partly Cloudy
Long An,10.536,106.4052,2026-05-29 08:00:00,WeatherAPI,27.9,64,0,0.0,55,10000.0,2.5,3.3,1003,Partly Cloudy
Long An,10.536,106.4052,2026-05-29 09:00:00,WeatherAPI,28.1,64,0,0.0,74,10000.0,2.9,3.8,1006,Cloudy
Long An,10.536,106.4052,2026-05-29 10:00:00,WeatherAPI,27.8,66,0,0.0,55,10000.0,3.2,4.5,1003,Partly Cloudy
Long An,10.536,106.4052,2026-05-29 11:00:00,WeatherAPI,28.0,65,0,0.0,53,10000.0,4.7,6.3,1003,Partly Cloudy
Long An,10.536,106.4052,2026-05-29 12:00:00,WeatherAPI,28.3,64,0,0.0,47,10000.0,2.9,3.8,1003,Partly Cloudy
Long An,10.536,106.4052,2026-05-29 13:00:00,WeatherAPI,28.7,61,0,0.0,48,10000.0,3.2,4.2,1003,Partly Cloudy
Long An,10.536,106.4052,2026-05-29 14:00:00,WeatherAPI,30.3,56,0,0.0,46,10000.0,6.8,7.9,1003,Partly Cloudy
Long An,10.536,106.4052,2026-05-29 15:00:00,WeatherAPI,29.8,60,0,0.0,44,10000.0,7.9,10.2,1003,Partly Cloudy
Long An,10.536,106.4052,2026-05-29 16:00:00,WeatherAPI,29.0,66,0,0.0,48,10000.0,7.9,11.1,1003,Partly Cloudy
Long An,10.536,106.4052,2026-05-29 17:00:00,WeatherAPI,28.6,71,0,0.0,63,10000.0,8.6,12.6,1006,Cloudy
Long An,10.536,106.4052,2026-05-29 18:00:00,WeatherAPI,27.9,76,0,0.0,71,10000.0,11.5,17.1,1006,Cloudy
Long An,10.536,106.4052,2026-05-29 19:00:00,WeatherAPI,27.4,78,0,0.0,30,10000.0,13.3,19.3,1003,Partly Cloudy
Long An,10.536,106.4052,2026-05-29 20:00:00,WeatherAPI,27.2,79,0,0.0,27,10000.0,12.6,18.1,1003,Partly Cloudy
Long An,10.536,106.4052,2026-05-29 21:00:00,WeatherAPI,26.6,83,0,0.0,46,10000.0,10.8,16.0,1003,Partly Cloudy
Long An,10.536,106.4052,2026-05-29 22:00:00,WeatherAPI,26.3,85,0,0.0,24,10000.0,9.0,13.5,1000,Clear
Long An,10.536,106.4052,2026-05-29 23:00:00,WeatherAPI,26.2,87,0,0.0,30,10000.0,7.9,11.8,1003,Partly Cloudy
Long An,10.536,106.4052,2026-05-30 00:00:00,WeatherAPI,26.0,88,0,0.0,36,10000.0,7.6,11.2,1003,Partly Cloudy
Long An,10.536,106.4052,2026-05-30 01:00:00,WeatherAPI,25.5,90,100,0.88,80,10000.0,4.7,7.4,1240,Light rain shower
Long An,10.536,106.4052,2026-05-30 02:00:00,WeatherAPI,25.7,90,70,0.01,78,10000.0,5.0,7.8,1063,Patchy rain nearby
Long An,10.536,106.4052,2026-05-30 03:00:00,WeatherAPI,25.8,89,0,0.0,100,10000.0,3.6,5.5,1009,Overcast
Long An,10.536,106.4052,2026-05-30 04:00:00,WeatherAPI,25.8,89,0,0.0,100,10000.0,5.0,7.7,1009,Overcast
Long An,10.536,106.4052,2026-05-30 05:00:00,WeatherAPI,25.9,88,72,0.01,100,10000.0,5.0,7.7,1063,Patchy rain nearby
Long An,10.536,106.4052,2026-05-30 06:00:00,WeatherAPI,26.0,87,78,0.01,100,10000.0,5.0,7.7,1063,Patchy rain nearby
Long An,10.536,106.4052,2026-05-30 07:00:00,WeatherAPI,26.9,82,89,0.01,96,10000.0,5.8,7.9,1063,Patchy rain nearby
Long An,10.536,106.4052,2026-05-30 08:00:00,WeatherAPI,28.2,75,68,0.01,57,10000.0,6.1,7.6,1063,Patchy rain nearby
Long An,10.536,106.4052,2026-05-30 09:00:00,WeatherAPI,29.1,69,100,0.46,73,5000.0,8.6,10.8,1150,Patchy light drizzle
Long An,10.536,106.4052,2026-05-30 10:00:00,WeatherAPI,30.2,63,0,0.0,34,10000.0,11.5,13.9,1003,Partly Cloudy
Long An,10.536,106.4052,2026-05-30 11:00:00,WeatherAPI,30.2,63,0,0.0,79,10000.0,13.0,16.2,1006,Cloudy
Long An,10.536,106.4052,2026-05-30 12:00:00,WeatherAPI,29.9,65,0,0.0,100,10000.0,13.0,16.3,1009,Overcast
Long An,10.536,106.4052,2026-05-30 13:00:00,WeatherAPI,29.9,65,0,0.0,40,10000.0,13.7,16.9,1003,Partly Cloudy
Long An,10.536,106.4052,2026-05-30 14:00:00,WeatherAPI,30.9,61,100,0.15,50,5000.0,16.2,18.6,1150,Patchy light drizzle
Long An,10.536,106.4052,2026-05-30 15:00:00,WeatherAPI,31.7,59,100,0.08,67,10000.0,18.4,21.1,1063,Patchy rain nearby
Long An,10.536,106.4052,2026-05-30 16:00:00,WeatherAPI,31.1,61,68,0.02,73,10000.0,20.5,24.3,1063,Patchy rain nearby
Long An,10.536,106.4052,2026-05-30 17:00:00,WeatherAPI,29.8,67,0,0.0,72,10000.0,19.1,23.3,1006,Cloudy
Long An,10.536,106.4052,2026-05-30 18:00:00,WeatherAPI,27.9,76,0,0.0,78,10000.0,18.4,25.1,1006,Cloudy
Long An,10.536,106.4052,2026-05-30 19:00:00,WeatherAPI,26.8,81,67,0.03,60,10000.0,17.6,25.0,1063,Patchy rain nearby
Long An,10.536,106.4052,2026-05-30 20:00:00,WeatherAPI,26.5,83,100,0.12,89,10000.0,15.1,21.2,1063,Patchy rain nearby
Long An,10.536,106.4052,2026-05-30 21:00:00,WeatherAPI,26.4,84,100,0.18,52,10000.0,13.3,18.6,1240,Light rain shower
Long An,10.536,106.4052,2026-05-30 22:00:00,WeatherAPI,26.2,84,100,0.84,55,10000.0,9.7,13.7,1240,Light rain shower
Long An,10.536,106.4052,2026-05-30 23:00:00,WeatherAPI,25.8,86,100,0.81,83,10000.0,5.8,8.2,1240,Light rain shower
Tien Giang,10.3598,106.3567,2026-05-28 00:00:00,WeatherAPI,27.7,82,0,0.0,21,10000.0,9.4,14.8,1000,Clear
Tien Giang,10.3598,106.3567,2026-05-28 01:00:00,WeatherAPI,27.3,83,0,0.0,23,10000.0,8.6,13.9,1000,Clear
Tien Giang,10.3598,106.3567,2026-05-28 02:00:00,WeatherAPI,27.1,84,0,0.0,28,10000.0,9.0,14.5,1003,Partly Cloudy
Tien Giang,10.3598,106.3567,2026-05-28 03:00:00,WeatherAPI,26.7,86,100,0.45,74,9000.0,7.6,12.5,1063,Patchy rain nearby
Tien Giang,10.3598,106.3567,2026-05-28 04:00:00,WeatherAPI,26.5,87,0,0.0,41,10000.0,7.6,12.7,1003,Partly Cloudy
Tien Giang,10.3598,106.3567,2026-05-28 05:00:00,WeatherAPI,26.4,88,0,0.0,19,10000.0,6.8,11.6,1000,Clear
Tien Giang,10.3598,106.3567,2026-05-28 06:00:00,WeatherAPI,26.5,88,0,0.0,19,10000.0,6.1,9.9,1000,Sunny
Tien Giang,10.3598,106.3567,2026-05-28 07:00:00,WeatherAPI,28.4,79,0,0.0,28,9000.0,7.6,9.8,1087,Thundery outbreaks in nearby
Tien Giang,10.3598,106.3567,2026-05-28 08:00:00,WeatherAPI,30.2,71,100,0.82,72,10000.0,10.1,11.7,1273,Patchy light rain in area with thunder
Tien Giang,10.3598,106.3567,2026-05-28 09:00:00,WeatherAPI,31.8,64,0,0.0,19,10000.0,11.2,13.9,1000,Sunny
Tien Giang,10.3598,106.3567,2026-05-28 10:00:00,WeatherAPI,33.0,56,0,0.0,17,10000.0,11.5,14.5,1000,Sunny
Tien Giang,10.3598,106.3567,2026-05-28 11:00:00,WeatherAPI,31.2,75,86,0.04,50,10000.0,9.7,12.2,1003,Partly cloudy
Tien Giang,10.3598,106.3567,2026-05-28 12:00:00,WeatherAPI,35.1,47,75,0.05,56,10000.0,7.9,10.2,1063,Patchy rain nearby
Tien Giang,10.3598,106.3567,2026-05-28 13:00:00,WeatherAPI,34.7,49,100,0.11,76,9000.0,6.8,8.8,1087,Thundery outbreaks in nearby
Tien Giang,10.3598,106.3567,2026-05-28 14:00:00,WeatherAPI,33.7,54,71,0.04,58,9000.0,7.6,10.9,1087,Thundery outbreaks in nearby
Tien Giang,10.3598,106.3567,2026-05-28 15:00:00,WeatherAPI,32.7,58,0,0.0,54,9000.0,9.0,13.6,1087,Thundery outbreaks in nearby
Tien Giang,10.3598,106.3567,2026-05-28 16:00:00,WeatherAPI,32.3,59,0,0.0,51,9000.0,7.6,11.4,1087,Thundery outbreaks in nearby
Tien Giang,10.3598,106.3567,2026-05-28 17:00:00,WeatherAPI,31.8,62,100,0.33,52,5000.0,5.0,8.1,1150,Patchy light drizzle
Tien Giang,10.3598,106.3567,2026-05-28 18:00:00,WeatherAPI,30.0,69,100,3.33,77,8000.0,4.7,8.9,1186,Moderate rain at times
Tien Giang,10.3598,106.3567,2026-05-28 19:00:00,WeatherAPI,28.3,78,100,4.56,72,7000.0,8.3,15.2,1243,Moderate or heavy rain shower
Tien Giang,10.3598,106.3567,2026-05-28 20:00:00,WeatherAPI,26.4,88,100,4.27,80,7000.0,14.0,24.0,1189,Moderate rain
Tien Giang,10.3598,106.3567,2026-05-28 21:00:00,WeatherAPI,26.2,89,100,0.36,87,9000.0,11.5,19.7,1063,Patchy rain nearby
Tien Giang,10.3598,106.3567,2026-05-28 22:00:00,WeatherAPI,25.9,89,0,0.0,27,10000.0,9.0,15.9,1003,Partly Cloudy
Tien Giang,10.3598,106.3567,2026-05-28 23:00:00,WeatherAPI,25.6,90,100,0.21,78,9000.0,9.0,15.5,1063,Patchy rain nearby
Tien Giang,10.3598,106.3567,2026-05-29 00:00:00,WeatherAPI,25.3,90,100,0.25,74,9000.0,11.2,17.9,1063,Patchy rain nearby
Tien Giang,10.3598,106.3567,2026-05-29 01:00:00,WeatherAPI,24.8,92,100,0.55,64,5000.0,10.1,15.2,1150,Patchy light drizzle
Tien Giang,10.3598,106.3567,2026-05-29 02:00:00,WeatherAPI,24.7,93,73,0.01,58,10000.0,4.7,7.3,1063,Patchy rain nearby
Tien Giang,10.3598,106.3567,2026-05-29 03:00:00,WeatherAPI,24.9,92,0,0.0,81,10000.0,3.2,5.4,1006,Cloudy
Tien Giang,10.3598,106.3567,2026-05-29 04:00:00,WeatherAPI,25.2,90,0,0.0,59,10000.0,4.0,7.0,1003,Partly Cloudy
Tien Giang,10.3598,106.3567,2026-05-29 05:00:00,WeatherAPI,25.2,85,0,0.0,72,10000.0,5.4,10.3,1006,Cloudy
Tien Giang,10.3598,106.3567,2026-05-29 06:00:00,WeatherAPI,25.1,84,0,0.0,46,10000.0,5.8,11.3,1003,Partly Cloudy
Tien Giang,10.3598,106.3567,2026-05-29 07:00:00,WeatherAPI,25.3,82,0,0.0,31,10000.0,4.0,7.8,1003,Partly Cloudy
Tien Giang,10.3598,106.3567,2026-05-29 08:00:00,WeatherAPI,26.2,78,0,0.0,46,10000.0,2.5,4.3,1003,Partly Cloudy
Tien Giang,10.3598,106.3567,2026-05-29 09:00:00,WeatherAPI,27.7,71,0,0.0,48,10000.0,1.4,2.0,1003,Partly Cloudy
Tien Giang,10.3598,106.3567,2026-05-29 10:00:00,WeatherAPI,29.0,66,0,0.0,65,10000.0,1.8,2.2,1006,Cloudy
Tien Giang,10.3598,106.3567,2026-05-29 11:00:00,WeatherAPI,29.1,66,100,0.11,64,10000.0,2.9,3.7,1063,Patchy rain nearby
Tien Giang,10.3598,106.3567,2026-05-29 12:00:00,WeatherAPI,28.1,71,0,0.0,45,10000.0,2.5,3.8,1003,Partly Cloudy
Tien Giang,10.3598,106.3567,2026-05-29 13:00:00,WeatherAPI,28.1,71,0,0.0,47,10000.0,2.2,3.2,1003,Partly Cloudy
Tien Giang,10.3598,106.3567,2026-05-29 14:00:00,WeatherAPI,29.1,67,0,0.0,47,10000.0,4.7,6.2,1003,Partly Cloudy
