location_name,latitude,longitude,timestamp,temperature_2m,relative_humidity_2m,precipitation_probability,precipitation,cloud_cover,visibility,wind_speed_10m,wind_gusts_10m,weather_code,weather_description,hour,date,dayofweek,month,flyability_score,fly_label,risk_level
Long An,10.536,106.4052,2026-05-22 07:00:00,25.5,93,35,0.0,96,16540.0,6.3,14.4,3,Nhieu may,7,2026-05-22,4,5,0.8,FLY,LOW
Long An,10.536,106.4052,2026-05-22 08:00:00,27.4,82,31,0.0,96,25120.0,9.9,22.3,3,Nhieu may,8,2026-05-22,4,5,0.8,FLY,LOW
Long An,10.536,106.4052,2026-05-22 09:00:00,29.0,77,28,0.0,98,28500.0,8.8,24.5,3,Nhieu may,9,2026-05-22,4,5,0.9,FLY,LOW
Long An,10.536,106.4052,2026-05-22 10:00:00,29.5,74,31,0.1,95,9260.0,9.3,24.1,51,Mua phun nhe,10,2026-05-22,4,5,0.6,NO_FLY,MEDIUM
Long An,10.536,106.4052,2026-05-22 11:00:00,31.0,70,44,0.2,98,28500.0,12.2,28.4,51,Mua phun nhe,11,2026-05-22,4,5,0.4,NO_FLY,HIGH
Long An,10.536,106.4052,2026-05-22 12:00:00,29.9,77,62,2.1,91,4240.0,9.4,30.2,80,Mua rao nhe,12,2026-05-22,4,5,0.35,NO_FLY,HIGH
Long An,10.536,106.4052,2026-05-22 13:00:00,30.1,74,78,1.1,93,4300.0,9.4,25.2,55,Mua phun day,13,2026-05-22,4,5,0.55,NO_FLY,MEDIUM
Long An,10.536,106.4052,2026-05-22 14:00:00,27.1,85,89,5.1,93,2040.0,13.9,29.9,81,Mua rao vua,14,2026-05-22,4,5,0.35,NO_FLY,HIGH
Long An,10.536,106.4052,2026-05-22 15:00:00,28.0,85,97,1.5,75,10660.0,3.8,29.9,80,Mua rao nhe,15,2026-05-22,4,5,0.45,NO_FLY,MEDIUM
Long An,10.536,106.4052,2026-05-22 16:00:00,29.2,81,100,0.0,85,22480.0,4.6,16.2,3,Nhieu may,16,2026-05-22,4,5,0.8,FLY,LOW
Long An,10.536,106.4052,2026-05-22 17:00:00,29.4,79,97,0.0,77,23120.0,5.9,14.8,2,Nhieu may mot phan,17,2026-05-22,4,5,0.9,FLY,LOW
Long An,10.536,106.4052,2026-05-23 06:00:00,26.4,95,4,0.0,94,14440.0,1.8,7.6,3,Nhieu may,6,2026-05-23,5,5,0.9,FLY,LOW
Long An,10.536,106.4052,2026-05-23 07:00:00,27.1,91,6,0.0,95,14500.0,2.6,9.4,3,Nhieu may,7,2026-05-23,5,5,0.9,FLY,LOW
Long An,10.536,106.4052,2026-05-23 08:00:00,28.1,86,7,0.1,96,13560.0,3.3,12.2,51,Mua phun nhe,8,2026-05-23,5,5,0.7,NO_FLY,MEDIUM
Long An,10.536,106.4052,2026-05-23 09:00:00,29.2,81,9,0.1,97,12640.0,4.2,16.2,51,Mua phun nhe,9,2026-05-23,5,5,0.7,NO_FLY,MEDIUM
Long An,10.536,106.4052,2026-05-23 10:00:00,30.3,76,12,0.1,98,11700.0,5.0,19.1,51,Mua phun nhe,10,2026-05-23,5,5,0.7,NO_FLY,MEDIUM
Long An,10.536,106.4052,2026-05-23 11:00:00,31.4,71,18,0.1,99,18320.0,6.3,20.9,95,Dong,11,2026-05-23,5,5,0.65,NO_FLY,MEDIUM
Long An,10.536,106.4052,2026-05-23 12:00:00,32.2,67,26,0.1,100,24920.0,7.7,22.3,95,Dong,12,2026-05-23,5,5,0.65,NO_FLY,MEDIUM
Long An,10.536,106.4052,2026-05-23 13:00:00,32.6,66,37,0.1,100,31540.0,9.0,23.0,95,Dong,13,2026-05-23,5,5,0.55,NO_FLY,MEDIUM
Long An,10.536,106.4052,2026-05-23 14:00:00,32.0,68,54,0.9,100,22060.0,10.3,23.4,95,Dong,14,2026-05-23,5,5,0.55,NO_FLY,MEDIUM
Long An,10.536,106.4052,2026-05-23 15:00:00,30.7,74,73,0.9,99,12560.0,11.5,23.4,53,Mua phun vua,15,2026-05-23,5,5,0.6,NO_FLY,MEDIUM
Long An,10.536,106.4052,2026-05-23 16:00:00,29.5,80,84,0.9,99,3080.0,11.5,23.8,53,Mua phun vua,16,2026-05-23,5,5,0.6,NO_FLY,MEDIUM
Long An,10.536,106.4052,2026-05-23 17:00:00,28.4,85,79,1.0,99,6220.0,9.0,25.2,55,Mua phun day,17,2026-05-23,5,5,0.55,NO_FLY,MEDIUM
Long An,10.536,106.4052,2026-05-24 06:00:00,26.2,95,17,0.0,94,10920.0,2.7,8.6,3,Nhieu may,6,2026-05-24,6,5,0.9,FLY,LOW
Long An,10.536,106.4052,2026-05-24 07:00:00,27.0,92,18,0.0,91,9260.0,4.6,11.5,3,Nhieu may,7,2026-05-24,6,5,0.9,FLY,LOW
Long An,10.536,106.4052,2026-05-24 08:00:00,28.1,86,20,0.1,89,10260.0,7.5,16.9,51,Mua phun nhe,8,2026-05-24,6,5,0.7,NO_FLY,MEDIUM
Long An,10.536,106.4052,2026-05-24 09:00:00,29.5,78,22,0.1,87,11240.0,10.7,23.4,51,Mua phun nhe,9,2026-05-24,6,5,0.7,NO_FLY,MEDIUM
Long An,10.536,106.4052,2026-05-24 10:00:00,30.7,72,27,0.1,82,12240.0,12.9,28.4,51,Mua phun nhe,10,2026-05-24,6,5,0.5,NO_FLY,MEDIUM
Long An,10.536,106.4052,2026-05-24 11:00:00,31.6,67,37,0.0,68,13080.0,13.4,30.2,2,Nhieu may mot phan,11,2026-05-24,6,5,0.7,NO_FLY,MEDIUM
Long An,10.536,106.4052,2026-05-24 12:00:00,32.3,64,50,0.0,50,13900.0,12.9,30.2,2,Nhieu may mot phan,12,2026-05-24,6,5,0.7,NO_FLY,MEDIUM
Long An,10.536,106.4052,2026-05-24 13:00:00,32.6,62,61,0.0,40,14740.0,12.2,30.6,1,Chu yeu quang,13,2026-05-24,6,5,0.7,NO_FLY,MEDIUM
Long An,10.536,106.4052,2026-05-24 14:00:00,32.3,64,70,0.1,45,17880.0,11.2,33.1,51,Mua phun nhe,14,2026-05-24,6,5,0.5,NO_FLY,MEDIUM
Long An,10.536,106.4052,2026-05-24 15:00:00,31.5,67,77,0.1,57,21040.0,9.8,36.4,51,Mua phun nhe,15,2026-05-24,6,5,0.5,NO_FLY,MEDIUM
Long An,10.536,106.4052,2026-05-24 16:00:00,30.7,72,80,0.1,70,24180.0,8.7,37.1,51,Mua phun nhe,16,2026-05-24,6,5,0.5,NO_FLY,MEDIUM
Long An,10.536,106.4052,2026-05-24 17:00:00,29.8,77,77,0.2,82,21400.0,7.1,32.8,51,Mua phun nhe,17,2026-05-24,6,5,0.4,NO_FLY,HIGH
Long An,10.536,106.4052,2026-05-25 06:00:00,26.0,94,20,0.0,17,13120.0,9.4,22.0,0,Troi quang,6,2026-05-25,0,5,1.0,FLY,LOW
Long An,10.536,106.4052,2026-05-25 07:00:00,26.5,91,24,0.0,10,12880.0,10.2,24.1,0,Troi quang,7,2026-05-25,0,5,1.0,FLY,LOW
Long An,10.536,106.4052,2026-05-25 08:00:00,27.2,87,28,0.1,12,12780.0,10.9,25.6,51,Mua phun nhe,8,2026-05-25,0,5,0.8,NO_FLY,LOW
Long An,10.536,106.4052,2026-05-25 09:00:00,28.5,82,32,0.1,21,12660.0,11.8,26.6,51,Mua phun nhe,9,2026-05-25,0,5,0.7,NO_FLY,MEDIUM
Long An,10.536,106.4052,2026-05-25 10:00:00,29.8,76,37,0.1,35,12560.0,12.5,27.7,51,Mua phun nhe,10,2026-05-25,0,5,0.7,NO_FLY,MEDIUM
Long An,10.536,106.4052,2026-05-25 11:00:00,31.0,71,42,0.1,49,12440.0,13.0,28.4,51,Mua phun nhe,11,2026-05-25,0,5,0.5,NO_FLY,MEDIUM
Long An,10.536,106.4052,2026-05-25 12:00:00,32.0,67,47,0.1,62,12340.0,13.1,29.5,51,Mua phun nhe,12,2026-05-25,0,5,0.5,NO_FLY,MEDIUM
Long An,10.536,106.4052,2026-05-25 13:00:00,32.3,66,53,0.1,70,12220.0,12.5,30.6,95,Dong,13,2026-05-25,0,5,0.45,NO_FLY,MEDIUM
Long An,10.536,106.4052,2026-05-25 14:00:00,32.0,68,62,0.9,74,11560.0,10.9,32.4,53,Mua phun vua,14,2026-05-25,0,5,0.5,NO_FLY,MEDIUM
Long An,10.536,106.4052,2026-05-25 15:00:00,31.0,72,72,0.9,76,10920.0,8.5,34.6,53,Mua phun vua,15,2026-05-25,0,5,0.5,NO_FLY,MEDIUM
Long An,10.536,106.4052,2026-05-25 16:00:00,29.9,77,81,0.9,76,10260.0,5.5,37.1,53,Mua phun vua,16,2026-05-25,0,5,0.5,NO_FLY,MEDIUM
Long An,10.536,106.4052,2026-05-25 17:00:00,28.5,84,89,0.9,75,9600.0,3.0,38.9,53,Mua phun vua,17,2026-05-25,0,5,0.5,NO_FLY,MEDIUM
Tien Giang,10.3598,106.3567,2026-05-19 06:00:00,26.4,92,21,0.0,9,14860.0,7.6,13.7,0,Troi quang,6,2026-05-19,1,5,1.0,FLY,LOW
Tien Giang,10.3598,106.3567,2026-05-19 07:00:00,27.8,85,27,0.0,52,10660.0,7.9,16.9,2,Nhieu may mot phan,7,2026-05-19,1,5,1.0,FLY,LOW
Tien Giang,10.3598,106.3567,2026-05-19 08:00:00,27.6,88,41,1.0,98,5280.0,8.3,20.5,55,Mua phun day,8,2026-05-19,1,5,0.55,NO_FLY,MEDIUM
Tien Giang,10.3598,106.3567,2026-05-19 09:00:00,28.2,86,60,0.4,93,8200.0,11.4,25.6,51,Mua phun nhe,9,2026-05-19,1,5,0.6,NO_FLY,MEDIUM
Tien Giang,10.3598,106.3567,2026-05-19 10:00:00,29.2,80,75,0.5,98,4640.0,14.8,36.0,53,Mua phun vua,10,2026-05-19,1,5,0.4,NO_FLY,HIGH
Tien Giang,10.3598,106.3567,2026-05-19 11:00:00,29.2,81,84,3.8,95,5900.0,8.7,36.7,81,Mua rao vua,11,2026-05-19,1,5,0.35,NO_FLY,HIGH
Tien Giang,10.3598,106.3567,2026-05-19 12:00:00,30.4,74,89,0.2,100,15800.0,14.3,32.8,51,Mua phun nhe,12,2026-05-19,1,5,0.4,NO_FLY,HIGH
Tien Giang,10.3598,106.3567,2026-05-19 13:00:00,31.0,70,92,0.1,99,5460.0,14.1,33.1,51,Mua phun nhe,13,2026-05-19,1,5,0.4,NO_FLY,HIGH
Tien Giang,10.3598,106.3567,2026-05-19 14:00:00,30.5,71,95,0.3,100,3700.0,14.6,33.5,51,Mua phun nhe,14,2026-05-19,1,5,0.4,NO_FLY,HIGH
Tien Giang,10.3598,106.3567,2026-05-19 15:00:00,28.2,84,97,0.8,100,4160.0,8.9,31.7,53,Mua phun vua,15,2026-05-19,1,5,0.4,NO_FLY,HIGH
Tien Giang,10.3598,106.3567,2026-05-19 16:00:00,27.5,88,94,0.8,100,5200.0,9.0,27.0,53,Mua phun vua,16,2026-05-19,1,5,0.6,NO_FLY,MEDIUM
Tien Giang,10.3598,106.3567,2026-05-19 17:00:00,27.2,90,84,0.3,99,6980.0,4.9,19.4,51,Mua phun nhe,17,2026-05-19,1,5,0.6,NO_FLY,MEDIUM
Tien Giang,10.3598,106.3567,2026-05-20 06:00:00,25.0,98,55,0.2,98,7300.0,9.8,17.6,51,Mua phun nhe,6,2026-05-20,2,5,0.6,NO_FLY,MEDIUM
Tien Giang,10.3598,106.3567,2026-05-20 07:00:00,25.7,94,61,0.0,95,9500.0,11.7,22.0,3,Nhieu may,7,2026-05-20,2,5,0.8,FLY,LOW
Tien Giang,10.3598,106.3567,2026-05-20 08:00:00,27.0,88,56,0.5,98,12560.0,8.3,24.8,53,Mua phun vua,8,2026-05-20,2,5,0.6,NO_FLY,MEDIUM
Tien Giang,10.3598,106.3567,2026-05-20 09:00:00,28.6,80,46,0.0,100,12120.0,10.8,24.8,3,Nhieu may,9,2026-05-20,2,5,0.8,FLY,LOW
Tien Giang,10.3598,106.3567,2026-05-20 10:00:00,29.5,75,43,0.1,99,6540.0,11.4,25.6,51,Mua phun nhe,10,2026-05-20,2,5,0.6,NO_FLY,MEDIUM
Tien Giang,10.3598,106.3567,2026-05-20 11:00:00,30.8,70,53,0.2,99,10920.0,9.9,26.3,51,Mua phun nhe,11,2026-05-20,2,5,0.6,NO_FLY,MEDIUM
Tien Giang,10.3598,106.3567,2026-05-20 12:00:00,31.9,65,70,0.1,99,9220.0,9.3,23.4,51,Mua phun nhe,12,2026-05-20,2,5,0.6,NO_FLY,MEDIUM
Tien Giang,10.3598,106.3567,2026-05-20 13:00:00,32.0,65,84,0.2,99,7860.0,10.5,24.8,51,Mua phun nhe,13,2026-05-20,2,5,0.6,NO_FLY,MEDIUM
Tien Giang,10.3598,106.3567,2026-05-20 14:00:00,32.0,65,92,0.1,100,9280.0,10.8,25.2,51,Mua phun nhe,14,2026-05-20,2,5,0.6,NO_FLY,MEDIUM
Tien Giang,10.3598,106.3567,2026-05-20 15:00:00,28.9,84,97,1.3,96,7960.0,12.4,28.4,80,Mua rao nhe,15,2026-05-20,2,5,0.35,NO_FLY,HIGH
Tien Giang,10.3598,106.3567,2026-05-20 16:00:00,26.6,88,100,2.5,100,1940.0,15.7,31.7,81,Mua rao vua,16,2026-05-20,2,5,0.35,NO_FLY,HIGH
Tien Giang,10.3598,106.3567,2026-05-20 17:00:00,26.7,94,100,3.8,99,5980.0,8.0,30.2,81,Mua rao vua,17,2026-05-20,2,5,0.35,NO_FLY,HIGH
Tien Giang,10.3598,106.3567,2026-05-21 06:00:00,25.0,96,69,0.1,92,11680.0,6.9,10.8,51,Mua phun nhe,6,2026-05-21,3,5,0.6,NO_FLY,MEDIUM
Tien Giang,10.3598,106.3567,2026-05-21 07:00:00,25.5,94,75,0.0,92,10060.0,8.5,18.0,3,Nhieu may,7,2026-05-21,3,5,0.8,FLY,LOW
Tien Giang,10.3598,106.3567,2026-05-21 08:00:00,25.8,94,75,0.6,98,5920.0,6.6,22.3,53,Mua phun vua,8,2026-05-21,3,5,0.6,NO_FLY,MEDIUM
Tien Giang,10.3598,106.3567,2026-05-21 09:00:00,26.8,89,72,0.2,100,6440.0,11.9,24.5,51,Mua phun nhe,9,2026-05-21,3,5,0.6,NO_FLY,MEDIUM
Tien Giang,10.3598,106.3567,2026-05-21 10:00:00,28.7,81,71,0.2,100,11720.0,10.1,28.1,51,Mua phun nhe,10,2026-05-21,3,5,0.4,NO_FLY,HIGH
Tien Giang,10.3598,106.3567,2026-05-21 11:00:00,29.2,78,74,0.2,99,8680.0,10.9,26.3,51,Mua phun nhe,11,2026-05-21,3,5,0.6,NO_FLY,MEDIUM
Tien Giang,10.3598,106.3567,2026-05-21 12:00:00,30.8,72,79,0.1,100,11900.0,8.0,26.6,51,Mua phun nhe,12,2026-05-21,3,5,0.6,NO_FLY,MEDIUM
Tien Giang,10.3598,106.3567,2026-05-21 13:00:00,30.1,73,84,0.4,99,3240.0,10.6,23.8,51,Mua phun nhe,13,2026-05-21,3,5,0.6,NO_FLY,MEDIUM
Tien Giang,10.3598,106.3567,2026-05-21 14:00:00,29.6,78,90,0.5,98,14560.0,6.4,27.7,53,Mua phun vua,14,2026-05-21,3,5,0.6,NO_FLY,MEDIUM
Tien Giang,10.3598,106.3567,2026-05-21 15:00:00,29.1,80,97,0.8,99,3460.0,12.9,26.6,53,Mua phun vua,15,2026-05-21,3,5,0.6,NO_FLY,MEDIUM
Tien Giang,10.3598,106.3567,2026-05-21 16:00:00,28.4,84,100,0.4,99,4160.0,8.5,26.6,51,Mua phun nhe,16,2026-05-21,3,5,0.6,NO_FLY,MEDIUM
Tien Giang,10.3598,106.3567,2026-05-21 17:00:00,26.4,92,98,2.8,99,5420.0,8.4,24.5,81,Mua rao vua,17,2026-05-21,3,5,0.55,NO_FLY,MEDIUM
Tien Giang,10.3598,106.3567,2026-05-22 06:00:00,24.6,96,39,0.1,91,13220.0,4.7,10.1,51,Mua phun nhe,6,2026-05-22,4,5,0.6,NO_FLY,MEDIUM
Tien Giang,10.3598,106.3567,2026-05-22 07:00:00,25.5,94,33,0.0,94,19160.0,7.6,15.8,3,Nhieu may,7,2026-05-22,4,5,0.8,FLY,LOW
Tien Giang,10.3598,106.3567,2026-05-22 08:00:00,26.9,85,32,0.0,98,18140.0,9.5,22.0,3,Nhieu may,8,2026-05-22,4,5,0.8,FLY,LOW
Tien Giang,10.3598,106.3567,2026-05-22 09:00:00,28.5,79,33,0.0,100,10360.0,8.1,23.8,3,Nhieu may,9,2026-05-22,4,5,0.8,FLY,LOW
Tien Giang,10.3598,106.3567,2026-05-22 10:00:00,29.5,75,39,0.1,95,9100.0,9.3,23.4,51,Mua phun nhe,10,2026-05-22,4,5,0.6,NO_FLY,MEDIUM
Tien Giang,10.3598,106.3567,2026-05-22 11:00:00,30.0,74,54,0.2,87,12600.0,11.4,27.4,51,Mua phun nhe,11,2026-05-22,4,5,0.6,NO_FLY,MEDIUM
Tien Giang,10.3598,106.3567,2026-05-22 12:00:00,31.0,71,73,0.1,85,14280.0,9.6,27.7,51,Mua phun nhe,12,2026-05-22,4,5,0.6,NO_FLY,MEDIUM
Tien Giang,10.3598,106.3567,2026-05-22 13:00:00,30.1,75,88,0.3,90,5340.0,9.5,25.2,51,Mua phun nhe,13,2026-05-22,4,5,0.6,NO_FLY,MEDIUM
Tien Giang,10.3598,106.3567,2026-05-22 14:00:00,27.3,88,95,4.3,85,3480.0,9.3,29.5,81,Mua rao vua,14,2026-05-22,4,5,0.35,NO_FLY,HIGH
Tien Giang,10.3598,106.3567,2026-05-22 15:00:00,28.8,84,98,0.4,77,12260.0,4.9,20.5,51,Mua phun nhe,15,2026-05-22,4,5,0.7,NO_FLY,MEDIUM
Tien Giang,10.3598,106.3567,2026-05-22 16:00:00,29.5,81,98,0.0,90,12760.0,4.2,17.6,95,Dong,16,2026-05-22,4,5,0.75,NO_FLY,LOW
Tien Giang,10.3598,106.3567,2026-05-22 17:00:00,29.3,80,95,0.1,74,28560.0,6.6,14.4,51,Mua phun nhe,17,2026-05-22,4,5,0.7,NO_FLY,MEDIUM
Tien Giang,10.3598,106.3567,2026-05-23 06:00:00,26.4,94,4,0.0,96,14840.0,2.7,8.3,3,Nhieu may,6,2026-05-23,5,5,0.9,FLY,LOW
Tien Giang,10.3598,106.3567,2026-05-23 07:00:00,27.0,91,6,0.0,97,14980.0,3.1,10.1,3,Nhieu may,7,2026-05-23,5,5,0.9,FLY,LOW
Tien Giang,10.3598,106.3567,2026-05-23 08:00:00,28.0,86,10,0.1,98,19640.0,3.4,12.6,51,Mua phun nhe,8,2026-05-23,5,5,0.7,NO_FLY,MEDIUM
Tien Giang,10.3598,106.3567,2026-05-23 09:00:00,29.1,81,16,0.1,99,24280.0,3.6,15.8,51,Mua phun nhe,9,2026-05-23,5,5,0.7,NO_FLY,MEDIUM
Tien Giang,10.3598,106.3567,2026-05-23 10:00:00,30.2,76,22,0.1,100,28940.0,4.3,18.4,51,Mua phun nhe,10,2026-05-23,5,5,0.7,NO_FLY,MEDIUM
Tien Giang,10.3598,106.3567,2026-05-23 11:00:00,31.1,72,26,0.1,100,29980.0,5.6,20.5,95,Dong,11,2026-05-23,5,5,0.65,NO_FLY,MEDIUM
Tien Giang,10.3598,106.3567,2026-05-23 12:00:00,31.9,68,29,0.1,100,31020.0,7.1,22.3,95,Dong,12,2026-05-23,5,5,0.65,NO_FLY,MEDIUM
Tien Giang,10.3598,106.3567,2026-05-23 13:00:00,32.1,67,37,0.1,100,32060.0,8.6,23.4,95,Dong,13,2026-05-23,5,5,0.55,NO_FLY,MEDIUM
Tien Giang,10.3598,106.3567,2026-05-23 14:00:00,31.5,69,57,0.2,99,24800.0,10.7,23.8,51,Mua phun nhe,14,2026-05-23,5,5,0.6,NO_FLY,MEDIUM
Tien Giang,10.3598,106.3567,2026-05-23 15:00:00,30.4,73,81,0.2,99,17520.0,12.8,23.4,51,Mua phun nhe,15,2026-05-23,5,5,0.6,NO_FLY,MEDIUM
Tien Giang,10.3598,106.3567,2026-05-23 16:00:00,29.2,78,94,0.2,98,10260.0,13.2,24.1,51,Mua phun nhe,16,2026-05-23,5,5,0.6,NO_FLY,MEDIUM
Tien Giang,10.3598,106.3567,2026-05-23 17:00:00,28.1,84,87,1.0,98,11760.0,10.1,27.4,55,Mua phun day,17,2026-05-23,5,5,0.55,NO_FLY,MEDIUM
Tien Giang,10.3598,106.3567,2026-05-24 06:00:00,26.3,97,12,0.0,70,12480.0,5.0,11.5,2,Nhieu may mot phan,6,2026-05-24,6,5,1.0,FLY,LOW
Tien Giang,10.3598,106.3567,2026-05-24 07:00:00,26.9,94,14,0.0,76,11440.0,7.2,15.1,2,Nhieu may mot phan,7,2026-05-24,6,5,1.0,FLY,LOW
Tien Giang,10.3598,106.3567,2026-05-24 08:00:00,27.9,88,13,0.0,76,16660.0,9.3,19.8,2,Nhieu may mot phan,8,2026-05-24,6,5,1.0,FLY,LOW
Tien Giang,10.3598,106.3567,2026-05-24 09:00:00,29.1,80,12,0.0,74,21860.0,11.6,25.6,2,Nhieu may mot phan,9,2026-05-24,6,5,1.0,FLY,LOW
Tien Giang,10.3598,106.3567,2026-05-24 10:00:00,30.1,74,16,0.0,72,27080.0,13.2,29.5,2,Nhieu may mot phan,10,2026-05-24,6,5,0.8,NO_FLY,LOW
Tien Giang,10.3598,106.3567,2026-05-24 11:00:00,31.0,69,32,0.0,70,23380.0,13.5,30.6,2,Nhieu may mot phan,11,2026-05-24,6,5,0.7,NO_FLY,MEDIUM
Tien Giang,10.3598,106.3567,2026-05-24 12:00:00,31.8,65,54,0.0,67,19700.0,13.2,30.2,2,Nhieu may mot phan,12,2026-05-24,6,5,0.7,NO_FLY,MEDIUM
Tien Giang,10.3598,106.3567,2026-05-24 13:00:00,32.2,64,71,0.0,63,16000.0,12.5,31.0,2,Nhieu may mot phan,13,2026-05-24,6,5,0.7,NO_FLY,MEDIUM
Tien Giang,10.3598,106.3567,2026-05-24 14:00:00,32.0,65,80,0.2,53,18160.0,11.4,34.6,51,Mua phun nhe,14,2026-05-24,6,5,0.5,NO_FLY,MEDIUM
Tien Giang,10.3598,106.3567,2026-05-24 15:00:00,31.3,68,84,0.2,42,20320.0,10.4,38.9,51,Mua phun nhe,15,2026-05-24,6,5,0.5,NO_FLY,MEDIUM
Tien Giang,10.3598,106.3567,2026-05-24 16:00:00,30.6,73,84,0.2,39,22480.0,9.3,40.0,51,Mua phun nhe,16,2026-05-24,6,5,0.5,NO_FLY,MEDIUM
Tien Giang,10.3598,106.3567,2026-05-24 17:00:00,29.8,78,78,0.2,53,21420.0,7.2,35.3,95,Dong,17,2026-05-24,6,5,0.45,NO_FLY,MEDIUM
Tien Giang,10.3598,106.3567,2026-05-25 06:00:00,25.5,96,19,0.0,24,10820.0,8.9,23.4,1,Chu yeu quang,6,2026-05-25,0,5,1.0,FLY,LOW
Tien Giang,10.3598,106.3567,2026-05-25 07:00:00,25.9,94,24,0.0,18,10060.0,9.5,25.9,0,Troi quang,7,2026-05-25,0,5,1.0,FLY,LOW
Tien Giang,10.3598,106.3567,2026-05-25 08:00:00,26.6,90,29,0.1,21,10960.0,10.2,27.4,51,Mua phun nhe,8,2026-05-25,0,5,0.8,NO_FLY,LOW
Tien Giang,10.3598,106.3567,2026-05-25 09:00:00,27.8,84,35,0.1,31,11860.0,11.2,28.4,51,Mua phun nhe,9,2026-05-25,0,5,0.5,NO_FLY,MEDIUM
Tien Giang,10.3598,106.3567,2026-05-25 10:00:00,29.1,78,41,0.1,46,12780.0,12.2,29.5,51,Mua phun nhe,10,2026-05-25,0,5,0.5,NO_FLY,MEDIUM
Tien Giang,10.3598,106.3567,2026-05-25 11:00:00,30.4,73,47,0.1,60,13680.0,12.9,30.2,51,Mua phun nhe,11,2026-05-25,0,5,0.5,NO_FLY,MEDIUM
Tien Giang,10.3598,106.3567,2026-05-25 12:00:00,31.4,69,53,0.1,73,14580.0,13.3,31.0,51,Mua phun nhe,12,2026-05-25,0,5,0.5,NO_FLY,MEDIUM
Tien Giang,10.3598,106.3567,2026-05-25 13:00:00,31.8,68,59,0.1,79,15480.0,13.4,32.0,95,Dong,13,2026-05-25,0,5,0.45,NO_FLY,MEDIUM
Tien Giang,10.3598,106.3567,2026-05-25 14:00:00,31.6,69,67,1.2,79,14340.0,12.7,33.5,95,Dong,14,2026-05-25,0,5,0.45,NO_FLY,MEDIUM
Tien Giang,10.3598,106.3567,2026-05-25 15:00:00,30.9,73,75,1.2,75,13200.0,11.1,35.6,95,Dong,15,2026-05-25,0,5,0.45,NO_FLY,MEDIUM
Tien Giang,10.3598,106.3567,2026-05-25 16:00:00,29.9,79,81,1.2,68,12080.0,9.5,37.8,95,Dong,16,2026-05-25,0,5,0.45,NO_FLY,MEDIUM
Tien Giang,10.3598,106.3567,2026-05-25 17:00:00,28.8,85,86,1.2,59,10940.0,7.7,39.2,95,Dong,17,2026-05-25,0,5,0.45,NO_FLY,MEDIUM
