location_name,latitude,longitude,timestamp,source,temperature_2m,relative_humidity_2m,precipitation_probability,precipitation,cloud_cover,visibility,wind_speed_10m,wind_gusts_10m,weather_code,weather_description,hour,date,dayofweek,month,flyability_score,fly_label,risk_level
An Giang,10.5216,105.1259,2026-05-27 16:00:00,WeatherAPI,33.0,56,100,0.05,85,9000.0,27.4,33.5,1087,Thundery outbreaks in nearby,16,2026-05-27,2,5,0.1,NO_FLY,HIGH
An Giang,10.5216,105.1259,2026-05-27 17:00:00,WeatherAPI,32.1,60,100,0.22,70,10000.0,28.8,36.3,1273,Patchy light rain in area with thunder,17,2026-05-27,2,5,0.2,NO_FLY,HIGH
An Giang,10.5216,105.1259,2026-05-28 06:00:00,WeatherAPI,27.8,80,0,0.0,48,10000.0,8.3,13.6,1003,Partly Cloudy,6,2026-05-28,3,5,1.0,FLY,LOW
An Giang,10.5216,105.1259,2026-05-28 07:00:00,WeatherAPI,28.3,78,100,1.16,88,10000.0,6.8,11.5,1240,Light rain shower,7,2026-05-28,3,5,0.6,NO_FLY,MEDIUM
An Giang,10.5216,105.1259,2026-05-28 08:00:00,WeatherAPI,29.3,72,100,0.39,83,9000.0,8.6,11.6,1063,Patchy rain nearby,8,2026-05-28,3,5,0.6,NO_FLY,MEDIUM
An Giang,10.5216,105.1259,2026-05-28 09:00:00,WeatherAPI,30.5,66,0,0.0,50,10000.0,9.4,11.8,1003,Partly Cloudy,9,2026-05-28,3,5,1.0,FLY,LOW
An Giang,10.5216,105.1259,2026-05-28 10:00:00,WeatherAPI,31.8,59,0,0.0,66,10000.0,10.4,13.2,1006,Cloudy,10,2026-05-28,3,5,1.0,FLY,LOW
An Giang,10.5216,105.1259,2026-05-28 11:00:00,WeatherAPI,33.0,54,0,0.0,82,10000.0,9.4,12.0,1006,Cloudy,11,2026-05-28,3,5,0.9,FLY,LOW
An Giang,10.5216,105.1259,2026-05-28 12:00:00,WeatherAPI,33.7,51,100,0.93,87,10000.0,6.1,8.1,1240,Light rain shower,12,2026-05-28,3,5,0.6,NO_FLY,MEDIUM
An Giang,10.5216,105.1259,2026-05-28 13:00:00,WeatherAPI,33.6,52,100,0.91,71,10000.0,11.2,15.7,1240,Light rain shower,13,2026-05-28,3,5,0.7,NO_FLY,MEDIUM
An Giang,10.5216,105.1259,2026-05-28 14:00:00,WeatherAPI,31.4,61,100,1.66,88,9000.0,14.8,20.3,1183,Light rain,14,2026-05-28,3,5,0.6,NO_FLY,MEDIUM
An Giang,10.5216,105.1259,2026-05-28 15:00:00,WeatherAPI,29.5,70,100,3.83,88,7000.0,13.7,22.1,1243,Moderate or heavy rain shower,15,2026-05-28,3,5,0.6,NO_FLY,MEDIUM
An Giang,10.5216,105.1259,2026-05-28 16:00:00,WeatherAPI,28.6,75,100,8.5,77,3000.0,17.3,32.8,1246,Torrential rain shower,16,2026-05-28,3,5,0.5,NO_FLY,MEDIUM
An Giang,10.5216,105.1259,2026-05-28 17:00:00,WeatherAPI,27.0,85,100,26.98,74,6000.0,29.5,61.1,1192,Heavy rain at times,17,2026-05-28,3,5,0.2,NO_FLY,HIGH
Can Tho,10.0341,105.7878,2026-05-26 06:00:00,WeatherAPI,26.4,88,0,0.0,20,10000.0,9.7,17.4,1000,Sunny,6,2026-05-26,1,5,1.0,FLY,LOW
Can Tho,10.0341,105.7878,2026-05-26 07:00:00,WeatherAPI,28.4,80,0,0.0,19,10000.0,13.0,20.6,1000,Sunny,7,2026-05-26,1,5,1.0,FLY,LOW
Can Tho,10.0341,105.7878,2026-05-26 08:00:00,WeatherAPI,30.7,68,0,0.0,22,10000.0,17.3,20.6,1000,Sunny,8,2026-05-26,1,5,1.0,FLY,LOW
Can Tho,10.0341,105.7878,2026-05-26 09:00:00,WeatherAPI,32.4,59,0,0.0,22,10000.0,19.8,22.8,1000,Sunny,9,2026-05-26,1,5,1.0,FLY,LOW
Can Tho,10.0341,105.7878,2026-05-26 10:00:00,WeatherAPI,33.8,54,0,0.0,24,10000.0,21.2,24.4,1000,Sunny,10,2026-05-26,1,5,0.7,NO_FLY,MEDIUM
Can Tho,10.0341,105.7878,2026-05-26 11:00:00,WeatherAPI,34.8,50,0,0.0,31,10000.0,21.6,24.8,1003,Partly Cloudy,11,2026-05-26,1,5,0.7,NO_FLY,MEDIUM
Can Tho,10.0341,105.7878,2026-05-26 12:00:00,WeatherAPI,35.5,47,0,0.0,45,10000.0,23.0,26.5,1003,Partly Cloudy,12,2026-05-26,1,5,0.7,NO_FLY,MEDIUM
Can Tho,10.0341,105.7878,2026-05-26 13:00:00,WeatherAPI,35.7,46,61,0.01,71,9000.0,24.1,27.8,1087,Thundery outbreaks in nearby,13,2026-05-26,1,5,0.4,NO_FLY,HIGH
Can Tho,10.0341,105.7878,2026-05-26 14:00:00,WeatherAPI,35.4,46,0,0.0,24,10000.0,25.6,29.4,1000,Sunny,14,2026-05-26,1,5,0.5,NO_FLY,MEDIUM
Can Tho,10.0341,105.7878,2026-05-26 15:00:00,WeatherAPI,34.9,47,0,0.0,13,10000.0,25.6,29.4,1000,Sunny,15,2026-05-26,1,5,0.5,NO_FLY,MEDIUM
Can Tho,10.0341,105.7878,2026-05-26 16:00:00,WeatherAPI,34.1,51,0,0.0,13,10000.0,23.4,27.2,1000,Sunny,16,2026-05-26,1,5,0.7,NO_FLY,MEDIUM
Can Tho,10.0341,105.7878,2026-05-26 17:00:00,WeatherAPI,32.7,56,0,0.0,10,10000.0,23.8,31.0,1000,Sunny,17,2026-05-26,1,5,0.5,NO_FLY,MEDIUM
Can Tho,10.0341,105.7878,2026-05-27 06:00:00,WeatherAPI,27.4,86,68,0.03,75,10000.0,11.5,20.7,1063,Patchy rain nearby,6,2026-05-27,2,5,0.7,NO_FLY,MEDIUM
Can Tho,10.0341,105.7878,2026-05-27 07:00:00,WeatherAPI,28.8,80,0,0.0,46,9000.0,12.6,22.6,1087,Thundery outbreaks in nearby,7,2026-05-27,2,5,1.0,FLY,LOW
Can Tho,10.0341,105.7878,2026-05-27 08:00:00,WeatherAPI,30.5,72,0,0.0,62,9000.0,19.8,24.3,1087,Thundery outbreaks in nearby,8,2026-05-27,2,5,1.0,FLY,LOW
Can Tho,10.0341,105.7878,2026-05-27 09:00:00,WeatherAPI,32.0,63,0,0.0,84,9000.0,22.3,25.7,1087,Thundery outbreaks in nearby,9,2026-05-27,2,5,0.6,NO_FLY,MEDIUM
Can Tho,10.0341,105.7878,2026-05-27 10:00:00,WeatherAPI,33.6,56,100,0.11,95,9000.0,22.0,25.3,1087,Thundery outbreaks in nearby,10,2026-05-27,2,5,0.3,NO_FLY,HIGH
Can Tho,10.0341,105.7878,2026-05-27 11:00:00,WeatherAPI,33.7,56,100,0.45,100,10000.0,20.5,25.9,1240,Light rain shower,11,2026-05-27,2,5,0.3,NO_FLY,HIGH
Can Tho,10.0341,105.7878,2026-05-27 12:00:00,WeatherAPI,33.3,57,100,0.45,92,10000.0,18.7,25.0,1240,Light rain shower,12,2026-05-27,2,5,0.6,NO_FLY,MEDIUM
Can Tho,10.0341,105.7878,2026-05-27 13:00:00,WeatherAPI,33.7,55,0,0.0,86,9000.0,18.4,24.8,1087,Thundery outbreaks in nearby,13,2026-05-27,2,5,0.9,FLY,LOW
Can Tho,10.0341,105.7878,2026-05-27 14:00:00,WeatherAPI,33.0,56,0,0.0,62,9000.0,20.9,28.1,1087,Thundery outbreaks in nearby,14,2026-05-27,2,5,0.5,NO_FLY,MEDIUM
Can Tho,10.0341,105.7878,2026-05-27 15:00:00,WeatherAPI,32.6,57,0,0.0,66,10000.0,21.2,29.6,1006,Cloudy,15,2026-05-27,2,5,0.5,NO_FLY,MEDIUM
Can Tho,10.0341,105.7878,2026-05-27 16:00:00,WeatherAPI,32.0,60,0,0.0,47,10000.0,19.8,28.8,1003,Partly Cloudy,16,2026-05-27,2,5,0.8,NO_FLY,LOW
Can Tho,10.0341,105.7878,2026-05-27 17:00:00,WeatherAPI,31.0,63,0,0.0,54,10000.0,21.2,31.2,1003,Partly Cloudy,17,2026-05-27,2,5,0.5,NO_FLY,MEDIUM
Can Tho,10.0341,105.7878,2026-05-28 06:00:00,WeatherAPI,23.5,97,100,6.45,88,7000.0,7.6,16.4,1243,Moderate or heavy rain shower,6,2026-05-28,3,5,0.6,NO_FLY,MEDIUM
Can Tho,10.0341,105.7878,2026-05-28 07:00:00,WeatherAPI,24.5,96,100,0.33,80,10000.0,8.3,18.0,1240,Light rain shower,7,2026-05-28,3,5,0.7,NO_FLY,MEDIUM
Can Tho,10.0341,105.7878,2026-05-28 08:00:00,WeatherAPI,25.6,92,100,0.54,52,10000.0,8.6,12.8,1240,Light rain shower,8,2026-05-28,3,5,0.7,NO_FLY,MEDIUM
Can Tho,10.0341,105.7878,2026-05-28 09:00:00,WeatherAPI,26.2,90,63,0.03,84,10000.0,10.1,15.0,1063,Patchy rain nearby,9,2026-05-28,3,5,0.6,NO_FLY,MEDIUM
Can Tho,10.0341,105.7878,2026-05-28 10:00:00,WeatherAPI,26.3,89,100,1.49,79,10000.0,8.3,13.2,1240,Light rain shower,10,2026-05-28,3,5,0.7,NO_FLY,MEDIUM
Can Tho,10.0341,105.7878,2026-05-28 11:00:00,WeatherAPI,27.4,85,100,1.44,65,10000.0,12.2,17.9,1240,Light rain shower,11,2026-05-28,3,5,0.7,NO_FLY,MEDIUM
Can Tho,10.0341,105.7878,2026-05-28 12:00:00,WeatherAPI,28.2,82,100,0.58,72,9000.0,13.7,21.2,1063,Patchy rain nearby,12,2026-05-28,3,5,0.7,NO_FLY,MEDIUM
Can Tho,10.0341,105.7878,2026-05-28 13:00:00,WeatherAPI,28.2,81,100,0.97,60,10000.0,14.4,23.1,1240,Light rain shower,13,2026-05-28,3,5,0.7,NO_FLY,MEDIUM
Can Tho,10.0341,105.7878,2026-05-28 14:00:00,WeatherAPI,28.2,80,100,1.1,71,10000.0,19.1,29.2,1240,Light rain shower,14,2026-05-28,3,5,0.5,NO_FLY,MEDIUM
Can Tho,10.0341,105.7878,2026-05-28 15:00:00,WeatherAPI,26.9,84,100,0.26,100,10000.0,19.8,31.2,1240,Light rain shower,15,2026-05-28,3,5,0.4,NO_FLY,HIGH
Can Tho,10.0341,105.7878,2026-05-28 16:00:00,WeatherAPI,26.7,85,100,0.05,100,10000.0,18.4,29.7,1063,Patchy rain nearby,16,2026-05-28,3,5,0.4,NO_FLY,HIGH
Can Tho,10.0341,105.7878,2026-05-28 17:00:00,WeatherAPI,26.8,86,0,0.0,70,10000.0,17.3,27.0,1006,Cloudy,17,2026-05-28,3,5,1.0,FLY,LOW
Dong Thap,10.4939,105.6882,2026-05-26 06:00:00,WeatherAPI,26.6,85,0,0.0,21,10000.0,9.4,17.2,1000,Sunny,6,2026-05-26,1,5,1.0,FLY,LOW
Dong Thap,10.4939,105.6882,2026-05-26 07:00:00,WeatherAPI,28.6,78,0,0.0,18,10000.0,13.7,20.7,1000,Sunny,7,2026-05-26,1,5,1.0,FLY,LOW
Dong Thap,10.4939,105.6882,2026-05-26 08:00:00,WeatherAPI,30.6,67,0,0.0,17,10000.0,18.0,21.8,1000,Sunny,8,2026-05-26,1,5,1.0,FLY,LOW
Dong Thap,10.4939,105.6882,2026-05-26 09:00:00,WeatherAPI,32.2,60,0,0.0,19,10000.0,20.5,23.6,1000,Sunny,9,2026-05-26,1,5,0.7,NO_FLY,MEDIUM
Dong Thap,10.4939,105.6882,2026-05-26 10:00:00,WeatherAPI,33.7,54,0,0.0,12,10000.0,21.2,24.4,1000,Sunny,10,2026-05-26,1,5,0.7,NO_FLY,MEDIUM
Dong Thap,10.4939,105.6882,2026-05-26 11:00:00,WeatherAPI,34.8,50,0,0.0,62,10000.0,20.9,24.0,1003,Partly Cloudy,11,2026-05-26,1,5,0.7,NO_FLY,MEDIUM
Dong Thap,10.4939,105.6882,2026-05-26 12:00:00,WeatherAPI,35.5,48,0,0.0,52,9000.0,23.8,27.3,1087,Thundery outbreaks in nearby,12,2026-05-26,1,5,0.7,NO_FLY,MEDIUM
Dong Thap,10.4939,105.6882,2026-05-26 13:00:00,WeatherAPI,35.4,48,62,0.04,80,9000.0,25.2,29.0,1087,Thundery outbreaks in nearby,13,2026-05-26,1,5,0.2,NO_FLY,HIGH
Dong Thap,10.4939,105.6882,2026-05-26 14:00:00,WeatherAPI,34.5,50,0,0.0,62,9000.0,25.6,32.8,1087,Thundery outbreaks in nearby,14,2026-05-26,1,5,0.5,NO_FLY,MEDIUM
Dong Thap,10.4939,105.6882,2026-05-26 15:00:00,WeatherAPI,34.5,49,0,0.0,19,10000.0,27.0,32.8,1000,Sunny,15,2026-05-26,1,5,0.5,NO_FLY,MEDIUM
Dong Thap,10.4939,105.6882,2026-05-26 16:00:00,WeatherAPI,33.1,55,0,0.0,26,9000.0,25.2,33.1,1087,Thundery outbreaks in nearby,16,2026-05-26,1,5,0.5,NO_FLY,MEDIUM
Dong Thap,10.4939,105.6882,2026-05-26 17:00:00,WeatherAPI,32.2,60,0,0.0,15,10000.0,26.3,35.4,1000,Sunny,17,2026-05-26,1,5,0.5,NO_FLY,MEDIUM
Dong Thap,10.4939,105.6882,2026-05-27 06:00:00,WeatherAPI,27.1,87,100,0.27,74,10000.0,9.7,17.2,1240,Light rain shower,6,2026-05-27,2,5,0.7,NO_FLY,MEDIUM
Dong Thap,10.4939,105.6882,2026-05-27 07:00:00,WeatherAPI,28.4,82,0,0.0,80,9000.0,13.3,19.9,1087,Thundery outbreaks in nearby,7,2026-05-27,2,5,1.0,FLY,LOW
Dong Thap,10.4939,105.6882,2026-05-27 08:00:00,WeatherAPI,30.3,72,0,0.0,46,9000.0,21.6,27.5,1087,Thundery outbreaks in nearby,8,2026-05-27,2,5,0.7,NO_FLY,MEDIUM
Dong Thap,10.4939,105.6882,2026-05-27 09:00:00,WeatherAPI,31.8,65,0,0.0,81,9000.0,23.0,26.5,1087,Thundery outbreaks in nearby,9,2026-05-27,2,5,0.6,NO_FLY,MEDIUM
Dong Thap,10.4939,105.6882,2026-05-27 10:00:00,WeatherAPI,33.4,57,100,0.07,85,9000.0,23.4,26.9,1087,Thundery outbreaks in nearby,10,2026-05-27,2,5,0.3,NO_FLY,HIGH
Dong Thap,10.4939,105.6882,2026-05-27 11:00:00,WeatherAPI,34.3,53,66,0.01,100,9000.0,21.6,24.8,1087,Thundery outbreaks in nearby,11,2026-05-27,2,5,0.3,NO_FLY,HIGH
Dong Thap,10.4939,105.6882,2026-05-27 12:00:00,WeatherAPI,34.8,50,80,0.01,91,9000.0,22.3,26.4,1087,Thundery outbreaks in nearby,12,2026-05-27,2,5,0.3,NO_FLY,HIGH
Dong Thap,10.4939,105.6882,2026-05-27 13:00:00,WeatherAPI,34.1,52,0,0.0,76,9000.0,23.0,27.5,1087,Thundery outbreaks in nearby,13,2026-05-27,2,5,0.7,NO_FLY,MEDIUM
Dong Thap,10.4939,105.6882,2026-05-27 14:00:00,WeatherAPI,33.0,57,0,0.0,41,9000.0,22.0,30.0,1087,Thundery outbreaks in nearby,14,2026-05-27,2,5,0.5,NO_FLY,MEDIUM
Dong Thap,10.4939,105.6882,2026-05-27 15:00:00,WeatherAPI,33.7,54,0,0.0,47,9000.0,24.8,30.6,1087,Thundery outbreaks in nearby,15,2026-05-27,2,5,0.5,NO_FLY,MEDIUM
Dong Thap,10.4939,105.6882,2026-05-27 16:00:00,WeatherAPI,32.8,59,0,0.0,62,9000.0,24.5,32.0,1087,Thundery outbreaks in nearby,16,2026-05-27,2,5,0.5,NO_FLY,MEDIUM
Dong Thap,10.4939,105.6882,2026-05-27 17:00:00,WeatherAPI,31.8,63,0,0.0,23,10000.0,24.8,33.9,1000,Sunny,17,2026-05-27,2,5,0.5,NO_FLY,MEDIUM
Dong Thap,10.4939,105.6882,2026-05-28 06:00:00,WeatherAPI,23.2,95,100,0.12,53,2000.0,11.2,24.1,1030,Mist,6,2026-05-28,3,5,0.7,NO_FLY,MEDIUM
Dong Thap,10.4939,105.6882,2026-05-28 07:00:00,WeatherAPI,24.0,95,100,0.15,72,10000.0,13.0,28.0,1063,Patchy rain nearby,7,2026-05-28,3,5,0.7,NO_FLY,MEDIUM
Dong Thap,10.4939,105.6882,2026-05-28 08:00:00,WeatherAPI,25.6,91,0,0.0,51,10000.0,9.7,14.6,1003,Partly Cloudy,8,2026-05-28,3,5,1.0,FLY,LOW
Dong Thap,10.4939,105.6882,2026-05-28 09:00:00,WeatherAPI,26.2,90,62,0.05,57,10000.0,10.8,16.0,1063,Patchy rain nearby,9,2026-05-28,3,5,0.7,NO_FLY,MEDIUM
Dong Thap,10.4939,105.6882,2026-05-28 10:00:00,WeatherAPI,27.2,87,100,2.47,58,9000.0,10.1,15.5,1180,Patchy light rain,10,2026-05-28,3,5,0.7,NO_FLY,MEDIUM
Dong Thap,10.4939,105.6882,2026-05-28 11:00:00,WeatherAPI,29.3,76,100,0.49,71,10000.0,16.6,23.5,1240,Light rain shower,11,2026-05-28,3,5,0.7,NO_FLY,MEDIUM
Dong Thap,10.4939,105.6882,2026-05-28 12:00:00,WeatherAPI,30.4,71,0,0.0,58,10000.0,18.7,26.9,1003,Partly Cloudy,12,2026-05-28,3,5,1.0,FLY,LOW
Dong Thap,10.4939,105.6882,2026-05-28 13:00:00,WeatherAPI,30.7,69,100,0.13,87,10000.0,18.7,27.2,1063,Patchy rain nearby,13,2026-05-28,3,5,0.6,NO_FLY,MEDIUM
Dong Thap,10.4939,105.6882,2026-05-28 14:00:00,WeatherAPI,31.0,67,100,1.37,80,10000.0,21.2,28.0,1240,Light rain shower,14,2026-05-28,3,5,0.4,NO_FLY,HIGH
Dong Thap,10.4939,105.6882,2026-05-28 15:00:00,WeatherAPI,29.0,76,100,1.24,65,10000.0,23.0,36.0,1240,Light rain shower,15,2026-05-28,3,5,0.2,NO_FLY,HIGH
Dong Thap,10.4939,105.6882,2026-05-28 16:00:00,WeatherAPI,27.8,82,100,0.51,82,9000.0,23.0,39.1,1063,Patchy rain nearby,16,2026-05-28,3,5,0.1,NO_FLY,HIGH
Dong Thap,10.4939,105.6882,2026-05-28 17:00:00,WeatherAPI,27.4,84,100,0.23,62,10000.0,20.9,33.8,1240,Light rain shower,17,2026-05-28,3,5,0.2,NO_FLY,HIGH
Ha Noi,21.0285,105.8542,2026-05-26 06:00:00,WeatherAPI,29.4,64,0,0.0,8,10000.0,8.6,18.1,1000,Sunny,6,2026-05-26,1,5,1.0,FLY,LOW
Ha Noi,21.0285,105.8542,2026-05-26 07:00:00,WeatherAPI,31.5,57,0,0.0,8,10000.0,9.4,14.7,1000,Sunny,7,2026-05-26,1,5,1.0,FLY,LOW
Ha Noi,21.0285,105.8542,2026-05-26 08:00:00,WeatherAPI,34.0,48,0,0.0,8,10000.0,11.9,15.0,1000,Sunny,8,2026-05-26,1,5,1.0,FLY,LOW
Ha Noi,21.0285,105.8542,2026-05-26 09:00:00,WeatherAPI,35.9,42,0,0.0,8,10000.0,14.4,16.6,1000,Sunny,9,2026-05-26,1,5,1.0,FLY,LOW
Ha Noi,21.0285,105.8542,2026-05-26 10:00:00,WeatherAPI,37.2,39,0,0.0,10,10000.0,16.6,19.0,1000,Sunny,10,2026-05-26,1,5,1.0,FLY,LOW
Ha Noi,21.0285,105.8542,2026-05-26 11:00:00,WeatherAPI,37.2,48,0,0.0,0,10000.0,18.4,21.1,1000,Sunny,11,2026-05-26,1,5,1.0,FLY,LOW
Ha Noi,21.0285,105.8542,2026-05-26 12:00:00,WeatherAPI,39.4,34,0,0.0,17,10000.0,16.9,19.5,1000,Sunny,12,2026-05-26,1,5,1.0,FLY,LOW
Ha Noi,21.0285,105.8542,2026-05-26 13:00:00,WeatherAPI,40.2,32,0,0.0,13,10000.0,15.8,18.2,1000,Sunny,13,2026-05-26,1,5,1.0,FLY,LOW
Ha Noi,21.0285,105.8542,2026-05-26 14:00:00,WeatherAPI,40.9,30,0,0.0,10,10000.0,13.3,15.3,1000,Sunny,14,2026-05-26,1,5,1.0,FLY,LOW
Ha Noi,21.0285,105.8542,2026-05-26 15:00:00,WeatherAPI,41.2,30,0,0.0,26,10000.0,12.2,14.1,1003,Partly Cloudy,15,2026-05-26,1,5,1.0,FLY,LOW
Ha Noi,21.0285,105.8542,2026-05-26 16:00:00,WeatherAPI,40.7,32,0,0.0,52,10000.0,7.9,10.5,1003,Partly Cloudy,16,2026-05-26,1,5,1.0,FLY,LOW
Ha Noi,21.0285,105.8542,2026-05-26 17:00:00,WeatherAPI,39.2,37,0,0.0,69,9000.0,2.9,4.8,1087,Thundery outbreaks in nearby,17,2026-05-26,1,5,1.0,FLY,LOW
Ha Noi,21.0285,105.8542,2026-05-27 06:00:00,WeatherAPI,29.5,81,100,0.1,78,9000.0,9.4,14.3,1087,Thundery outbreaks in nearby,6,2026-05-27,2,5,0.7,NO_FLY,MEDIUM
Ha Noi,21.0285,105.8542,2026-05-27 07:00:00,WeatherAPI,30.8,75,0,0.0,46,9000.0,10.8,14.2,1087,Thundery outbreaks in nearby,7,2026-05-27,2,5,1.0,FLY,LOW
Ha Noi,21.0285,105.8542,2026-05-27 08:00:00,WeatherAPI,32.3,67,0,0.0,48,9000.0,7.6,9.1,1087,Thundery outbreaks in nearby,8,2026-05-27,2,5,1.0,FLY,LOW
Ha Noi,21.0285,105.8542,2026-05-27 09:00:00,WeatherAPI,34.5,58,0,0.0,43,9000.0,4.3,5.0,1087,Thundery outbreaks in nearby,9,2026-05-27,2,5,1.0,FLY,LOW
Ha Noi,21.0285,105.8542,2026-05-27 10:00:00,WeatherAPI,36.5,50,0,0.0,27,9000.0,2.9,3.3,1087,Thundery outbreaks in nearby,10,2026-05-27,2,5,1.0,FLY,LOW
Ha Noi,21.0285,105.8542,2026-05-27 11:00:00,WeatherAPI,38.3,43,0,0.0,21,10000.0,1.1,1.3,1000,Sunny,11,2026-05-27,2,5,1.0,FLY,LOW
Ha Noi,21.0285,105.8542,2026-05-27 12:00:00,WeatherAPI,39.6,38,0,0.0,20,10000.0,2.2,2.5,1000,Sunny,12,2026-05-27,2,5,1.0,FLY,LOW
Ha Noi,21.0285,105.8542,2026-05-27 13:00:00,WeatherAPI,40.0,36,0,0.0,22,10000.0,3.6,4.1,1000,Sunny,13,2026-05-27,2,5,1.0,FLY,LOW
Ha Noi,21.0285,105.8542,2026-05-27 14:00:00,WeatherAPI,40.4,35,0,0.0,32,9000.0,4.3,5.0,1087,Thundery outbreaks in nearby,14,2026-05-27,2,5,1.0,FLY,LOW
Ha Noi,21.0285,105.8542,2026-05-27 15:00:00,WeatherAPI,39.6,39,0,0.0,46,9000.0,11.9,13.7,1087,Thundery outbreaks in nearby,15,2026-05-27,2,5,1.0,FLY,LOW
Ha Noi,21.0285,105.8542,2026-05-27 16:00:00,WeatherAPI,38.0,45,0,0.0,39,9000.0,22.3,26.9,1087,Thundery outbreaks in nearby,16,2026-05-27,2,5,0.7,NO_FLY,MEDIUM
