location_name,latitude,longitude,timestamp,source,temperature_2m,relative_humidity_2m,precipitation_probability,precipitation,cloud_cover,visibility,wind_speed_10m,wind_gusts_10m,weather_code,weather_description,hour,date,dayofweek,month,flyability_score,fly_label,risk_level
An Giang,10.5216,105.1259,2026-05-25 17:00:00,WeatherAPI,33.5,51,0,0.0,31,10000.0,24.1,32.3,1003,Partly Cloudy,17,2026-05-25,0,5,0.5,NO_FLY,MEDIUM
An Giang,10.5216,105.1259,2026-05-26 06:00:00,WeatherAPI,27.9,78,0,0.0,12,10000.0,13.3,20.1,1000,Sunny,6,2026-05-26,1,5,1.0,FLY,LOW
An Giang,10.5216,105.1259,2026-05-26 07:00:00,WeatherAPI,29.3,71,0,0.0,15,10000.0,17.6,22.3,1000,Sunny,7,2026-05-26,1,5,1.0,FLY,LOW
An Giang,10.5216,105.1259,2026-05-26 08:00:00,WeatherAPI,30.9,63,0,0.0,15,10000.0,17.6,20.3,1000,Sunny,8,2026-05-26,1,5,1.0,FLY,LOW
An Giang,10.5216,105.1259,2026-05-26 09:00:00,WeatherAPI,32.6,55,0,0.0,22,10000.0,16.6,19.0,1000,Sunny,9,2026-05-26,1,5,1.0,FLY,LOW
An Giang,10.5216,105.1259,2026-05-26 10:00:00,WeatherAPI,34.1,49,0,0.0,15,10000.0,16.9,19.5,1000,Sunny,10,2026-05-26,1,5,1.0,FLY,LOW
An Giang,10.5216,105.1259,2026-05-26 11:00:00,WeatherAPI,35.5,45,0,0.0,36,10000.0,16.9,19.5,1003,Partly Cloudy,11,2026-05-26,1,5,1.0,FLY,LOW
An Giang,10.5216,105.1259,2026-05-26 12:00:00,WeatherAPI,36.8,40,0,0.0,53,10000.0,15.8,18.2,1003,Partly Cloudy,12,2026-05-26,1,5,1.0,FLY,LOW
An Giang,10.5216,105.1259,2026-05-26 13:00:00,WeatherAPI,37.9,36,0,0.0,47,10000.0,16.2,18.6,1003,Partly Cloudy,13,2026-05-26,1,5,1.0,FLY,LOW
An Giang,10.5216,105.1259,2026-05-26 14:00:00,WeatherAPI,37.2,38,100,0.53,72,9000.0,19.4,22.4,1063,Patchy rain nearby,14,2026-05-26,1,5,0.7,NO_FLY,MEDIUM
An Giang,10.5216,105.1259,2026-05-26 15:00:00,WeatherAPI,34.8,46,0,0.0,41,10000.0,24.8,33.0,1003,Partly Cloudy,15,2026-05-26,1,5,0.5,NO_FLY,MEDIUM
An Giang,10.5216,105.1259,2026-05-26 16:00:00,WeatherAPI,33.6,49,0,0.0,29,10000.0,27.4,38.3,1003,Partly Cloudy,16,2026-05-26,1,5,0.5,NO_FLY,MEDIUM
An Giang,10.5216,105.1259,2026-05-26 17:00:00,WeatherAPI,33.5,49,0,0.0,35,10000.0,27.0,37.8,1003,Partly Cloudy,17,2026-05-26,1,5,0.5,NO_FLY,MEDIUM
An Giang,10.5216,105.1259,2026-05-27 06:00:00,WeatherAPI,27.6,80,0,0.0,21,10000.0,10.1,15.7,1000,Sunny,6,2026-05-27,2,5,1.0,FLY,LOW
An Giang,10.5216,105.1259,2026-05-27 07:00:00,WeatherAPI,29.3,72,0,0.0,34,10000.0,14.4,18.4,1003,Partly Cloudy,7,2026-05-27,2,5,1.0,FLY,LOW
An Giang,10.5216,105.1259,2026-05-27 08:00:00,WeatherAPI,31.0,63,0,0.0,54,10000.0,16.9,19.5,1003,Partly Cloudy,8,2026-05-27,2,5,1.0,FLY,LOW
An Giang,10.5216,105.1259,2026-05-27 09:00:00,WeatherAPI,32.7,56,0,0.0,35,10000.0,16.9,19.5,1003,Partly Cloudy,9,2026-05-27,2,5,1.0,FLY,LOW
An Giang,10.5216,105.1259,2026-05-27 10:00:00,WeatherAPI,34.3,50,0,0.0,61,10000.0,17.3,19.9,1003,Partly Cloudy,10,2026-05-27,2,5,1.0,FLY,LOW
An Giang,10.5216,105.1259,2026-05-27 11:00:00,WeatherAPI,35.5,46,0,0.0,74,9000.0,16.2,18.6,1087,Thundery outbreaks in nearby,11,2026-05-27,2,5,1.0,FLY,LOW
An Giang,10.5216,105.1259,2026-05-27 12:00:00,WeatherAPI,36.2,44,100,0.12,100,9000.0,15.5,17.8,1087,Thundery outbreaks in nearby,12,2026-05-27,2,5,0.6,NO_FLY,MEDIUM
An Giang,10.5216,105.1259,2026-05-27 13:00:00,WeatherAPI,36.4,43,100,0.2,59,5000.0,18.7,21.5,1150,Patchy light drizzle,13,2026-05-27,2,5,0.7,NO_FLY,MEDIUM
An Giang,10.5216,105.1259,2026-05-27 14:00:00,WeatherAPI,34.3,50,100,0.17,81,10000.0,25.6,29.8,1240,Light rain shower,14,2026-05-27,2,5,0.1,NO_FLY,HIGH
An Giang,10.5216,105.1259,2026-05-27 15:00:00,WeatherAPI,33.5,53,0,0.0,46,9000.0,23.8,31.0,1087,Thundery outbreaks in nearby,15,2026-05-27,2,5,0.5,NO_FLY,MEDIUM
An Giang,10.5216,105.1259,2026-05-27 16:00:00,WeatherAPI,34.2,50,100,0.13,74,9000.0,26.6,30.6,1087,Thundery outbreaks in nearby,16,2026-05-27,2,5,0.2,NO_FLY,HIGH
An Giang,10.5216,105.1259,2026-05-27 17:00:00,WeatherAPI,33.1,54,100,0.22,59,5000.0,28.1,35.7,1150,Patchy light drizzle,17,2026-05-27,2,5,0.2,NO_FLY,HIGH
Can Tho,10.0341,105.7878,2026-05-25 06:00:00,WeatherAPI,26.8,86,0,0.0,22,10000.0,8.3,13.5,1000,Sunny,6,2026-05-25,0,5,1.0,FLY,LOW
Can Tho,10.0341,105.7878,2026-05-25 07:00:00,WeatherAPI,28.4,78,0,0.0,16,10000.0,11.9,15.8,1000,Sunny,7,2026-05-25,0,5,1.0,FLY,LOW
Can Tho,10.0341,105.7878,2026-05-25 08:00:00,WeatherAPI,30.6,66,0,0.0,21,10000.0,14.8,17.1,1000,Sunny,8,2026-05-25,0,5,1.0,FLY,LOW
Can Tho,10.0341,105.7878,2026-05-25 09:00:00,WeatherAPI,32.4,57,0,0.0,23,10000.0,14.4,16.6,1000,Sunny,9,2026-05-25,0,5,1.0,FLY,LOW
Can Tho,10.0341,105.7878,2026-05-25 10:00:00,WeatherAPI,33.9,51,0,0.0,30,10000.0,14.8,17.0,1003,Partly Cloudy,10,2026-05-25,0,5,1.0,FLY,LOW
Can Tho,10.0341,105.7878,2026-05-25 11:00:00,WeatherAPI,35.2,47,0,0.0,71,10000.0,15.1,17.4,1006,Cloudy,11,2026-05-25,0,5,1.0,FLY,LOW
Can Tho,10.0341,105.7878,2026-05-25 12:00:00,WeatherAPI,36.1,45,100,0.13,70,9000.0,18.0,20.7,1087,Thundery outbreaks in nearby,12,2026-05-25,0,5,0.7,NO_FLY,MEDIUM
Can Tho,10.0341,105.7878,2026-05-25 13:00:00,WeatherAPI,34.9,48,100,0.13,84,10000.0,20.2,23.2,1063,Patchy rain nearby,13,2026-05-25,0,5,0.3,NO_FLY,HIGH
Can Tho,10.0341,105.7878,2026-05-25 14:00:00,WeatherAPI,34.7,48,0,0.0,82,10000.0,18.7,22.8,1006,Cloudy,14,2026-05-25,0,5,0.9,FLY,LOW
Can Tho,10.0341,105.7878,2026-05-25 15:00:00,WeatherAPI,34.9,47,0,0.0,34,10000.0,22.0,25.3,1003,Partly Cloudy,15,2026-05-25,0,5,0.7,NO_FLY,MEDIUM
Can Tho,10.0341,105.7878,2026-05-25 16:00:00,WeatherAPI,34.1,49,0,0.0,16,10000.0,22.3,27.6,1000,Sunny,16,2026-05-25,0,5,0.7,NO_FLY,MEDIUM
Can Tho,10.0341,105.7878,2026-05-25 17:00:00,WeatherAPI,33.1,52,0,0.0,14,10000.0,21.2,28.2,1000,Sunny,17,2026-05-25,0,5,0.5,NO_FLY,MEDIUM
Can Tho,10.0341,105.7878,2026-05-26 06:00:00,WeatherAPI,26.7,87,100,0.81,74,9000.0,14.8,25.6,1063,Patchy rain nearby,6,2026-05-26,1,5,0.7,NO_FLY,MEDIUM
Can Tho,10.0341,105.7878,2026-05-26 07:00:00,WeatherAPI,28.4,79,100,0.9,73,9000.0,17.3,28.4,1063,Patchy rain nearby,7,2026-05-26,1,5,0.5,NO_FLY,MEDIUM
Can Tho,10.0341,105.7878,2026-05-26 08:00:00,WeatherAPI,30.1,71,0,0.0,31,10000.0,20.9,26.3,1003,Partly Cloudy,8,2026-05-26,1,5,0.7,NO_FLY,MEDIUM
Can Tho,10.0341,105.7878,2026-05-26 09:00:00,WeatherAPI,31.7,63,0,0.0,50,10000.0,23.0,27.3,1003,Partly Cloudy,9,2026-05-26,1,5,0.7,NO_FLY,MEDIUM
Can Tho,10.0341,105.7878,2026-05-26 10:00:00,WeatherAPI,33.2,55,0,0.0,21,10000.0,23.8,28.1,1000,Sunny,10,2026-05-26,1,5,0.5,NO_FLY,MEDIUM
Can Tho,10.0341,105.7878,2026-05-26 11:00:00,WeatherAPI,34.2,51,0,0.0,65,10000.0,23.8,28.1,1006,Cloudy,11,2026-05-26,1,5,0.5,NO_FLY,MEDIUM
Can Tho,10.0341,105.7878,2026-05-26 12:00:00,WeatherAPI,34.8,48,0,0.0,51,10000.0,24.8,29.4,1003,Partly Cloudy,12,2026-05-26,1,5,0.5,NO_FLY,MEDIUM
Can Tho,10.0341,105.7878,2026-05-26 13:00:00,WeatherAPI,35.0,47,0,0.0,42,10000.0,25.2,29.8,1003,Partly Cloudy,13,2026-05-26,1,5,0.5,NO_FLY,MEDIUM
Can Tho,10.0341,105.7878,2026-05-26 14:00:00,WeatherAPI,34.7,47,0,0.0,39,10000.0,25.6,29.4,1003,Partly Cloudy,14,2026-05-26,1,5,0.5,NO_FLY,MEDIUM
Can Tho,10.0341,105.7878,2026-05-26 15:00:00,WeatherAPI,34.2,49,0,0.0,37,10000.0,25.6,29.4,1003,Partly Cloudy,15,2026-05-26,1,5,0.5,NO_FLY,MEDIUM
Can Tho,10.0341,105.7878,2026-05-26 16:00:00,WeatherAPI,33.5,51,0,0.0,12,10000.0,24.5,28.4,1000,Sunny,16,2026-05-26,1,5,0.5,NO_FLY,MEDIUM
Can Tho,10.0341,105.7878,2026-05-26 17:00:00,WeatherAPI,32.1,56,0,0.0,19,10000.0,23.8,31.2,1000,Sunny,17,2026-05-26,1,5,0.5,NO_FLY,MEDIUM
Can Tho,10.0341,105.7878,2026-05-27 06:00:00,WeatherAPI,26.0,91,100,1.01,74,9000.0,9.0,16.3,1063,Patchy rain nearby,6,2026-05-27,2,5,0.7,NO_FLY,MEDIUM
Can Tho,10.0341,105.7878,2026-05-27 07:00:00,WeatherAPI,27.9,84,100,0.18,87,9000.0,13.3,22.8,1063,Patchy rain nearby,7,2026-05-27,2,5,0.6,NO_FLY,MEDIUM
Can Tho,10.0341,105.7878,2026-05-27 08:00:00,WeatherAPI,29.8,76,87,0.01,54,9000.0,18.7,24.3,1087,Thundery outbreaks in nearby,8,2026-05-27,2,5,0.7,NO_FLY,MEDIUM
Can Tho,10.0341,105.7878,2026-05-27 09:00:00,WeatherAPI,31.4,67,86,0.02,78,9000.0,20.9,24.9,1087,Thundery outbreaks in nearby,9,2026-05-27,2,5,0.4,NO_FLY,HIGH
Can Tho,10.0341,105.7878,2026-05-27 10:00:00,WeatherAPI,32.9,59,67,0.01,70,9000.0,22.0,25.3,1087,Thundery outbreaks in nearby,10,2026-05-27,2,5,0.4,NO_FLY,HIGH
Can Tho,10.0341,105.7878,2026-05-27 11:00:00,WeatherAPI,33.2,57,100,0.52,98,2000.0,22.3,26.0,1153,Light drizzle,11,2026-05-27,2,5,0.3,NO_FLY,HIGH
Can Tho,10.0341,105.7878,2026-05-27 12:00:00,WeatherAPI,32.3,60,100,0.45,77,10000.0,20.5,27.2,1240,Light rain shower,12,2026-05-27,2,5,0.4,NO_FLY,HIGH
Can Tho,10.0341,105.7878,2026-05-27 13:00:00,WeatherAPI,32.4,59,100,0.45,72,10000.0,19.8,27.0,1240,Light rain shower,13,2026-05-27,2,5,0.7,NO_FLY,MEDIUM
Can Tho,10.0341,105.7878,2026-05-27 14:00:00,WeatherAPI,33.1,55,0,0.0,65,10000.0,21.2,27.8,1006,Cloudy,14,2026-05-27,2,5,0.7,NO_FLY,MEDIUM
Can Tho,10.0341,105.7878,2026-05-27 15:00:00,WeatherAPI,33.0,56,0,0.0,59,10000.0,21.6,29.3,1003,Partly Cloudy,15,2026-05-27,2,5,0.5,NO_FLY,MEDIUM
Can Tho,10.0341,105.7878,2026-05-27 16:00:00,WeatherAPI,32.5,57,0,0.0,45,10000.0,22.0,30.2,1003,Partly Cloudy,16,2026-05-27,2,5,0.5,NO_FLY,MEDIUM
Can Tho,10.0341,105.7878,2026-05-27 17:00:00,WeatherAPI,31.9,60,0,0.0,11,10000.0,22.0,30.4,1000,Sunny,17,2026-05-27,2,5,0.5,NO_FLY,MEDIUM
Dong Thap,10.4939,105.6882,2026-05-25 06:00:00,WeatherAPI,26.7,87,0,0.0,27,10000.0,7.9,13.2,1003,Partly Cloudy,6,2026-05-25,0,5,1.0,FLY,LOW
Dong Thap,10.4939,105.6882,2026-05-25 07:00:00,WeatherAPI,28.2,80,0,0.0,21,10000.0,10.4,14.1,1000,Sunny,7,2026-05-25,0,5,1.0,FLY,LOW
Dong Thap,10.4939,105.6882,2026-05-25 08:00:00,WeatherAPI,30.3,69,0,0.0,13,10000.0,15.1,18.1,1000,Sunny,8,2026-05-25,0,5,1.0,FLY,LOW
Dong Thap,10.4939,105.6882,2026-05-25 09:00:00,WeatherAPI,32.2,59,0,0.0,29,10000.0,14.8,17.0,1003,Partly Cloudy,9,2026-05-25,0,5,1.0,FLY,LOW
Dong Thap,10.4939,105.6882,2026-05-25 10:00:00,WeatherAPI,33.7,52,0,0.0,28,10000.0,15.8,18.2,1003,Partly Cloudy,10,2026-05-25,0,5,1.0,FLY,LOW
Dong Thap,10.4939,105.6882,2026-05-25 11:00:00,WeatherAPI,35.0,48,0,0.0,65,10000.0,16.2,18.6,1006,Cloudy,11,2026-05-25,0,5,1.0,FLY,LOW
Dong Thap,10.4939,105.6882,2026-05-25 12:00:00,WeatherAPI,36.0,45,0,0.0,41,9000.0,18.0,20.7,1087,Thundery outbreaks in nearby,12,2026-05-25,0,5,1.0,FLY,LOW
Dong Thap,10.4939,105.6882,2026-05-25 13:00:00,WeatherAPI,36.3,44,76,0.01,100,10000.0,21.2,24.4,1063,Patchy rain nearby,13,2026-05-25,0,5,0.3,NO_FLY,HIGH
Dong Thap,10.4939,105.6882,2026-05-25 14:00:00,WeatherAPI,34.7,49,85,0.04,86,10000.0,22.3,28.7,1063,Patchy rain nearby,14,2026-05-25,0,5,0.1,NO_FLY,HIGH
Dong Thap,10.4939,105.6882,2026-05-25 15:00:00,WeatherAPI,33.3,54,0,0.0,79,9000.0,21.6,31.3,1087,Thundery outbreaks in nearby,15,2026-05-25,0,5,0.5,NO_FLY,MEDIUM
Dong Thap,10.4939,105.6882,2026-05-25 16:00:00,WeatherAPI,33.4,53,0,0.0,25,10000.0,23.8,31.7,1000,Sunny,16,2026-05-25,0,5,0.5,NO_FLY,MEDIUM
Dong Thap,10.4939,105.6882,2026-05-25 17:00:00,WeatherAPI,32.5,56,0,0.0,24,10000.0,23.4,31.8,1000,Sunny,17,2026-05-25,0,5,0.5,NO_FLY,MEDIUM
Dong Thap,10.4939,105.6882,2026-05-26 06:00:00,WeatherAPI,26.5,87,100,2.57,79,7000.0,14.8,28.2,1243,Moderate or heavy rain shower,6,2026-05-26,1,5,0.5,NO_FLY,MEDIUM
Dong Thap,10.4939,105.6882,2026-05-26 07:00:00,WeatherAPI,28.4,79,100,2.9,70,7000.0,20.9,32.6,1243,Moderate or heavy rain shower,7,2026-05-26,1,5,0.2,NO_FLY,HIGH
Dong Thap,10.4939,105.6882,2026-05-26 08:00:00,WeatherAPI,29.6,74,0,0.0,13,10000.0,21.6,28.6,1000,Sunny,8,2026-05-26,1,5,0.5,NO_FLY,MEDIUM
Dong Thap,10.4939,105.6882,2026-05-26 09:00:00,WeatherAPI,31.1,66,0,0.0,47,10000.0,23.8,29.1,1003,Partly Cloudy,9,2026-05-26,1,5,0.5,NO_FLY,MEDIUM
Dong Thap,10.4939,105.6882,2026-05-26 10:00:00,WeatherAPI,32.7,58,0,0.0,25,10000.0,24.5,30.4,1000,Sunny,10,2026-05-26,1,5,0.5,NO_FLY,MEDIUM
Dong Thap,10.4939,105.6882,2026-05-26 11:00:00,WeatherAPI,33.9,52,0,0.0,66,10000.0,24.1,27.8,1006,Cloudy,11,2026-05-26,1,5,0.7,NO_FLY,MEDIUM
Dong Thap,10.4939,105.6882,2026-05-26 12:00:00,WeatherAPI,34.9,48,0,0.0,41,10000.0,24.1,30.0,1003,Partly Cloudy,12,2026-05-26,1,5,0.5,NO_FLY,MEDIUM
Dong Thap,10.4939,105.6882,2026-05-26 13:00:00,WeatherAPI,35.5,46,0,0.0,90,10000.0,24.8,28.6,1009,Overcast,13,2026-05-26,1,5,0.4,NO_FLY,HIGH
Dong Thap,10.4939,105.6882,2026-05-26 14:00:00,WeatherAPI,35.4,46,0,0.0,56,10000.0,27.0,31.1,1003,Partly Cloudy,14,2026-05-26,1,5,0.5,NO_FLY,MEDIUM
Dong Thap,10.4939,105.6882,2026-05-26 15:00:00,WeatherAPI,34.5,49,0,0.0,25,10000.0,27.7,32.9,1003,Partly Cloudy,15,2026-05-26,1,5,0.5,NO_FLY,MEDIUM
Dong Thap,10.4939,105.6882,2026-05-26 16:00:00,WeatherAPI,33.1,55,0,0.0,31,10000.0,28.1,35.2,1003,Partly Cloudy,16,2026-05-26,1,5,0.5,NO_FLY,MEDIUM
Dong Thap,10.4939,105.6882,2026-05-26 17:00:00,WeatherAPI,31.4,61,0,0.0,21,10000.0,25.6,36.1,1000,Sunny,17,2026-05-26,1,5,0.5,NO_FLY,MEDIUM
Dong Thap,10.4939,105.6882,2026-05-27 06:00:00,WeatherAPI,26.8,86,0,0.0,31,10000.0,10.8,18.7,1003,Partly Cloudy,6,2026-05-27,2,5,1.0,FLY,LOW
Dong Thap,10.4939,105.6882,2026-05-27 07:00:00,WeatherAPI,28.5,80,100,0.16,89,9000.0,14.0,20.0,1063,Patchy rain nearby,7,2026-05-27,2,5,0.6,NO_FLY,MEDIUM
Dong Thap,10.4939,105.6882,2026-05-27 08:00:00,WeatherAPI,30.4,71,0,0.0,56,9000.0,22.0,27.7,1087,Thundery outbreaks in nearby,8,2026-05-27,2,5,0.7,NO_FLY,MEDIUM
Dong Thap,10.4939,105.6882,2026-05-27 09:00:00,WeatherAPI,32.1,62,0,0.0,54,9000.0,22.7,26.1,1087,Thundery outbreaks in nearby,9,2026-05-27,2,5,0.7,NO_FLY,MEDIUM
Dong Thap,10.4939,105.6882,2026-05-27 10:00:00,WeatherAPI,33.7,55,61,0.01,87,9000.0,23.8,27.3,1087,Thundery outbreaks in nearby,10,2026-05-27,2,5,0.3,NO_FLY,HIGH
Dong Thap,10.4939,105.6882,2026-05-27 11:00:00,WeatherAPI,34.6,52,77,0.04,97,9000.0,24.5,28.2,1087,Thundery outbreaks in nearby,11,2026-05-27,2,5,0.1,NO_FLY,HIGH
Dong Thap,10.4939,105.6882,2026-05-27 12:00:00,WeatherAPI,32.9,57,100,0.13,68,9000.0,23.8,31.4,1087,Thundery outbreaks in nearby,12,2026-05-27,2,5,0.2,NO_FLY,HIGH
Dong Thap,10.4939,105.6882,2026-05-27 13:00:00,WeatherAPI,32.2,60,73,0.01,66,9000.0,22.3,31.7,1087,Thundery outbreaks in nearby,13,2026-05-27,2,5,0.2,NO_FLY,HIGH
Dong Thap,10.4939,105.6882,2026-05-27 14:00:00,WeatherAPI,33.4,54,0,0.0,33,9000.0,23.4,30.0,1087,Thundery outbreaks in nearby,14,2026-05-27,2,5,0.5,NO_FLY,MEDIUM
Dong Thap,10.4939,105.6882,2026-05-27 15:00:00,WeatherAPI,34.1,52,0,0.0,39,9000.0,25.9,31.3,1087,Thundery outbreaks in nearby,15,2026-05-27,2,5,0.5,NO_FLY,MEDIUM
Dong Thap,10.4939,105.6882,2026-05-27 16:00:00,WeatherAPI,33.5,53,0,0.0,41,10000.0,27.0,33.6,1003,Partly Cloudy,16,2026-05-27,2,5,0.5,NO_FLY,MEDIUM
Dong Thap,10.4939,105.6882,2026-05-27 17:00:00,WeatherAPI,31.9,60,0,0.0,51,9000.0,25.9,35.7,1087,Thundery outbreaks in nearby,17,2026-05-27,2,5,0.5,NO_FLY,MEDIUM
Ha Noi,21.0285,105.8542,2026-05-25 06:00:00,WeatherAPI,28.5,72,0,0.0,13,10000.0,11.5,24.2,1000,Sunny,6,2026-05-25,0,5,1.0,FLY,LOW
Ha Noi,21.0285,105.8542,2026-05-25 07:00:00,WeatherAPI,30.6,66,0,0.0,16,10000.0,11.9,19.8,1000,Sunny,7,2026-05-25,0,5,1.0,FLY,LOW
Ha Noi,21.0285,105.8542,2026-05-25 08:00:00,WeatherAPI,33.1,55,0,0.0,19,10000.0,13.3,17.6,1000,Sunny,8,2026-05-25,0,5,1.0,FLY,LOW
Ha Noi,21.0285,105.8542,2026-05-25 09:00:00,WeatherAPI,35.4,46,0,0.0,21,10000.0,15.1,18.3,1000,Sunny,9,2026-05-25,0,5,1.0,FLY,LOW
Ha Noi,21.0285,105.8542,2026-05-25 10:00:00,WeatherAPI,36.9,41,0,0.0,22,10000.0,17.3,19.9,1000,Sunny,10,2026-05-25,0,5,1.0,FLY,LOW
Ha Noi,21.0285,105.8542,2026-05-25 11:00:00,WeatherAPI,37.7,39,0,0.0,20,10000.0,19.8,22.8,1000,Sunny,11,2026-05-25,0,5,1.0,FLY,LOW
Ha Noi,21.0285,105.8542,2026-05-25 12:00:00,WeatherAPI,38.4,37,0,0.0,23,10000.0,19.1,22.0,1000,Sunny,12,2026-05-25,0,5,1.0,FLY,LOW
Ha Noi,21.0285,105.8542,2026-05-25 13:00:00,WeatherAPI,39.5,35,0,0.0,20,10000.0,17.6,20.3,1000,Sunny,13,2026-05-25,0,5,1.0,FLY,LOW
Ha Noi,21.0285,105.8542,2026-05-25 14:00:00,WeatherAPI,40.4,32,0,0.0,21,10000.0,17.6,20.3,1000,Sunny,14,2026-05-25,0,5,1.0,FLY,LOW
Ha Noi,21.0285,105.8542,2026-05-25 15:00:00,WeatherAPI,39.1,40,0,0.0,0,10000.0,15.5,19.3,1000,Sunny,15,2026-05-25,0,5,1.0,FLY,LOW
Ha Noi,21.0285,105.8542,2026-05-25 16:00:00,WeatherAPI,40.6,34,0,0.0,53,9000.0,11.5,15.5,1087,Thundery outbreaks in nearby,16,2026-05-25,0,5,1.0,FLY,LOW
Ha Noi,21.0285,105.8542,2026-05-25 17:00:00,WeatherAPI,37.2,44,0,0.0,61,9000.0,8.6,15.8,1087,Thundery outbreaks in nearby,17,2026-05-25,0,5,1.0,FLY,LOW
Ha Noi,21.0285,105.8542,2026-05-26 06:00:00,WeatherAPI,28.9,71,0,0.0,10,10000.0,3.2,6.1,1000,Sunny,6,2026-05-26,1,5,1.0,FLY,LOW
Ha Noi,21.0285,105.8542,2026-05-26 07:00:00,WeatherAPI,30.7,63,0,0.0,9,10000.0,1.4,2.1,1000,Sunny,7,2026-05-26,1,5,1.0,FLY,LOW
Ha Noi,21.0285,105.8542,2026-05-26 08:00:00,WeatherAPI,32.9,55,0,0.0,7,10000.0,3.6,4.5,1000,Sunny,8,2026-05-26,1,5,1.0,FLY,LOW
Ha Noi,21.0285,105.8542,2026-05-26 09:00:00,WeatherAPI,34.9,48,0,0.0,6,10000.0,7.2,8.3,1000,Sunny,9,2026-05-26,1,5,1.0,FLY,LOW
Ha Noi,21.0285,105.8542,2026-05-26 10:00:00,WeatherAPI,36.5,43,0,0.0,8,10000.0,10.1,11.6,1000,Sunny,10,2026-05-26,1,5,1.0,FLY,LOW
Ha Noi,21.0285,105.8542,2026-05-26 11:00:00,WeatherAPI,37.7,40,0,0.0,26,10000.0,11.9,13.7,1003,Partly Cloudy,11,2026-05-26,1,5,1.0,FLY,LOW
Ha Noi,21.0285,105.8542,2026-05-26 12:00:00,WeatherAPI,38.9,36,0,0.0,22,10000.0,12.2,14.1,1000,Sunny,12,2026-05-26,1,5,1.0,FLY,LOW
Ha Noi,21.0285,105.8542,2026-05-26 13:00:00,WeatherAPI,39.7,34,0,0.0,15,10000.0,11.9,13.7,1000,Sunny,13,2026-05-26,1,5,1.0,FLY,LOW
Ha Noi,21.0285,105.8542,2026-05-26 14:00:00,WeatherAPI,40.4,32,0,0.0,11,10000.0,11.5,13.2,1000,Sunny,14,2026-05-26,1,5,1.0,FLY,LOW
Ha Noi,21.0285,105.8542,2026-05-26 15:00:00,WeatherAPI,40.5,32,0,0.0,20,10000.0,10.1,12.1,1000,Sunny,15,2026-05-26,1,5,1.0,FLY,LOW
Ha Noi,21.0285,105.8542,2026-05-26 16:00:00,WeatherAPI,40.1,34,0,0.0,46,10000.0,10.8,14.2,1003,Partly Cloudy,16,2026-05-26,1,5,1.0,FLY,LOW
Ha Noi,21.0285,105.8542,2026-05-26 17:00:00,WeatherAPI,38.6,40,0,0.0,45,9000.0,11.9,19.2,1087,Thundery outbreaks in nearby,17,2026-05-26,1,5,1.0,FLY,LOW
