location_name,latitude,longitude,timestamp,source,temperature_2m,relative_humidity_2m,precipitation_probability,precipitation,cloud_cover,visibility,wind_speed_10m,wind_gusts_10m,weather_code,weather_description,hour,date,dayofweek,month,flyability_score,fly_label,risk_level
An Giang,10.5216,105.1259,2026-06-03 16:00:00,WeatherAPI,30.8,57,2,0.0,45,10000.0,22.3,28.7,1003,Partly Cloudy,16,2026-06-03,2,6,0.5,NO_FLY,MEDIUM
An Giang,10.5216,105.1259,2026-06-03 17:00:00,WeatherAPI,29.5,66,3,0.0,45,10000.0,21.6,28.0,1003,Partly Cloudy,17,2026-06-03,2,6,0.7,NO_FLY,MEDIUM
An Giang,10.5216,105.1259,2026-06-04 06:00:00,WeatherAPI,26.5,82,73,0.61,69,10000.0,16.2,25.6,1240,Light rain shower,6,2026-06-04,3,6,0.7,NO_FLY,MEDIUM
An Giang,10.5216,105.1259,2026-06-04 07:00:00,WeatherAPI,27.2,80,73,0.62,71,5000.0,15.8,22.9,1150,Patchy light drizzle,7,2026-06-04,3,6,0.7,NO_FLY,MEDIUM
An Giang,10.5216,105.1259,2026-06-04 08:00:00,WeatherAPI,27.6,79,73,0.33,74,10000.0,17.3,24.2,1240,Light rain shower,8,2026-06-04,3,6,0.7,NO_FLY,MEDIUM
An Giang,10.5216,105.1259,2026-06-04 09:00:00,WeatherAPI,27.1,82,75,1.23,77,9000.0,17.3,25.2,1183,Light rain,9,2026-06-04,3,6,0.7,NO_FLY,MEDIUM
An Giang,10.5216,105.1259,2026-06-04 10:00:00,WeatherAPI,28.0,78,77,1.95,84,10000.0,21.2,33.2,1240,Light rain shower,10,2026-06-04,3,6,0.1,NO_FLY,HIGH
An Giang,10.5216,105.1259,2026-06-04 11:00:00,WeatherAPI,28.7,75,73,0.85,76,10000.0,23.8,39.4,1240,Light rain shower,11,2026-06-04,3,6,0.2,NO_FLY,HIGH
An Giang,10.5216,105.1259,2026-06-04 12:00:00,WeatherAPI,28.9,74,73,0.88,81,10000.0,22.7,41.2,1240,Light rain shower,12,2026-06-04,3,6,0.1,NO_FLY,HIGH
An Giang,10.5216,105.1259,2026-06-04 13:00:00,WeatherAPI,29.7,70,73,0.25,53,10000.0,26.3,47.2,1240,Light rain shower,13,2026-06-04,3,6,0.2,NO_FLY,HIGH
An Giang,10.5216,105.1259,2026-06-04 14:00:00,WeatherAPI,29.9,70,14,0.04,88,10000.0,27.4,34.2,1063,Patchy rain nearby,14,2026-06-04,3,6,0.2,NO_FLY,HIGH
An Giang,10.5216,105.1259,2026-06-04 15:00:00,WeatherAPI,29.7,70,10,0.03,78,10000.0,28.8,36.6,1063,Patchy rain nearby,15,2026-06-04,3,6,0.3,NO_FLY,HIGH
An Giang,10.5216,105.1259,2026-06-04 16:00:00,WeatherAPI,29.7,70,73,0.1,82,10000.0,27.7,35.9,1063,Patchy rain nearby,16,2026-06-04,3,6,0.1,NO_FLY,HIGH
An Giang,10.5216,105.1259,2026-06-04 17:00:00,WeatherAPI,28.8,75,73,0.92,74,9000.0,25.2,36.7,1180,Patchy light rain,17,2026-06-04,3,6,0.2,NO_FLY,HIGH
Can Tho,10.0341,105.7878,2026-06-02 06:00:00,WeatherAPI,24.9,94,80,0.69,79,9000.0,7.6,13.6,1063,Patchy rain nearby,6,2026-06-02,1,6,0.7,NO_FLY,MEDIUM
Can Tho,10.0341,105.7878,2026-06-02 07:00:00,WeatherAPI,25.1,94,88,1.84,78,10000.0,8.3,14.9,1240,Light rain shower,7,2026-06-02,1,6,0.7,NO_FLY,MEDIUM
Can Tho,10.0341,105.7878,2026-06-02 08:00:00,WeatherAPI,26.0,90,81,2.36,56,10000.0,10.8,18.6,1240,Light rain shower,8,2026-06-02,1,6,0.7,NO_FLY,MEDIUM
Can Tho,10.0341,105.7878,2026-06-02 09:00:00,WeatherAPI,27.7,82,80,2.05,80,10000.0,18.0,30.3,1240,Light rain shower,9,2026-06-02,1,6,0.5,NO_FLY,MEDIUM
Can Tho,10.0341,105.7878,2026-06-02 10:00:00,WeatherAPI,27.7,82,73,0.75,61,10000.0,19.4,36.4,1240,Light rain shower,10,2026-06-02,1,6,0.5,NO_FLY,MEDIUM
Can Tho,10.0341,105.7878,2026-06-02 11:00:00,WeatherAPI,27.2,84,73,0.75,61,10000.0,19.1,36.9,1240,Light rain shower,11,2026-06-02,1,6,0.5,NO_FLY,MEDIUM
Can Tho,10.0341,105.7878,2026-06-02 12:00:00,WeatherAPI,26.8,86,82,1.03,90,10000.0,20.2,40.2,1240,Light rain shower,12,2026-06-02,1,6,0.1,NO_FLY,HIGH
Can Tho,10.0341,105.7878,2026-06-02 13:00:00,WeatherAPI,26.0,90,84,1.89,74,10000.0,20.5,40.5,1240,Light rain shower,13,2026-06-02,1,6,0.2,NO_FLY,HIGH
Can Tho,10.0341,105.7878,2026-06-02 14:00:00,WeatherAPI,25.5,91,85,1.13,83,9000.0,16.9,26.7,1180,Patchy light rain,14,2026-06-02,1,6,0.6,NO_FLY,MEDIUM
Can Tho,10.0341,105.7878,2026-06-02 15:00:00,WeatherAPI,26.0,89,83,1.3,78,9000.0,15.1,23.4,1180,Patchy light rain,15,2026-06-02,1,6,0.7,NO_FLY,MEDIUM
Can Tho,10.0341,105.7878,2026-06-02 16:00:00,WeatherAPI,26.1,89,73,1.03,56,10000.0,15.8,24.4,1240,Light rain shower,16,2026-06-02,1,6,0.7,NO_FLY,MEDIUM
Can Tho,10.0341,105.7878,2026-06-02 17:00:00,WeatherAPI,25.6,91,76,1.28,52,9000.0,17.6,27.6,1180,Patchy light rain,17,2026-06-02,1,6,0.7,NO_FLY,MEDIUM
Can Tho,10.0341,105.7878,2026-06-03 06:00:00,WeatherAPI,25.5,89,73,0.76,59,10000.0,18.4,33.7,1240,Light rain shower,6,2026-06-03,2,6,0.5,NO_FLY,MEDIUM
Can Tho,10.0341,105.7878,2026-06-03 07:00:00,WeatherAPI,26.0,87,73,0.09,75,10000.0,19.4,36.1,1063,Patchy rain nearby,7,2026-06-03,2,6,0.5,NO_FLY,MEDIUM
Can Tho,10.0341,105.7878,2026-06-03 08:00:00,WeatherAPI,26.6,85,73,0.05,80,10000.0,20.5,30.3,1063,Patchy rain nearby,8,2026-06-03,2,6,0.2,NO_FLY,HIGH
Can Tho,10.0341,105.7878,2026-06-03 09:00:00,WeatherAPI,26.6,85,26,0.05,81,10000.0,20.5,30.5,1063,Patchy rain nearby,9,2026-06-03,2,6,0.2,NO_FLY,HIGH
Can Tho,10.0341,105.7878,2026-06-03 10:00:00,WeatherAPI,27.1,83,13,0.01,66,10000.0,21.6,31.7,1063,Patchy rain nearby,10,2026-06-03,2,6,0.3,NO_FLY,HIGH
Can Tho,10.0341,105.7878,2026-06-03 11:00:00,WeatherAPI,28.6,76,7,0.0,59,10000.0,24.1,29.2,1003,Partly Cloudy,11,2026-06-03,2,6,0.5,NO_FLY,MEDIUM
Can Tho,10.0341,105.7878,2026-06-03 12:00:00,WeatherAPI,28.0,77,6,0.0,50,10000.0,22.7,28.3,1003,Partly Cloudy,12,2026-06-03,2,6,0.5,NO_FLY,MEDIUM
Can Tho,10.0341,105.7878,2026-06-03 13:00:00,WeatherAPI,27.7,77,6,0.0,53,10000.0,19.8,28.3,1003,Partly Cloudy,13,2026-06-03,2,6,0.8,NO_FLY,LOW
Can Tho,10.0341,105.7878,2026-06-03 14:00:00,WeatherAPI,29.3,69,10,0.0,100,10000.0,22.7,29.8,1009,Overcast,14,2026-06-03,2,6,0.4,NO_FLY,HIGH
Can Tho,10.0341,105.7878,2026-06-03 15:00:00,WeatherAPI,28.1,74,7,0.0,68,10000.0,19.8,29.0,1006,Cloudy,15,2026-06-03,2,6,0.8,NO_FLY,LOW
Can Tho,10.0341,105.7878,2026-06-03 16:00:00,WeatherAPI,27.9,76,9,0.0,73,10000.0,19.1,28.4,1006,Cloudy,16,2026-06-03,2,6,0.8,NO_FLY,LOW
Can Tho,10.0341,105.7878,2026-06-03 17:00:00,WeatherAPI,27.7,79,16,0.0,95,10000.0,17.6,27.0,1009,Overcast,17,2026-06-03,2,6,0.9,FLY,LOW
Can Tho,10.0341,105.7878,2026-06-04 06:00:00,WeatherAPI,24.9,94,85,1.14,75,9000.0,9.7,17.5,1063,Patchy rain nearby,6,2026-06-04,3,6,0.7,NO_FLY,MEDIUM
Can Tho,10.0341,105.7878,2026-06-04 07:00:00,WeatherAPI,25.4,93,73,0.16,99,10000.0,9.7,16.6,1240,Light rain shower,7,2026-06-04,3,6,0.6,NO_FLY,MEDIUM
Can Tho,10.0341,105.7878,2026-06-04 08:00:00,WeatherAPI,26.7,87,83,1.14,88,10000.0,12.6,20.0,1240,Light rain shower,8,2026-06-04,3,6,0.6,NO_FLY,MEDIUM
Can Tho,10.0341,105.7878,2026-06-04 09:00:00,WeatherAPI,28.1,81,73,1.63,73,10000.0,18.0,26.7,1240,Light rain shower,9,2026-06-04,3,6,0.7,NO_FLY,MEDIUM
Can Tho,10.0341,105.7878,2026-06-04 10:00:00,WeatherAPI,29.7,75,73,1.24,66,10000.0,21.6,35.2,1240,Light rain shower,10,2026-06-04,3,6,0.2,NO_FLY,HIGH
Can Tho,10.0341,105.7878,2026-06-04 11:00:00,WeatherAPI,30.2,72,73,1.44,78,10000.0,22.7,40.8,1240,Light rain shower,11,2026-06-04,3,6,0.2,NO_FLY,HIGH
Can Tho,10.0341,105.7878,2026-06-04 12:00:00,WeatherAPI,30.2,71,73,1.42,74,10000.0,22.7,43.6,1240,Light rain shower,12,2026-06-04,3,6,0.2,NO_FLY,HIGH
Can Tho,10.0341,105.7878,2026-06-04 13:00:00,WeatherAPI,30.3,70,73,0.96,64,10000.0,23.8,47.7,1240,Light rain shower,13,2026-06-04,3,6,0.2,NO_FLY,HIGH
Can Tho,10.0341,105.7878,2026-06-04 14:00:00,WeatherAPI,30.3,70,73,0.43,57,10000.0,23.4,32.0,1240,Light rain shower,14,2026-06-04,3,6,0.2,NO_FLY,HIGH
Can Tho,10.0341,105.7878,2026-06-04 15:00:00,WeatherAPI,29.8,72,73,0.06,89,10000.0,20.5,29.9,1063,Patchy rain nearby,15,2026-06-04,3,6,0.1,NO_FLY,HIGH
Can Tho,10.0341,105.7878,2026-06-04 16:00:00,WeatherAPI,29.3,75,12,0.03,77,10000.0,19.8,29.9,1063,Patchy rain nearby,16,2026-06-04,3,6,0.6,NO_FLY,MEDIUM
Can Tho,10.0341,105.7878,2026-06-04 17:00:00,WeatherAPI,28.4,79,15,0.01,89,10000.0,19.4,30.8,1063,Patchy rain nearby,17,2026-06-04,3,6,0.5,NO_FLY,MEDIUM
Dong Thap,10.4939,105.6882,2026-06-02 06:00:00,WeatherAPI,25.3,92,81,1.25,68,10000.0,7.6,13.8,1240,Light rain shower,6,2026-06-02,1,6,0.7,NO_FLY,MEDIUM
Dong Thap,10.4939,105.6882,2026-06-02 07:00:00,WeatherAPI,26.2,90,73,0.42,83,9000.0,10.4,15.8,1063,Patchy rain nearby,7,2026-06-02,1,6,0.6,NO_FLY,MEDIUM
Dong Thap,10.4939,105.6882,2026-06-02 08:00:00,WeatherAPI,27.9,82,83,2.06,86,9000.0,15.5,21.4,1180,Patchy light rain,8,2026-06-02,1,6,0.6,NO_FLY,MEDIUM
Dong Thap,10.4939,105.6882,2026-06-02 09:00:00,WeatherAPI,29.2,76,73,1.7,75,10000.0,19.1,25.1,1240,Light rain shower,9,2026-06-02,1,6,0.7,NO_FLY,MEDIUM
Dong Thap,10.4939,105.6882,2026-06-02 10:00:00,WeatherAPI,30.1,73,73,1.38,53,10000.0,19.4,34.1,1240,Light rain shower,10,2026-06-02,1,6,0.5,NO_FLY,MEDIUM
Dong Thap,10.4939,105.6882,2026-06-02 11:00:00,WeatherAPI,30.6,70,73,1.77,71,10000.0,21.2,30.2,1240,Light rain shower,11,2026-06-02,1,6,0.2,NO_FLY,HIGH
Dong Thap,10.4939,105.6882,2026-06-02 12:00:00,WeatherAPI,30.2,72,73,1.6,77,10000.0,23.0,46.7,1240,Light rain shower,12,2026-06-02,1,6,0.2,NO_FLY,HIGH
Dong Thap,10.4939,105.6882,2026-06-02 13:00:00,WeatherAPI,28.3,81,81,2.55,75,7000.0,25.2,42.4,1243,Moderate or heavy rain shower,13,2026-06-02,1,6,0.15,NO_FLY,HIGH
Dong Thap,10.4939,105.6882,2026-06-02 14:00:00,WeatherAPI,26.1,89,83,1.99,72,10000.0,23.8,36.6,1240,Light rain shower,14,2026-06-02,1,6,0.2,NO_FLY,HIGH
Dong Thap,10.4939,105.6882,2026-06-02 15:00:00,WeatherAPI,25.5,90,76,1.07,59,9000.0,20.9,32.9,1180,Patchy light rain,15,2026-06-02,1,6,0.2,NO_FLY,HIGH
Dong Thap,10.4939,105.6882,2026-06-02 16:00:00,WeatherAPI,25.8,89,73,0.57,56,10000.0,19.1,30.5,1240,Light rain shower,16,2026-06-02,1,6,0.5,NO_FLY,MEDIUM
Dong Thap,10.4939,105.6882,2026-06-02 17:00:00,WeatherAPI,25.9,89,73,0.41,59,5000.0,19.1,30.1,1150,Patchy light drizzle,17,2026-06-02,1,6,0.5,NO_FLY,MEDIUM
Dong Thap,10.4939,105.6882,2026-06-03 06:00:00,WeatherAPI,25.5,89,73,0.37,53,10000.0,19.8,40.2,1240,Light rain shower,6,2026-06-03,2,6,0.5,NO_FLY,MEDIUM
Dong Thap,10.4939,105.6882,2026-06-03 07:00:00,WeatherAPI,25.9,88,28,0.05,76,10000.0,23.8,39.4,1063,Patchy rain nearby,7,2026-06-03,2,6,0.3,NO_FLY,HIGH
Dong Thap,10.4939,105.6882,2026-06-03 08:00:00,WeatherAPI,25.8,86,21,0.0,91,10000.0,25.6,36.8,1009,Overcast,8,2026-06-03,2,6,0.4,NO_FLY,HIGH
Dong Thap,10.4939,105.6882,2026-06-03 09:00:00,WeatherAPI,26.0,85,11,0.0,58,10000.0,24.8,37.4,1003,Partly Cloudy,9,2026-06-03,2,6,0.5,NO_FLY,MEDIUM
Dong Thap,10.4939,105.6882,2026-06-03 10:00:00,WeatherAPI,28.6,74,7,0.0,67,10000.0,29.5,36.1,1006,Cloudy,10,2026-06-03,2,6,0.5,NO_FLY,MEDIUM
Dong Thap,10.4939,105.6882,2026-06-03 11:00:00,WeatherAPI,29.0,72,4,0.0,41,10000.0,28.8,33.1,1003,Partly Cloudy,11,2026-06-03,2,6,0.5,NO_FLY,MEDIUM
Dong Thap,10.4939,105.6882,2026-06-03 12:00:00,WeatherAPI,27.3,80,6,0.0,47,10000.0,23.0,30.7,1003,Partly Cloudy,12,2026-06-03,2,6,0.5,NO_FLY,MEDIUM
Dong Thap,10.4939,105.6882,2026-06-03 13:00:00,WeatherAPI,28.2,74,4,0.0,40,10000.0,21.6,32.3,1003,Partly Cloudy,13,2026-06-03,2,6,0.5,NO_FLY,MEDIUM
Dong Thap,10.4939,105.6882,2026-06-03 14:00:00,WeatherAPI,30.6,62,7,0.0,97,10000.0,28.1,33.6,1009,Overcast,14,2026-06-03,2,6,0.4,NO_FLY,HIGH
Dong Thap,10.4939,105.6882,2026-06-03 15:00:00,WeatherAPI,29.6,68,8,0.0,92,10000.0,22.0,29.3,1009,Overcast,15,2026-06-03,2,6,0.4,NO_FLY,HIGH
Dong Thap,10.4939,105.6882,2026-06-03 16:00:00,WeatherAPI,28.9,72,6,0.0,71,10000.0,20.2,29.9,1006,Cloudy,16,2026-06-03,2,6,0.5,NO_FLY,MEDIUM
Dong Thap,10.4939,105.6882,2026-06-03 17:00:00,WeatherAPI,28.7,75,4,0.0,37,10000.0,20.9,30.6,1003,Partly Cloudy,17,2026-06-03,2,6,0.5,NO_FLY,MEDIUM
Dong Thap,10.4939,105.6882,2026-06-04 06:00:00,WeatherAPI,25.0,94,12,0.0,34,10000.0,9.4,16.6,1003,Partly Cloudy,6,2026-06-04,3,6,1.0,FLY,LOW
Dong Thap,10.4939,105.6882,2026-06-04 07:00:00,WeatherAPI,25.2,94,73,0.3,79,5000.0,9.4,15.5,1150,Patchy light drizzle,7,2026-06-04,3,6,0.7,NO_FLY,MEDIUM
Dong Thap,10.4939,105.6882,2026-06-04 08:00:00,WeatherAPI,26.3,90,84,0.52,87,2000.0,11.2,16.8,1153,Light drizzle,8,2026-06-04,3,6,0.6,NO_FLY,MEDIUM
Dong Thap,10.4939,105.6882,2026-06-04 09:00:00,WeatherAPI,27.0,85,78,0.57,79,2000.0,13.7,21.1,1153,Light drizzle,9,2026-06-04,3,6,0.7,NO_FLY,MEDIUM
Dong Thap,10.4939,105.6882,2026-06-04 10:00:00,WeatherAPI,28.4,79,73,2.07,68,10000.0,21.2,32.0,1240,Light rain shower,10,2026-06-04,3,6,0.2,NO_FLY,HIGH
Dong Thap,10.4939,105.6882,2026-06-04 11:00:00,WeatherAPI,30.2,71,73,1.75,85,9000.0,28.4,34.5,1183,Light rain,11,2026-06-04,3,6,0.1,NO_FLY,HIGH
Dong Thap,10.4939,105.6882,2026-06-04 12:00:00,WeatherAPI,30.3,71,73,2.05,87,10000.0,29.2,55.6,1240,Light rain shower,12,2026-06-04,3,6,0.1,NO_FLY,HIGH
Dong Thap,10.4939,105.6882,2026-06-04 13:00:00,WeatherAPI,30.0,72,73,0.73,71,5000.0,28.1,35.5,1150,Patchy light drizzle,13,2026-06-04,3,6,0.2,NO_FLY,HIGH
Dong Thap,10.4939,105.6882,2026-06-04 14:00:00,WeatherAPI,30.6,70,73,0.18,58,10000.0,27.7,35.1,1240,Light rain shower,14,2026-06-04,3,6,0.2,NO_FLY,HIGH
Dong Thap,10.4939,105.6882,2026-06-04 15:00:00,WeatherAPI,30.2,70,4,0.0,51,10000.0,26.3,35.1,1003,Partly Cloudy,15,2026-06-04,3,6,0.5,NO_FLY,MEDIUM
Dong Thap,10.4939,105.6882,2026-06-04 16:00:00,WeatherAPI,29.7,73,3,0.0,30,10000.0,23.8,33.4,1003,Partly Cloudy,16,2026-06-04,3,6,0.5,NO_FLY,MEDIUM
Dong Thap,10.4939,105.6882,2026-06-04 17:00:00,WeatherAPI,28.9,77,73,0.06,87,9000.0,22.3,33.7,1087,Thundery outbreaks in nearby,17,2026-06-04,3,6,0.05,NO_FLY,HIGH
Ha Noi,21.0285,105.8542,2026-06-02 06:00:00,WeatherAPI,27.2,85,5,0.0,13,10000.0,7.2,10.8,1000,Sunny,6,2026-06-02,1,6,1.0,FLY,LOW
Ha Noi,21.0285,105.8542,2026-06-02 07:00:00,WeatherAPI,28.8,76,3,0.0,17,10000.0,9.0,11.4,1000,Sunny,7,2026-06-02,1,6,1.0,FLY,LOW
Ha Noi,21.0285,105.8542,2026-06-02 08:00:00,WeatherAPI,30.5,67,2,0.0,26,10000.0,10.1,11.6,1003,Partly Cloudy,8,2026-06-02,1,6,1.0,FLY,LOW
Ha Noi,21.0285,105.8542,2026-06-02 09:00:00,WeatherAPI,32.2,60,2,0.0,45,10000.0,10.8,12.4,1003,Partly Cloudy,9,2026-06-02,1,6,1.0,FLY,LOW
Ha Noi,21.0285,105.8542,2026-06-02 10:00:00,WeatherAPI,33.7,55,1,0.0,19,10000.0,10.8,12.4,1000,Sunny,10,2026-06-02,1,6,1.0,FLY,LOW
Ha Noi,21.0285,105.8542,2026-06-02 11:00:00,WeatherAPI,35.1,50,1,0.0,52,10000.0,10.4,12.0,1003,Partly Cloudy,11,2026-06-02,1,6,1.0,FLY,LOW
Ha Noi,21.0285,105.8542,2026-06-02 12:00:00,WeatherAPI,36.4,46,1,0.0,42,10000.0,10.1,11.6,1003,Partly Cloudy,12,2026-06-02,1,6,1.0,FLY,LOW
Ha Noi,21.0285,105.8542,2026-06-02 13:00:00,WeatherAPI,37.2,44,1,0.0,60,10000.0,10.4,12.0,1003,Partly Cloudy,13,2026-06-02,1,6,1.0,FLY,LOW
Ha Noi,21.0285,105.8542,2026-06-02 14:00:00,WeatherAPI,37.0,44,1,0.0,38,10000.0,11.5,13.2,1003,Partly Cloudy,14,2026-06-02,1,6,1.0,FLY,LOW
Ha Noi,21.0285,105.8542,2026-06-02 15:00:00,WeatherAPI,36.1,48,1,0.0,34,10000.0,13.7,17.0,1003,Partly Cloudy,15,2026-06-02,1,6,1.0,FLY,LOW
Ha Noi,21.0285,105.8542,2026-06-02 16:00:00,WeatherAPI,36.2,48,1,0.0,37,9000.0,16.6,20.6,1087,Thundery outbreaks in nearby,16,2026-06-02,1,6,0.95,NO_FLY,LOW
Ha Noi,21.0285,105.8542,2026-06-02 17:00:00,WeatherAPI,35.2,52,1,0.0,24,10000.0,20.5,26.9,1000,Sunny,17,2026-06-02,1,6,0.7,NO_FLY,MEDIUM
Ha Noi,21.0285,105.8542,2026-06-03 06:00:00,WeatherAPI,27.8,90,73,0.07,62,9000.0,8.3,12.2,1087,Thundery outbreaks in nearby,6,2026-06-03,2,6,0.65,NO_FLY,MEDIUM
Ha Noi,21.0285,105.8542,2026-06-03 07:00:00,WeatherAPI,29.6,82,73,0.06,72,9000.0,12.6,15.9,1087,Thundery outbreaks in nearby,7,2026-06-03,2,6,0.65,NO_FLY,MEDIUM
Ha Noi,21.0285,105.8542,2026-06-03 08:00:00,WeatherAPI,31.3,72,73,0.06,88,9000.0,14.4,16.6,1087,Thundery outbreaks in nearby,8,2026-06-03,2,6,0.55,NO_FLY,MEDIUM
Ha Noi,21.0285,105.8542,2026-06-03 09:00:00,WeatherAPI,32.8,65,10,0.03,90,9000.0,12.6,14.5,1087,Thundery outbreaks in nearby,9,2026-06-03,2,6,0.65,NO_FLY,MEDIUM
Ha Noi,21.0285,105.8542,2026-06-03 10:00:00,WeatherAPI,34.3,57,1,0.0,25,9000.0,10.8,12.4,1087,Thundery outbreaks in nearby,10,2026-06-03,2,6,0.95,NO_FLY,LOW
Ha Noi,21.0285,105.8542,2026-06-03 11:00:00,WeatherAPI,35.9,51,1,0.0,19,10000.0,9.7,11.2,1000,Sunny,11,2026-06-03,2,6,1.0,FLY,LOW
Ha Noi,21.0285,105.8542,2026-06-03 12:00:00,WeatherAPI,37.3,46,1,0.0,24,10000.0,9.4,10.8,1000,Sunny,12,2026-06-03,2,6,1.0,FLY,LOW
Ha Noi,21.0285,105.8542,2026-06-03 13:00:00,WeatherAPI,38.2,43,1,0.0,42,9000.0,9.4,10.8,1087,Thundery outbreaks in nearby,13,2026-06-03,2,6,0.95,NO_FLY,LOW
Ha Noi,21.0285,105.8542,2026-06-03 14:00:00,WeatherAPI,38.5,41,1,0.0,28,9000.0,5.4,6.2,1087,Thundery outbreaks in nearby,14,2026-06-03,2,6,0.95,NO_FLY,LOW
Ha Noi,21.0285,105.8542,2026-06-03 15:00:00,WeatherAPI,37.9,44,0,0.0,21,10000.0,6.8,7.9,1000,Sunny,15,2026-06-03,2,6,1.0,FLY,LOW
Ha Noi,21.0285,105.8542,2026-06-03 16:00:00,WeatherAPI,37.3,46,1,0.0,25,9000.0,15.5,18.6,1087,Thundery outbreaks in nearby,16,2026-06-03,2,6,0.95,NO_FLY,LOW
